,A,2,3,4,5,6,7,8,9,10,
A-2,[-0.048620 0.114112 -0.061789  _ ],[-0.053203 0.140326 -0.002557  _ ],[-0.043286 0.161241 -0.002112  _ ],[-0.038696 0.131599 -0.004352  _ ],[-0.015848 0.006792 0.155782  _ ],[-0.029924 0.005028 0.196156  _ ],[-0.070617 0.202984 -0.027711  _ ],[-0.084669 0.193278 -0.034873  _ ],[-0.066484 0.169568 -0.078209  _ ],[-0.221563 0.194799 -0.208754  _ ],
A-3,[-0.071277 0.104589 -0.072316  _ ],[-0.038132 0.134170 -0.005420  _ ],[-0.038870 0.143596 -0.038508  _ ],[-0.027522 0.124720 0.003155  _ ],[-0.023944 0.005950 0.077285  _ ],[-0.017686 0.004758 0.130303  _ ],[-0.078107 0.204014 -0.024316  _ ],[-0.082925 0.175849 -0.047749  _ ],[-0.094480 0.163310 -0.074491  _ ],[-0.270641 0.191987 -0.236998  _ ],
A-4,[-0.104607 0.103999 -0.071509  _ ],[-0.031149 0.139048 -0.036759  _ ],[-0.034643 0.150722 -0.013250  _ ],[-0.025798 0.095756 0.002077  _ ],[-0.024620 0.113566 0.005401  _ ],[-0.030676 0.004046 0.196530  _ ],[-0.077819 0.187337 -0.035284  _ ],[-0.100056 0.171356 -0.022140  _ ],[-0.098394 0.154377 -0.082308  _ ],[-0.255784 0.159658 -0.272062  _ ],
A-5,[-0.069217 0.106352 -0.075806  _ ],[-0.048311 0.123660 -0.023887  _ ],[-0.041109 0.125570 0.004834  _ ],[-0.021317 0.098987 0.003642  _ ],[-0.010026 0.103501 -0.000348  _ ],[-0.034878 0.004526 0.121934  _ ],[-0.065966 0.177609 -0.047677  _ ],[-0.077961 0.156934 -0.027797  _ ],[-0.092037 0.147841 -0.082368  _ ],[-0.276014 0.154582 -0.201288  _ ],
A-6,[-0.054605 0.123025 -0.071644  _ ],[-0.014800 0.129348 -0.003341  _ ],[-0.015489 0.124114 -0.002209  _ ],[-0.004299 0.113276 0.002959  _ ],[-0.019104 0.003557 0.186976  _ ],[0.004397 0.004444 0.270017  _ ],[-0.026660 0.177419 0.004081  _ ],[-0.068009 0.154826 -0.040659  _ ],[-0.058395 0.151913 -0.108977  _ ],[-0.234674 0.144804 -0.280903  _ ],
A-7,[0.003457 0.106836 -0.080920  _ ],[0.097343 0.006414 0.019936  _ ],[0.143753 0.008074 0.034140  _ ],[0.044366 0.005527 0.246505  _ ],[0.050666 0.005314 0.207868  _ ],[0.058210 0.009961 0.403649  _ ],[0.368557 0.014543 0.049808  _ ],[0.132605 0.005204 -0.002999  _ ],[-0.048659 0.139023 -0.029336  _ ],[-0.116311 0.125290 -0.160389  _ ],
A-8,[0.265276 0.004311 -0.027393  _ ],[0.341619 0.015806 0.053348  _ ],[0.403800 0.017091 0.063296  _ ],[0.445192 0.015499 0.084024  _ ],[0.423646 0.014282 0.069575  _ ],[0.067520 0.016991 0.475421  _ ],[0.597903 0.028243 0.033534  _ ],[0.584503 0.018024 0.033670  _ ],[0.303386 0.010599 -0.007098  _ ],[0.027855 0.137551 -0.120898  _ ],
A-9,[0.612983 0.006934 -0.024659  _ ],[0.621445 0.011961 0.097397  _ ],[0.639267 0.010394 0.047463  _ ],[0.616228 0.011500 0.107136  _ ],[0.121714 0.011069 0.505387  _ ],[0.669029 0.011163 0.087713  _ ],[0.765918 0.016803 0.085563  _ ],[0.792157 0.022075 0.090474  _ ],[0.766746 0.011785 0.014182  _ ],[0.548286 0.083417 0.030598  _ ],
A-10,[0.796233 0.006670 0.007246  _ ],[0.753226 0.007514 0.049741  _ ],[0.767754 0.008665 0.076111  _ ],[0.075806 0.007199 0.508677  _ ],[0.071037 0.006672 0.422465  _ ],[0.543913 0.006545 0.055257  _ ],[0.790292 0.010163 0.027579  _ ],[0.804376 0.008701 0.052123  _ ],[0.836572 0.008013 0.004631  _ ],[0.975766 0.089819 0.048043  _ ],
A-A,[-0.025637 0.000210 -0.027366 0.209409],[-0.018270 0.001414 0.001946 0.287694],[-0.016466 0.002010 -0.004271 0.304227],[-0.022460 0.001152 0.006959 0.230601],[0.002991 0.001428 0.003919 0.199494],[0.000088 0.002888 0.005648 0.292192],[-0.021377 0.001699 -0.007306 0.334386],[-0.023412 0.001232 -0.017524 0.311115],[-0.016536 0.000985 -0.021317 0.300054],[-0.092233 0.008360 -0.086620 0.413059],
2-2,[-0.022579 0.000095 -0.068369 0.037595],[-0.012636 0.000220 -0.039294 0.084176],[-0.032111 0.001063 -0.017363 0.094609],[-0.024958 0.000953 -0.013327 0.108615],[-0.014385 0.001004 -0.026184 0.128871],[-0.010771 0.001626 -0.005948 0.136797],[-0.026989 0.000563 -0.065799 0.101046],[-0.019484 0.000401 -0.066764 0.059376],[-0.023513 0.000442 -0.048310 0.047915],[-0.106403 0.002432 -0.215687 0.078394],
3-3,[-0.039949 0.024416 -0.029479 0.000055],[-0.021248 0.000387 -0.046671 0.084726],[-0.019642 0.000554 -0.005721 0.083995],[-0.025492 0.001329 -0.036746 0.097779],[-0.000887 0.002216 -0.009457 0.129456],[-0.010871 0.002531 -0.028965 0.131986],[-0.031043 0.001321 -0.041154 0.091533],[-0.029042 0.000417 -0.073836 0.060937],[-0.016444 0.000237 -0.096412 0.047835],[-0.107294 0.001894 -0.204956 0.069020],
4-4,[-0.024614 0.000020 -0.035093 0.032683],[-0.011816 0.074995 -0.022008 0.000577],[-0.014567 0.001571 -0.019599 0.084847],[-0.018588 0.094220 -0.021402 0.001650],[-0.014579 0.002662 -0.001976 0.106469],[-0.008643 0.124791 0.004324 0.003113],[-0.012693 0.148512 -0.021222 0.002270],[-0.046368 0.069845 -0.019267 0.000759],[-0.025171 0.000658 -0.034699 0.040838],[-0.105383 0.002610 -0.125094 0.066975],
5-5,[-0.018746 0.133417 0.002015 0.000078],[-0.000611 0.159723 -0.005326 0.000495],[-0.009996 0.001961 0.334581 0.000722],[0.006822 0.002297 0.357475 0.001160],[-0.012696 0.002190 0.403855 0.001313],[-0.020338 0.002461 0.491441 0.002552],[-0.029676 0.002497 0.362577 0.001029],[-0.019532 0.005057 0.188208 0.000288],[-0.024414 0.003724 0.096488 0.000265],[-0.086814 0.254508 -0.014395 0.002243],
6-6,[-0.017745 -0.005386 -0.019651 0.030984],[-0.015584 -0.016214 -0.002727 0.086446],[-0.013796 -0.014712 -0.003998 0.079440],[-0.001748 -0.016489 -0.009270 0.089290],[-0.008835 -0.014885 -0.011882 0.107575],[-0.001907 -0.014077 -0.001999 0.126034],[-0.013662 -0.013364 -0.025279 0.080714],[-0.023591 -0.024170 -0.016287 0.052187],[-0.034129 -0.012030 -0.048562 0.039267],[-0.103819 -0.049598 -0.136791 0.055325],
7-7,[-0.035145 -0.021665 -0.022665 0.028823],[-0.014625 -0.025351 -0.019997 0.077812],[-0.014497 -0.024443 -0.017231 0.070698],[-0.016399 -0.032439 -0.015257 0.094000],[-0.001911 -0.016738 -0.029617 0.111285],[-0.015569 -0.015822 -0.017334 0.127528],[-0.027410 -0.018642 -0.016315 0.081445],[-0.029239 -0.021674 -0.006866 0.043676],[-0.042816 -0.030531 -0.015458 0.039132],[-0.105547 -0.075482 -0.101565 0.059558],
8-8,[-0.029453 -0.021140 -0.006807 0.038612],[-0.011720 -0.025623 -0.006022 0.118630],[-0.010691 -0.030083 -0.033093 0.136577],[-0.003900 -0.029783 -0.018289 0.144000],[-0.010774 -0.017922 -0.012574 0.156929],[-0.026219 -0.040330 -0.013668 0.186967],[-0.034097 -0.029494 -0.026676 0.201672],[-0.024347 -0.018618 -0.010604 0.082477],[-0.029377 -0.046184 -0.035219 0.048485],[-0.092752 -0.087200 -0.100328 0.054663],
9-9,[-0.011794 -0.030542 -0.007919 0.093391],[0.003911 -0.040588 -0.018696 0.172037],[-0.001966 -0.044548 -0.036136 0.189750],[0.007060 -0.038001 -0.008660 0.190150],[0.009535 -0.042586 -0.033979 0.193997],[0.185284 -0.049885 -0.035019 0.006942],[0.260916 -0.042942 -0.016663 0.007094],[0.001930 -0.045764 -0.026478 0.208094],[-0.003882 -0.037734 -0.022538 0.129024],[-0.027669 -0.126016 -0.106940 0.086789],
10-10,[0.650220 -0.453894 -0.422523 0.065791],[0.657177 -0.563449 -0.477749 0.129815],[0.662207 -0.563568 -0.491501 0.135937],[0.658562 -0.576405 -0.524833 0.118033],[0.679400 -0.577966 -0.496917 0.127400],[0.681887 -0.563584 -0.488358 0.131844],[0.755982 -0.571205 -0.529415 0.165955],[0.788093 -0.592198 -0.492356 0.146875],[0.762034 -0.560464 -0.490389 0.126273],[0.534998 -0.824177 -0.754163 0.183605],
