,A,2,3,4,5,6,7,8,9,10,
A-3,[716 4085 722 0],[1202 6481 1129 0],[1067 6077 1102 0],[1167 6173 1435 0],[1085 6377 1196 0],[1093 5832 1737 0],[1098 6447 1125 0],[1143 6194 1190 0],[1163 6469 1156 0],[4207 23151 4087 0],
A-4,[781 4284 767 0],[1213 6435 1159 0],[1144 6799 1151 0],[1076 6255 1161 0],[1134 6127 1536 0],[1154 6142 1503 0],[1241 6527 1100 0],[1191 6562 1182 0],[1170 6726 1149 0],[4444 25034 4355 0],
A-5,[835 4652 785 0],[1206 7246 1225 0],[1299 7192 1243 0],[1191 7194 1264 0],[1124 6690 1397 0],[1218 6234 2166 0],[1218 7453 1244 0],[1222 7366 1245 0],[1270 7180 1253 0],[4615 26858 4611 0],
A-6,[904 5002 791 0],[1284 7801 1402 0],[1306 7935 1460 0],[1295 4758 4467 0],[1302 6866 2279 0],[1258 7296 1362 0],[1328 7922 1318 0],[1300 7967 1303 0],[1356 8082 1392 0],[4897 29162 5005 0],
A-7,[915 5660 902 0],[1485 8664 1378 0],[2527 6495 2697 0],[1583 6287 3448 0],[1508 4340 5634 0],[4309 1328 5748 0],[8523 1363 1335 0],[1438 8774 1410 0],[1344 9094 1361 0],[5119 32792 5354 0],
A-8,[5985 974 919 0],[9568 1484 1470 0],[8805 1428 1906 0],[9186 1500 1512 0],[9309 1445 1516 0],[4574 1409 5793 0],[9301 1440 1428 0],[9252 1501 1362 0],[9476 1438 1507 0],[5740 34538 5388 0],
A-9,[6362 998 947 0],[10001 1469 1553 0],[10024 1503 1518 0],[9459 1464 1661 0],[9433 1394 1488 0],[8727 1458 1669 0],[9250 1417 1520 0],[9885 1522 1485 0],[9673 1412 1478 0],[38944 5768 5624 0],
A-10,[3781 508 535 0],[5280 775 824 0],[5468 719 747 0],[4514 685 754 0],[4342 694 706 0],[4152 699 719 0],[5294 797 759 0],[6049 853 825 0],[6060 827 799 0],[23755 3192 3134 0],
A-A,[224 215 209 3339],[380 391 392 5607],[379 393 334 5724],[387 368 398 5745],[374 347 378 5503],[374 384 353 5691],[367 384 384 5724],[392 396 361 5705],[393 387 376 5974],[1468 1457 1394 20531],
2-2,[248 286 262 3758],[327 334 340 4875],[409 389 371 5758],[431 392 361 5333],[390 414 376 5621],[412 397 372 5472],[387 381 387 5575],[372 358 408 5658],[363 365 413 5429],[1394 7157 1468 6857],
3-3,[265 252 299 3783],[407 384 400 5475],[375 334 314 4986],[425 356 395 5448],[364 376 373 5786],[402 389 378 5536],[362 365 362 5723],[391 366 396 5302],[392 376 379 5700],[1374 2098 1423 18612],
4-4,[274 268 249 3768],[355 2397 362 811],[394 456 388 5429],[369 340 406 4875],[349 2454 356 651],[361 2365 405 774],[380 2399 422 639],[381 2392 357 754],[361 416 375 5494],[1419 1420 1390 20608],
5-5,[256 1612 259 551],[362 978 1797 719],[354 393 2442 726],[372 340 2402 751],[328 305 2102 560],[369 373 2451 738],[363 2445 401 735],[359 2351 480 680],[355 2093 686 747],[1348 8855 1374 2712],
6-6,[235 251 277 3727],[372 399 350 5678],[397 388 368 5514],[373 366 378 5928],[395 445 411 5867],[319 331 308 4702],[377 373 408 5642],[380 361 358 5520],[398 379 358 5613],[1357 1388 1340 20125],
7-7,[257 283 247 3617],[399 371 384 5511],[376 404 365 5620],[381 414 372 5760],[347 397 407 5623],[379 369 381 5582],[306 375 348 4805],[370 354 390 5463],[402 381 390 5470],[1376 1365 1386 20313],
8-8,[259 254 265 3952],[363 390 362 5681],[378 362 381 5735],[416 355 366 5629],[359 375 391 5622],[368 375 355 5594],[382 373 381 5759],[316 326 331 4786],[388 398 384 5620],[1450 1365 1356 20216],
9-9,[279 266 272 3801],[513 358 361 5326],[396 380 388 5530],[532 398 385 5318],[431 374 368 5315],[529 348 397 5048],[2224 339 367 735],[355 344 375 5490],[333 317 344 4844],[1355 1359 1415 20517],
10-10,[28548 4450 4550 9981],[41343 6648 6681 14182],[41405 6607 6578 14323],[41795 6689 6664 13819],[41698 6621 6750 14282],[41376 6593 6490 13929],[41013 6599 6575 13697],[41557 6557 6567 13788],[41072 6806 6608 13657],[147171 23740 23782 49241],
