,A,2,3,4,5,6,7,8,9,10,
15,[-0.615112 -0.397422 -0.492905  _ ],[-0.374606 -0.415241 -0.388552  _ ],[-0.238451 -0.392058 -0.377751  _ ],[-0.189098 -0.376633 -0.325534  _ ],[-0.117272 -0.349097 -0.260107  _ ],[-0.170561 -0.343109 -0.265247  _ ],[-0.495361 -0.370689 -0.177169  _ ],[-0.492128 -0.388561 -0.446995  _ ],[-0.502963 -0.463409 -0.483679  _ ],[-0.531253 -0.439573 -0.520144  _ ],
16,[-0.698310 -0.483082 -0.549663  _ ],[-0.270459 -0.499477 -0.382163  _ ],[-0.230744 -0.437080 -0.374630  _ ],[-0.201738 -0.445345 -0.340098  _ ],[-0.180486 -0.460973 -0.330036  _ ],[-0.191023 -0.395549 -0.293945  _ ],[-0.444722 -0.396455 -0.196666  _ ],[-0.508770 -0.414494 -0.288438  _ ],[-0.552877 -0.497089 -0.578050  _ ],[-0.595672 -0.476698 -0.573635  _ ],
17,[-0.463036 -0.547701 -0.549481  _ ],[-0.172984 -0.579906 -0.395074  _ ],[-0.148672 -0.490824 -0.387989  _ ],[-0.119760 -0.481337 -0.363403  _ ],[-0.074429 -0.563613 -0.405639  _ ],[-0.010049 -0.498332 -0.356609  _ ],[-0.044998 -0.528643 -0.258504  _ ],[-0.422084 -0.532384 -0.326604  _ ],[-0.423320 -0.561905 -0.532768  _ ],[-0.403974 -0.526387 -0.555268  _ ],
18,[-0.115023 -0.639157 -0.532004  _ ],[0.125697 -0.595246 -0.566338  _ ],[0.152515 -0.578072 -0.487802  _ ],[0.228656 -0.597395 -0.472489  _ ],[0.247811 -0.625901 -0.457658  _ ],[0.294628 -0.604705 -0.539563  _ ],[0.416341 -0.623867 -0.385153  _ ],[0.120520 -0.549414 -0.536168  _ ],[-0.215246 -0.625166 -0.453597  _ ],[-0.086114 -0.630389 -0.509356  _ ],
19,[0.296628 -0.754761 -0.567737  _ ],[0.361331 -0.734525 -0.712848  _ ],[0.418761 -0.707104 -0.633834  _ ],[0.411321 -0.736914 -0.540193  _ ],[0.412300 -0.712726 -0.583977  _ ],[0.434836 -0.736824 -0.600229  _ ],[0.607419 -0.720014 -0.564737  _ ],[0.634070 -0.714073 -0.561904  _ ],[0.282433 -0.713175 -0.651067  _ ],[0.055363 -0.663187 -0.592473  _ ],
20,[0.666414 -0.878770 -0.806433  _ ],[0.613994 -0.852187 -0.771831  _ ],[0.641389 -0.871525 -0.777579  _ ],[0.652952 -0.860585 -0.774771  _ ],[0.654246 -0.857460 -0.686982  _ ],[0.676198 -0.868198 -0.744088  _ ],[0.768702 -0.832490 -0.801486  _ ],[0.796611 -0.859990 -0.785538  _ ],[0.746534 -0.841456 -0.737592  _ ],[0.518880 -0.840829 -0.782759  _ ],
21,[0.915790 -0.999253 0.000000  _ ],[0.879448 -0.999535 0.000000  _ ],[0.870398 -0.999300 0.000000  _ ],[0.860147 -0.999209 0.000000  _ ],[0.883619 -0.998669 0.000000  _ ],[0.894109 -0.998633 0.000000  _ ],[0.935415 -0.999823 0.000000  _ ],[0.932322 -0.999885 0.000000  _ ],[0.926045 -0.999959 0.000000  _ ],[0.968556 -1.000000 0.000000  _ ],
A-2,[-0.542750 0.196642 -0.623962  _ ],[-0.287834 0.209664 -0.062040  _ ],[-0.255585 0.218971 -0.023596  _ ],[-0.182337 0.219063 0.054889  _ ],[-0.104094 0.242676 0.104319  _ ],[-0.225504 0.250958 0.162830  _ ],[-0.498465 0.291519 -0.141722  _ ],[-0.449895 0.264435 -0.148976  _ ],[-0.545633 0.208067 -0.483450  _ ],[-0.529126 0.179579 -0.420363  _ ],
A-3,[-0.587083 0.190825 -0.609210  _ ],[-0.302660 0.207124 0.026584  _ ],[-0.246519 0.214253 0.003027  _ ],[-0.185615 0.192975 0.162249  _ ],[-0.178258 0.219713 0.186830  _ ],[-0.160106 0.249841 0.166605  _ ],[-0.442081 0.269960 -0.144835  _ ],[-0.520202 0.254349 -0.175238  _ ],[-0.538907 0.217529 -0.346667  _ ],[-0.528177 0.162135 -0.467053  _ ],
A-4,[-0.646233 0.179070 -0.507333  _ ],[-0.311355 0.210328 -0.175731  _ ],[-0.245651 0.199094 -0.052774  _ ],[-0.155531 0.168616 0.035429  _ ],[-0.130807 0.202617 0.173255  _ ],[-0.115259 0.239652 0.149843  _ ],[-0.423901 0.225871 -0.101723  _ ],[-0.458953 0.226723 -0.387289  _ ],[-0.419366 0.174041 -0.452281  _ ],[-0.543753 0.162015 -0.466383  _ ],
A-5,[-0.612514 0.139883 -0.512167  _ ],[-0.320553 0.189492 -0.124191  _ ],[-0.256707 0.171581 -0.082755  _ ],[-0.140382 0.155785 0.087962  _ ],[-0.124002 0.196817 0.048482  _ ],[-0.122199 0.195726 0.142657  _ ],[-0.434927 0.233571 -0.212667  _ ],[-0.510713 0.236372 -0.278663  _ ],[-0.580946 0.178476 -0.340574  _ ],[-0.556421 0.131656 -0.536839  _ ],
A-6,[-0.464484 0.154664 -0.468196  _ ],[-0.182164 0.156063 -0.044782  _ ],[-0.151059 0.158788 0.059393  _ ],[-0.068190 0.175607 0.122572  _ ],[-0.031158 0.182300 0.125544  _ ],[-0.015936 0.220777 0.148017  _ ],[-0.084196 0.230306 -0.133027  _ ],[-0.302869 0.205714 -0.212312  _ ],[-0.484041 0.169188 -0.374253  _ ],[-0.399196 0.148069 -0.350838  _ ],
A-7,[-0.027574 0.139118 -0.335507  _ ],[0.125944 0.180236 0.138799  _ ],[0.163994 0.197570 0.139837  _ ],[0.166490 0.212356 0.150261  _ ],[0.194618 0.215784 0.182566  _ ],[0.232766 0.233267 0.403246  _ ],[0.422696 0.287108 0.266160  _ ],[0.095727 0.199796 0.023818  _ ],[-0.104597 0.145186 -0.225460  _ ],[-0.149505 0.115967 -0.269877  _ ],
A-8,[0.233226 0.179325 -0.247436  _ ],[0.423085 0.228230 0.255143  _ ],[0.414005 0.235532 0.316379  _ ],[0.418609 0.253423 0.240098  _ ],[0.480595 0.265510 0.374669  _ ],[0.436079 0.297829 0.373920  _ ],[0.562792 0.345189 0.209617  _ ],[0.659888 0.336059 0.328931  _ ],[0.253385 0.181222 -0.065738  _ ],[0.041158 0.125080 -0.221524  _ ],
A-9,[0.658916 0.272235 0.021375  _ ],[0.621274 0.295912 0.312334  _ ],[0.646631 0.294825 0.381358  _ ],[0.639315 0.301550 0.555775  _ ],[0.676824 0.299730 0.469689  _ ],[0.732813 0.354305 0.632667  _ ],[0.748962 0.370738 0.364370  _ ],[0.778916 0.351776 0.206539  _ ],[0.785765 0.311664 0.148384  _ ],[0.583635 0.252664 -0.065518  _ ],
A-10,[0.903147 0.250387 0.121895  _ ],[0.880973 0.292037 0.331267  _ ],[0.885225 0.296301 0.476140  _ ],[0.904784 0.314187 0.455576  _ ],[0.904002 0.279660 0.559376  _ ],[0.903605 0.324859 0.663226  _ ],[0.932511 0.369032 0.568539  _ ],[0.940913 0.358743 0.385528  _ ],[0.938110 0.321067 0.310249  _ ],[0.945909 0.331651 0.222836  _ ],
A-A,[-0.328144 0.052821 -0.287019 0.435482],[-0.161460 0.117418 -0.013828 0.434193],[-0.130514 0.129526 0.041267 0.468869],[-0.132964 0.135186 -0.036634 0.464461],[-0.133787 0.132114 -0.038587 0.503835],[-0.135353 0.164510 -0.001165 0.507407],[-0.325535 0.169543 0.028853 0.522635],[-0.332771 0.138183 -0.165828 0.500840],[-0.393608 0.123427 -0.315687 0.439324],[-0.566196 0.185549 -0.624509 0.366895],
2-2,[-0.340713 0.028457 -0.745405 0.086960],[-0.179094 0.047576 -0.405527 0.104609],[-0.184628 0.070037 -0.384399 0.133898],[-0.105972 0.077845 -0.248576 0.157837],[-0.095065 0.092605 -0.313293 0.177376],[-0.150082 0.122081 -0.216839 0.193989],[-0.375147 0.088563 -0.593748 0.123771],[-0.372247 0.062173 -0.760658 0.119407],[-0.390022 0.048857 -0.711146 0.098339],[-0.498307 0.073840 -0.998658 0.069038],
3-3,[-0.338015 0.018203 -0.690802 0.078897],[-0.160421 0.054922 -0.536668 0.093172],[-0.150564 0.053174 -0.370606 0.123005],[-0.090999 0.080127 -0.325779 0.163146],[-0.150997 0.067744 0.005819 0.149843],[-0.116791 0.073694 -0.220547 0.198476],[-0.322018 0.076918 -0.563971 0.129907],[-0.350172 0.049564 -0.688497 0.107415],[-0.404051 0.038109 -0.780098 0.090177],[-0.527909 0.058365 -1.015247 0.069682],
4-4,[-0.361928 0.024463 -0.304372 0.067455],[-0.219393 0.121908 -0.239151 0.066080],[-0.154893 0.086343 -0.176576 0.106208],[-0.138074 0.086772 0.087366 0.131807],[-0.114964 0.190398 -0.093147 0.113375],[-0.101109 0.214017 0.005381 0.123126],[-0.301193 0.236124 -0.156789 0.088551],[-0.321106 0.133391 -0.210724 0.065904],[-0.344246 0.041013 -0.595590 0.070450],[-0.521137 0.052897 -0.650479 0.070477],
5-5,[-0.347691 0.300430 -0.018576 0.028286],[-0.266212 0.265622 0.208205 0.058394],[-0.158287 0.191937 0.474656 0.077891],[-0.172494 0.189657 0.315210 0.087836],[-0.085244 0.152633 0.594394 0.091753],[-0.063321 0.200581 0.600036 0.108804],[-0.309777 0.378259 0.310790 0.070414],[-0.304620 0.378893 0.301523 0.056906],[-0.357508 0.326758 0.182759 0.050896],[-0.553311 0.265478 0.099518 0.054132],
6-6,[-0.339634 -0.033901 -0.316783 0.056488],[-0.216624 -0.092484 -0.133083 0.095776],[-0.144733 -0.115406 -0.121738 0.109552],[-0.130884 -0.124115 0.014484 0.138334],[-0.097765 -0.134827 -0.071595 0.159281],[-0.137322 -0.118509 -0.028041 0.157840],[-0.395436 -0.070863 -0.052031 0.103711],[-0.339930 -0.113158 -0.136005 0.085744],[-0.405074 -0.157927 -0.323761 0.066555],[-0.561581 -0.183455 -0.482650 0.054200],
7-7,[-0.341104 -0.205138 -0.251245 0.058482],[-0.241906 -0.168992 -0.241150 0.079706],[-0.158850 -0.203516 -0.090395 0.096359],[-0.137638 -0.219227 -0.187674 0.127051],[-0.099763 -0.222852 -0.129390 0.124273],[-0.084030 -0.213768 -0.167616 0.175929],[-0.297974 -0.196728 -0.219831 0.126063],[-0.385820 -0.215128 -0.276586 0.073928],[-0.344859 -0.258196 -0.368643 0.079735],[-0.471214 -0.400289 -0.542820 0.058482],
8-8,[-0.354997 -0.248838 -0.269000 0.069867],[-0.146945 -0.318321 -0.236867 0.121662],[-0.142413 -0.322638 -0.213937 0.145590],[-0.153344 -0.333821 -0.204086 0.181847],[-0.090020 -0.262228 -0.233637 0.207550],[-0.103487 -0.260451 -0.182485 0.229882],[-0.329235 -0.273280 -0.221395 0.213529],[-0.339223 -0.226559 -0.175060 0.126659],[-0.384119 -0.334018 -0.318774 0.068696],[-0.571623 -0.472723 -0.544249 0.049852],
9-9,[-0.069883 -0.351815 -0.247967 0.145759],[0.156905 -0.389654 -0.310096 0.194308],[0.048612 -0.437697 -0.353688 0.239975],[0.152240 -0.421285 -0.327222 0.250691],[0.131099 -0.388567 -0.310214 0.247117],[0.174618 -0.378393 -0.300046 0.264740],[0.396507 -0.389297 -0.214170 0.198667],[0.064134 -0.406161 -0.299746 0.243577],[-0.038537 -0.371834 -0.244872 0.165937],[-0.199341 -0.640164 -0.539539 0.078031],
10-10,[0.654001 -0.870812 -0.767239 0.223311],[0.638813 -0.840427 -0.787503 0.269947],[0.663638 -0.846957 -0.846896 0.289579],[0.662037 -0.838328 -0.793174 0.302491],[0.694249 -0.894821 -0.780159 0.329702],[0.703242 -0.842111 -0.845351 0.329986],[0.754559 -0.858063 -0.764127 0.346136],[0.777264 -0.834244 -0.772023 0.320300],[0.764571 -0.846265 -0.797703 0.252020],[0.541888 -0.840968 -0.798456 0.223064],
