,A,2,3,4,5,6,7,8,9,10,
A-2,[-0.656689 0.198686 -0.597313  _ ],[-0.296792 0.197556 -0.019530  _ ],[-0.216962 0.228144 -0.053715  _ ],[-0.221199 0.236952 0.039772  _ ],[-0.195124 0.211722 0.123051  _ ],[-0.101559 0.254469 0.187917  _ ],[-0.444635 0.277341 -0.238650  _ ],[-0.533264 0.250153 -0.300378  _ ],[-0.558628 0.231301 -0.373940  _ ],[-0.539675 0.184189 -0.473953  _ ],
A-3,[-0.684029 0.194312 -0.607038  _ ],[-0.213930 0.215487 -0.139414  _ ],[-0.254318 0.225420 0.034952  _ ],[-0.213681 0.225255 0.052085  _ ],[-0.175049 0.213936 0.139941  _ ],[-0.147573 0.226835 0.033515  _ ],[-0.513190 0.253411 -0.188314  _ ],[-0.504839 0.254520 -0.308250  _ ],[-0.553347 0.206813 -0.382579  _ ],[-0.577167 0.175206 -0.569531  _ ],
A-4,[-0.618966 0.174171 -0.724181  _ ],[-0.388762 0.192509 -0.159349  _ ],[-0.191977 0.193644 -0.013690  _ ],[-0.214076 0.200346 -0.023270  _ ],[-0.149992 0.201109 0.147164  _ ],[-0.179880 0.191947 0.177569  _ ],[-0.466383 0.224406 -0.285923  _ ],[-0.513375 0.198282 -0.383547  _ ],[-0.545285 0.174550 -0.461609  _ ],[-0.544239 0.174983 -0.557828  _ ],
A-5,[-0.653368 0.172267 -0.722859  _ ],[-0.297083 0.158871 -0.141731  _ ],[-0.243782 0.173816 0.030654  _ ],[-0.135104 0.179571 0.094000  _ ],[-0.171407 0.153176 0.144495  _ ],[-0.112237 0.186472 0.048238  _ ],[-0.482737 0.204528 -0.184044  _ ],[-0.510965 0.209071 -0.197085  _ ],[-0.564461 0.178266 -0.510133  _ ],[-0.598440 0.148707 -0.509209  _ ],
A-6,[-0.489527 0.152971 -0.668336  _ ],[-0.144721 0.165502 -0.042968  _ ],[-0.089086 0.145612 0.008902  _ ],[-0.080746 0.166585 -0.031237  _ ],[0.006825 0.166758 0.140480  _ ],[0.069927 0.162240 0.153622  _ ],[-0.129343 0.213857 0.010563  _ ],[-0.365120 0.187086 -0.300514  _ ],[-0.440034 0.159821 -0.308987  _ ],[-0.422063 0.130326 -0.454163  _ ],
A-7,[-0.063511 0.144018 -0.438680  _ ],[0.116050 0.184937 0.086003  _ ],[0.155123 0.201973 0.073272  _ ],[0.144054 0.211802 0.169076  _ ],[0.167884 0.212756 0.150751  _ ],[0.221789 0.266142 0.228326  _ ],[0.378784 0.292174 0.249510  _ ],[0.081958 0.216497 -0.134304  _ ],[-0.190181 0.166927 -0.305920  _ ],[-0.233219 0.106480 -0.275741  _ ],
A-8,[0.294146 0.189973 -0.074517  _ ],[0.395652 0.228635 0.296997  _ ],[0.391263 0.225225 0.298444  _ ],[0.430264 0.275838 0.342209  _ ],[0.397098 0.287856 0.250119  _ ],[0.528014 0.286906 0.418088  _ ],[0.613159 0.347024 0.457642  _ ],[0.586034 0.316104 0.309030  _ ],[0.273360 0.205565 -0.115353  _ ],[0.038920 0.135580 -0.253338  _ ],
A-9,[0.687963 0.273009 0.029095  _ ],[0.696813 0.288382 0.448513  _ ],[0.629051 0.280232 0.398055  _ ],[0.700969 0.318316 0.529423  _ ],[0.668940 0.318801 0.595638  _ ],[0.678836 0.318299 0.603547  _ ],[0.752021 0.372644 0.452514  _ ],[0.769878 0.351677 0.278190  _ ],[0.783362 0.324824 0.175445  _ ],[0.582944 0.260515 0.016668  _ ],
A-10,[0.921646 0.309265 0.062843  _ ],[0.879689 0.350768 0.437917  _ ],[0.887911 0.353663 0.464871  _ ],[0.885764 0.336618 0.548168  _ ],[0.888706 0.380754 0.637461  _ ],[0.898223 0.352433 0.752007  _ ],[0.942526 0.382677 0.422390  _ ],[0.943395 0.377165 0.361635  _ ],[0.933163 0.348293 0.158759  _ ],[0.959667 0.326126 0.279888  _ ],
A-A,[-0.381205 0.095578 -0.379445 0.426765],[-0.178917 0.176173 0.053243 0.443078],[-0.245231 0.151740 -0.059349 0.461303],[-0.152894 0.182679 0.047258 0.448886],[-0.144948 0.193515 0.102717 0.487574],[-0.158302 0.224138 0.198876 0.489004],[-0.312295 0.196757 -0.180780 0.499984],[-0.443537 0.191502 -0.266640 0.487139],[-0.374958 0.151841 -0.395558 0.458186],[-0.579868 0.221518 -0.348273 0.428494],
2-2,[-0.470518 0.047872 -0.966887 0.089323],[-0.205902 0.081755 -0.425828 0.134437],[-0.174622 0.080903 -0.368764 0.146519],[-0.209291 0.107633 -0.364878 0.161340],[-0.152812 0.113352 -0.209371 0.145643],[-0.105381 0.128460 -0.163295 0.201163],[-0.480377 0.100272 -0.869738 0.130860],[-0.426564 0.079810 -0.839078 0.116797],[-0.404243 0.063109 -0.714089 0.094713],[-0.544913 0.081759 -1.082459 0.069073],
3-3,[-0.381251 0.037539 -0.849007 0.081101],[-0.262344 0.108246 -0.494182 0.090917],[-0.185335 0.079597 -0.463371 0.144053],[-0.208864 0.089658 -0.374312 0.154462],[-0.170376 0.114484 -0.188934 0.152358],[-0.090024 0.096511 -0.227005 0.176632],[-0.373406 0.087349 -0.762543 0.126143],[-0.441350 0.071981 -0.841398 0.093894],[-0.418406 0.052643 -0.726331 0.088082],[-0.548202 0.069979 -1.089713 0.060689],
4-4,[-0.448995 0.031141 -0.541956 0.073700],[-0.279427 0.136213 -0.115572 0.079040],[-0.208793 0.150422 -0.147962 0.095495],[-0.144424 0.180424 -0.011381 0.113533],[-0.142405 0.171882 0.032920 0.137673],[-0.078924 0.225378 0.055277 0.122320],[-0.411977 0.232200 -0.165141 0.101617],[-0.456391 0.148300 -0.501849 0.092660],[-0.490017 0.046330 -0.621939 0.084914],[-0.534961 0.050494 -0.614989 0.058361],
5-5,[-0.439681 0.310456 0.164089 0.039995],[-0.181844 0.218916 0.415515 0.084083],[-0.298009 0.293324 0.219541 0.090491],[-0.088359 0.195302 0.354792 0.103924],[-0.170614 0.192042 0.426574 0.110373],[-0.090996 0.269532 0.605977 0.132180],[-0.390583 0.392187 0.231152 0.090065],[-0.430815 0.375325 0.252323 0.069172],[-0.457461 0.328183 -0.026699 0.055817],[-0.502261 0.251483 -0.093975 0.055067],
6-6,[-0.433799 -0.148964 -0.374725 0.060207],[-0.251173 -0.148865 -0.163792 0.097157],[-0.220525 -0.121092 -0.149632 0.108303],[-0.135922 -0.111251 -0.213481 0.150087],[-0.133545 -0.092666 -0.058373 0.129291],[-0.106202 -0.105313 -0.006299 0.163307],[-0.344686 -0.092716 -0.252670 0.087696],[-0.383782 -0.070868 -0.263697 0.080000],[-0.442376 -0.165726 -0.333692 0.065779],[-0.543390 -0.180744 -0.526350 0.053580],
7-7,[-0.484089 -0.232734 -0.305192 0.049941],[-0.205839 -0.278347 -0.250342 0.096840],[-0.217546 -0.255355 -0.190387 0.108350],[-0.195167 -0.213323 -0.227693 0.117413],[-0.094294 -0.280147 -0.213819 0.108967],[-0.141404 -0.288430 -0.019375 0.161344],[-0.348079 -0.227463 -0.145555 0.129225],[-0.407654 -0.157109 -0.214406 0.075025],[-0.445718 -0.223595 -0.364911 0.079315],[-0.528575 -0.393358 -0.396385 0.060977],
8-8,[-0.420774 -0.309318 -0.349615 0.062401],[-0.239104 -0.368371 -0.210667 0.126259],[-0.193766 -0.372599 -0.297816 0.164858],[-0.179610 -0.353991 -0.231475 0.180801],[-0.151813 -0.332090 -0.245535 0.184929],[-0.103121 -0.313020 -0.197257 0.226662],[-0.374718 -0.345871 -0.158556 0.216361],[-0.362722 -0.363950 -0.211616 0.118108],[-0.414557 -0.357662 -0.341284 0.066473],[-0.547004 -0.402120 -0.445567 0.050403],
9-9,[-0.060396 -0.423744 -0.311856 0.144257],[0.091799 -0.495051 -0.393381 0.204632],[0.088407 -0.505986 -0.318222 0.230059],[0.140905 -0.502590 -0.364802 0.238460],[0.161594 -0.505428 -0.409851 0.252398],[0.210251 -0.460413 -0.358692 0.288126],[0.428481 -0.435330 -0.258415 0.221838],[0.090244 -0.474258 -0.236159 0.248253],[-0.158647 -0.455438 -0.324651 0.165849],[-0.203285 -0.594376 -0.541795 0.090398],
10-10,[0.649260 -0.841707 -0.818931 0.215238],[0.642198 -0.852600 -0.765112 0.264479],[0.644743 -0.864609 -0.788771 0.276748],[0.675482 -0.867486 -0.774010 0.294852],[0.637160 -0.876475 -0.777365 0.295243],[0.700620 -0.828086 -0.777933 0.342472],[0.789682 -0.783560 -0.755340 0.344889],[0.766883 -0.886388 -0.801000 0.291500],[0.758313 -0.852614 -0.796134 0.301588],[0.537637 -0.826053 -0.754059 0.257257],
