,A,2,3,4,5,6,7,8,9,10,
15,[8632 54900 10046 0],[68606 15784 16762 0],[69435 13248 16537 0],[68073 11591 14953 0],[65826 11157 12570 0],[64684 11326 14833 0],[11795 23220 66041 0],[12156 47402 45316 0],[12112 78486 14903 0],[45608 292294 54479 0],
16,[7704 26055 36458 0],[62433 10807 18101 0],[65881 10448 12365 0],[63115 10191 11274 0],[61030 10153 10804 0],[57259 9629 10637 0],[10554 11605 69658 0],[11613 12517 73189 0],[12486 33746 53388 0],[49574 205400 118136 0],
17,[30769 8170 33496 0],[71333 10848 10897 0],[69468 10802 11008 0],[65181 10396 10375 0],[61628 10238 10431 0],[61437 10237 10177 0],[69990 10548 10602 0],[26753 11812 59354 0],[63572 11383 28559 0],[293427 42732 54033 0],
18,[49696 6925 6927 0],[61612 9201 9325 0],[59476 9055 9268 0],[55674 9049 9038 0],[53120 8905 9015 0],[50961 8964 8595 0],[60659 9297 9317 0],[65091 9523 9257 0],[71334 10052 9984 0],[269394 36756 36799 0],
19,[50136 6966 6996 0],[58523 9188 9408 0],[57245 9423 9291 0],[52533 8853 9276 0],[49330 8954 8869 0],[47766 8796 8562 0],[59505 9510 9371 0],[64475 9665 9770 0],[67997 9653 9714 0],[270233 37188 37476 0],
20,[23381 2699 2460 0],[22090 3065 2985 0],[19341 2907 2892 0],[12649 2668 2503 0],[9026 2418 2454 0],[8251 2395 2388 0],[24910 3125 3245 0],[28219 3464 3484 0],[33597 3779 3828 0],[128077 14149 14162 0],
21,[19751 3352 0 0],[17174 3863 0 0],[15078 3669 0 0],[11417 3398 0 0],[8658 3235 0 0],[8394 3275 0 0],[19914 4122 0 0],[23409 4433 0 0],[28017 4889 0 0],[109908 18258 0 0],
A-2,[1001 5869 1024 0],[1477 8578 1527 0],[1516 9166 1592 0],[1608 9230 1522 0],[1623 9065 1771 0],[1489 8841 1633 0],[1550 8895 1550 0],[1500 8863 1527 0],[1572 9065 1637 0],[5754 32456 5781 0],
A-3,[1034 6332 1056 0],[1639 9418 1613 0],[1543 9253 1514 0],[1589 9715 1672 0],[1529 9938 1590 0],[1651 9710 1767 0],[1637 9644 1603 0],[1571 9732 1634 0],[1638 9543 1576 0],[6018 34694 5837 0],
A-4,[1096 6471 1080 0],[1551 9864 1698 0],[1650 10024 1721 0],[1601 9122 1682 0],[1691 9688 1878 0],[1673 10020 1696 0],[1690 9827 1674 0],[1637 10144 1614 0],[1659 10346 1599 0],[6294 38258 6319 0],
A-5,[1145 7203 1115 0],[1811 10945 1800 0],[1830 10905 1829 0],[1784 10854 2061 0],[1681 10712 1711 0],[1816 11138 1925 0],[1780 10895 1775 0],[1730 10895 1768 0],[1764 11174 1759 0],[6610 40595 6564 0],
A-6,[1205 7647 1182 0],[1844 12108 1911 0],[1894 12408 2016 0],[1901 11095 2987 0],[1915 10880 3287 0],[1736 10488 3243 0],[1906 12226 1934 0],[1843 12200 1882 0],[1889 12216 1851 0],[6871 45208 7049 0],
A-7,[1312 8782 1258 0],[2029 13121 2436 0],[2712 12828 2292 0],[2105 11580 3766 0],[2383 11850 3432 0],[2911 7616 7002 0],[12983 1930 1991 0],[2002 13370 2003 0],[2009 13777 1980 0],[7252 50307 7392 0],
A-8,[2799 7832 1321 0],[14712 2166 2197 0],[14784 2076 2089 0],[14249 2068 2445 0],[13707 2040 3011 0],[13045 2033 3358 0],[14062 2115 2051 0],[14285 1952 2043 0],[9849 6698 2138 0],[8183 53860 7771 0],
A-9,[10463 1400 1421 0],[15341 2199 2123 0],[15123 2179 2194 0],[15000 2008 2175 0],[15075 2030 2163 0],[14339 2061 2257 0],[14362 2092 2115 0],[15534 2182 2149 0],[15214 2016 2074 0],[59578 8256 8076 0],
A-10,[6325 748 742 0],[8661 1075 1077 0],[8699 1016 1093 0],[7637 1029 1025 0],[7495 1028 1073 0],[7121 1022 1004 0],[7997 1132 1114 0],[9015 1215 1186 0],[9543 1225 1226 0],[36580 4410 4411 0],
A-A,[310 365 306 4930],[527 547 557 8563],[547 552 577 8643],[538 568 513 8790],[546 545 555 9110],[579 553 530 9024],[531 572 563 8469],[526 536 550 8831],[532 555 596 8659],[2044 2013 1950 32138],
2-2,[355 359 364 5873],[449 1547 456 5225],[519 1252 546 6871],[552 584 514 8483],[583 559 548 8767],[544 1933 539 5183],[573 2421 507 4149],[521 2235 534 4414],[532 709 570 8241],[2058 12604 2002 6942],
3-3,[345 370 359 5844],[504 1113 542 7026],[469 491 485 7590],[501 557 517 8700],[527 513 532 8829],[547 533 524 8534],[555 833 559 7775],[553 558 490 8417],[528 527 526 8522],[1951 9383 2052 14045],
4-4,[370 437 340 5969],[534 3570 546 1334],[499 3632 560 1138],[472 3195 540 906],[472 3713 549 1051],[537 3637 559 1246],[572 3736 553 990],[515 3681 532 1243],[560 540 559 8450],[1942 4214 2011 26053],
5-5,[344 2514 382 748],[517 3726 577 1074],[559 2416 1837 1081],[517 760 3481 1033],[518 438 3272 943],[526 511 3738 1217],[500 3664 661 1030],[491 3594 542 1083],[551 3647 563 976],[1948 13582 1996 3755],
6-6,[346 370 378 5730],[585 560 528 8390],[519 563 539 8553],[531 563 545 8803],[548 562 540 8687],[472 482 509 7545],[539 481 520 8451],[539 544 574 8236],[519 507 564 8439],[2110 1961 1958 31094],
7-7,[373 321 353 5700],[597 485 564 8521],[554 556 539 8844],[487 537 555 8796],[535 484 515 8429],[550 543 505 8494],[494 449 451 7482],[548 554 491 8172],[551 576 554 8387],[1935 1985 1993 31735],
8-8,[346 366 381 5883],[555 535 580 8535],[516 569 569 8663],[517 560 489 8736],[533 566 558 8693],[574 528 539 8733],[515 538 576 8356],[462 462 468 7353],[567 540 544 8424],[1916 1978 1966 31525],
9-9,[370 340 360 5822],[527 452 553 8675],[560 555 566 8662],[545 538 521 8486],[1380 565 561 6670],[968 542 518 7562],[3754 521 496 1084],[561 550 566 8368],[456 477 484 7292],[1960 1871 2004 31452],
10-10,[44103 6517 6674 13743],[63128 9402 9491 19544],[62850 9552 9484 19889],[63710 9715 9581 20382],[63217 9568 9650 20111],[63063 9516 9423 20386],[63108 9350 9456 19601],[63033 9474 9498 20049],[63076 9428 9349 19721],[225471 33760 33733 70482],
