,A,2,3,4,5,6,7,8,9,10,
17,[5907 3629 6601 0],[14506 1951 4299 0],[14645 1438 2832 0],[16637 1105 1754 0],[16423 1148 1068 0],[15487 1094 1077 0],[13565 1468 4386 0],[7043 3640 10948 0],[8900 4716 9221 0],[64485 11566 21676 0],
18,[11467 975 1400 0],[14989 960 893 0],[13886 876 919 0],[13556 966 957 0],[11860 868 927 0],[11301 866 913 0],[14261 993 941 0],[15643 964 918 0],[14216 2064 3688 0],[77431 3755 4239 0],
19,[12292 718 640 0],[14314 930 973 0],[11531 863 922 0],[11080 886 825 0],[10800 933 909 0],[10597 922 838 0],[11721 895 914 0],[15482 1021 977 0],[16119 937 956 0],[74158 3751 3769 0],
20,[3398 230 209 0],[1912 245 243 0],[1642 241 281 0],[1145 251 269 0],[960 248 245 0],[700 274 242 0],[1896 255 262 0],[3169 303 269 0],[3821 304 322 0],[33355 1256 1174 0],
21,[3507 302 0 0],[1970 359 0 0],[1747 327 0 0],[1225 331 0 0],[953 300 0 0],[778 315 0 0],[1983 327 0 0],[3143 404 0 0],[3895 411 0 0],[24899 1607 0 0],
A-2,[96 1738 120 0],[166 2682 190 0],[173 2247 622 0],[164 1671 1436 0],[244 2732 160 0],[171 187 2631 0],[160 2654 324 0],[157 2701 173 0],[157 2673 156 0],[624 10557 612 0],
A-3,[118 1856 106 0],[181 3000 165 0],[152 168 2670 0],[181 2465 668 0],[171 193 2983 0],[168 2574 272 0],[177 2881 164 0],[191 2989 205 0],[150 2803 168 0],[683 11269 660 0],
A-4,[119 2062 102 0],[165 3013 191 0],[180 2612 174 0],[157 2787 303 0],[175 164 2805 0],[165 166 2751 0],[163 3013 176 0],[155 3077 190 0],[176 3024 192 0],[695 11874 686 0],
A-5,[131 2166 121 0],[199 3563 225 0],[181 3077 174 0],[199 326 3103 0],[182 2813 205 0],[177 210 2778 0],[167 3564 186 0],[193 3477 219 0],[195 3411 203 0],[678 13069 663 0],
A-6,[126 2523 126 0],[230 3051 1011 0],[202 213 3406 0],[245 3401 273 0],[207 3377 259 0],[195 159 2785 0],[186 3348 778 0],[195 3981 206 0],[196 3754 217 0],[751 14495 743 0],
A-7,[142 2869 155 0],[4236 208 214 0],[3508 200 294 0],[4110 205 214 0],[207 215 3794 0],[212 231 3311 0],[206 194 4186 0],[4407 236 205 0],[215 4350 252 0],[831 16382 830 0],
A-8,[2968 152 141 0],[4446 214 209 0],[192 237 3711 0],[4015 211 218 0],[3595 190 200 0],[2869 209 197 0],[4384 212 210 0],[4326 230 205 0],[4670 270 243 0],[17394 809 879 0],
A-9,[3166 155 144 0],[4478 213 226 0],[208 212 3104 0],[3373 194 219 0],[3504 247 196 0],[2682 198 183 0],[3837 235 235 0],[4406 241 302 0],[4710 207 218 0],[18645 902 899 0],
A-10,[1497 65 76 0],[2071 117 112 0],[86 96 676 0],[1629 90 89 0],[1525 80 118 0],[334 96 90 0],[1932 103 112 0],[1968 101 118 0],[2322 116 125 0],[10750 425 428 0],
A-A,[46 36 33 1584],[66 50 66 2931],[65 60 1080 189],[68 65 62 2798],[69 61 49 2884],[60 49 1094 129],[53 57 57 2786],[43 58 67 2735],[61 48 59 2719],[235 209 222 10158],
2-2,[39 37 48 1741],[59 43 43 2443],[61 51 55 2806],[50 64 60 2878],[59 68 65 2712],[62 51 57 2684],[72 60 71 2622],[54 59 52 2679],[47 1117 52 105],[229 207 239 9984],
3-3,[43 41 41 1779],[53 69 59 2728],[76 56 52 2290],[63 116 44 2598],[57 56 94 2584],[122 47 64 2633],[54 1120 59 118],[55 61 59 2827],[70 1166 59 129],[232 224 223 10010],
4-4,[40 39 37 1826],[59 1046 49 120],[54 1099 124 114],[45 49 50 2156],[91 1048 121 133],[57 48 1116 117],[65 1105 48 119],[51 1118 60 96],[55 1076 61 94],[214 215 222 10003],
5-5,[41 785 99 85],[68 54 1175 138],[49 54 1139 102],[72 78 1095 125],[46 57 1040 156],[37 64 1199 109],[59 63 1098 115],[55 57 1184 135],[53 67 1105 125],[212 4208 197 413],
6-6,[35 39 31 1808],[68 56 74 2739],[92 50 71 2777],[60 52 53 2566],[55 53 51 2554],[44 46 336 1823],[54 50 69 2771],[63 58 57 2753],[65 59 44 2561],[225 222 234 9950],
7-7,[36 39 38 1750],[52 63 98 2602],[70 56 64 2769],[67 64 59 2798],[68 57 73 2693],[67 57 106 2740],[40 60 55 2472],[56 74 63 2662],[56 72 56 2576],[244 218 209 10071],
8-8,[42 35 50 1685],[56 54 42 2687],[61 63 77 2880],[61 53 67 2599],[60 50 57 2851],[66 71 55 2691],[65 66 56 2712],[53 51 49 2484],[50 60 66 2806],[203 227 215 10152],
9-9,[147 43 49 1688],[1184 52 59 105],[1126 74 64 104],[1110 57 62 96],[1069 74 62 233],[1107 64 46 70],[1160 64 43 127],[1065 66 66 127],[53 50 52 2506],[223 217 217 9885],
10-10,[13371 683 717 1403],[19138 1083 1063 2081],[19065 990 1020 2030],[19309 978 1024 2109],[19134 1019 1055 2224],[19200 1063 1091 2317],[19177 1023 1018 2159],[19093 1002 1025 2125],[19039 1067 1047 2126],[68245 3706 3607 7627],
