,A,2,3,4,5,6,7,8,9,10,
21,[0.916442 -0.999999 0.000000  _ ],[0.888448 -1.000000 0.000000  _ ],[0.899214 -1.000000 0.000000  _ ],[0.889662 -0.999998 0.000000  _ ],[0.879306 -0.999998 0.000000  _ ],[0.908352 -0.999996 0.000000  _ ],[0.919732 -1.000000 0.000000  _ ],[0.937248 -1.000000 0.000000  _ ],[0.938491 -1.000000 0.000000  _ ],[0.962655 -1.000000 0.000000  _ ],
A-2,[-0.688146 0.198048 -0.578220  _ ],[-0.336450 0.228148 -0.198425  _ ],[-0.250180 0.239012 0.045685  _ ],[-0.249117 0.198070 -0.004796  _ ],[-0.164092 0.222482 0.195505  _ ],[-0.164071 0.261064 0.170553  _ ],[-0.505723 0.285215 -0.142181  _ ],[-0.542234 0.258868 -0.160916  _ ],[-0.479716 0.227374 -0.278622  _ ],[-0.512249 0.201691 -0.536455  _ ],
A-3,[-0.648219 0.177804 -0.661277  _ ],[-0.247939 0.206788 -0.054998  _ ],[-0.260259 0.204396 -0.279485  _ ],[-0.166909 0.234667 -0.108022  _ ],[-0.215464 0.198704 0.076111  _ ],[-0.131817 0.231102 0.165019  _ ],[-0.473997 0.253134 -0.156663  _ ],[-0.473976 0.247168 -0.247949  _ ],[-0.489705 0.198046 -0.339496  _ ],[-0.611453 0.175699 -0.479417  _ ],
A-4,[-0.660281 0.194070 -0.561522  _ ],[-0.256746 0.175443 -0.083410  _ ],[-0.213063 0.199236 0.092602  _ ],[-0.136332 0.180256 -0.010858  _ ],[-0.155907 0.191003 0.056513  _ ],[-0.093439 0.208885 0.052148  _ ],[-0.454344 0.242206 -0.187951  _ ],[-0.509187 0.222072 -0.355750  _ ],[-0.594372 0.216021 -0.510391  _ ],[-0.431066 0.181235 -0.374394  _ ],
A-5,[-0.668061 0.166767 -0.686600  _ ],[-0.318877 0.158544 -0.086467  _ ],[-0.315118 0.177322 -0.054719  _ ],[-0.130020 0.162284 0.062687  _ ],[-0.234913 0.146086 0.112748  _ ],[-0.050386 0.188723 0.171181  _ ],[-0.408061 0.219112 -0.114347  _ ],[-0.485089 0.229000 -0.272283  _ ],[-0.555458 0.166423 -0.344721  _ ],[-0.558612 0.165078 -0.426064  _ ],
A-6,[-0.460443 0.162848 -0.564195  _ ],[-0.120035 0.155773 0.005541  _ ],[-0.084154 0.179222 0.108992  _ ],[-0.065839 0.147981 0.102825  _ ],[0.001256 0.190424 0.065731  _ ],[0.089415 0.184628 0.029861  _ ],[-0.059858 0.217453 -0.097777  _ ],[-0.337001 0.193258 -0.279515  _ ],[-0.463203 0.155102 -0.510186  _ ],[-0.455257 0.159610 -0.512003  _ ],
A-7,[-0.096470 0.135157 -0.237074  _ ],[0.117776 0.177200 0.100936  _ ],[0.108054 0.222212 0.025766  _ ],[0.157954 0.207168 0.115576  _ ],[0.179407 0.216501 0.176885  _ ],[0.213274 0.214137 0.275650  _ ],[0.396167 0.295622 0.136671  _ ],[0.097582 0.207998 -0.148227  _ ],[-0.235886 0.159562 -0.127704  _ ],[-0.144642 0.137142 -0.231694  _ ],
A-8,[0.286324 0.172015 -0.135018  _ ],[0.409097 0.242859 0.266787  _ ],[0.402885 0.242544 0.180053  _ ],[0.435244 0.243176 0.266030  _ ],[0.468329 0.314603 0.362769  _ ],[0.439837 0.299578 0.371446  _ ],[0.603199 0.363855 0.425523  _ ],[0.603606 0.322506 0.135731  _ ],[0.322607 0.189529 -0.024440  _ ],[0.093934 0.135361 -0.129383  _ ],
A-9,[0.631603 0.272744 -0.005616  _ ],[0.655206 0.312795 0.411721  _ ],[0.645305 0.319474 0.273533  _ ],[0.676760 0.327203 0.373595  _ ],[0.696903 0.312370 0.525290  _ ],[0.680263 0.329899 0.536337  _ ],[0.768289 0.391413 0.307882  _ ],[0.814726 0.341939 0.283181  _ ],[0.792898 0.322493 0.117407  _ ],[0.564256 0.221486 0.077816  _ ],
A-10,[0.926658 0.357047 0.126038  _ ],[0.897121 0.344957 0.439868  _ ],[0.891007 0.371253 0.564475  _ ],[0.904015 0.386493 0.543611  _ ],[0.910713 0.382508 0.688092  _ ],[0.900848 0.401647 0.735311  _ ],[0.923507 0.427581 0.650938  _ ],[0.929670 0.439719 0.393305  _ ],[0.937606 0.345477 0.054808  _ ],[0.961448 0.372072 0.152529  _ ],
A-A,[-0.456857 0.123880 -0.522940 0.435292],[-0.238609 0.177619 -0.071315 0.449718],[-0.234400 0.176074 -0.054113 0.492710],[-0.234368 0.215247 -0.036126 0.494702],[-0.155568 0.234385 0.119046 0.477290],[-0.211951 0.265040 0.300912 0.516039],[-0.390219 0.273115 -0.179020 0.516966],[-0.482668 0.228123 -0.315637 0.496979],[-0.409354 0.192660 -0.432783 0.457496],[-0.524791 0.209916 -0.615717 0.419943],
2-2,[-0.494392 0.049037 -1.007258 0.086610],[-0.216614 0.098460 -0.536612 0.097638],[-0.186771 0.116184 -0.499315 0.114064],[-0.155310 0.116669 -0.213025 0.126654],[-0.091786 0.133292 -0.253900 0.179811],[-0.123547 0.152139 -0.091413 0.193744],[-0.440663 0.139419 -0.997456 0.112204],[-0.503919 0.126195 -0.912462 0.109353],[-0.517290 0.073032 -1.061483 0.091596],[-0.472665 0.077511 -1.132437 0.064657],
3-3,[-0.567410 0.040540 -1.011117 0.075880],[-0.228958 0.084686 -0.459279 0.097642],[-0.296700 0.087448 -0.422158 0.125045],[-0.150320 0.104126 -0.316710 0.129572],[-0.124528 0.124404 -0.310916 0.161628],[-0.218778 0.117337 -0.151332 0.208720],[-0.440908 0.107274 -0.924218 0.129435],[-0.392480 0.094175 -0.911833 0.082121],[-0.550268 0.063462 -0.751410 0.079412],[-0.586176 0.055336 -0.992524 0.056541],
4-4,[-0.458026 0.051049 -0.682753 0.062570],[-0.328486 0.115971 -0.222157 0.105948],[-0.221366 0.138353 -0.146024 0.118578],[-0.197185 0.159468 0.003503 0.132454],[-0.160329 0.174251 -0.039290 0.149204],[-0.139160 0.225615 0.014734 0.153185],[-0.407447 0.264311 -0.137493 0.126602],[-0.365086 0.138778 -0.452134 0.109977],[-0.538967 0.076233 -0.637105 0.063056],[-0.558875 0.049333 -0.742969 0.066369],
5-5,[-0.494984 0.313665 -0.065418 0.052314],[-0.120479 0.297547 0.271816 0.085066],[-0.260901 0.318729 0.251330 0.117400],[-0.177534 0.285977 0.529505 0.131124],[-0.123574 0.290685 0.500285 0.126033],[-0.083797 0.277712 0.637041 0.138769],[-0.457309 0.389747 0.359112 0.107786],[-0.462491 0.373052 0.328134 0.091821],[-0.476705 0.326224 0.288318 0.066671],[-0.604092 0.226052 -0.094302 0.058810],
6-6,[-0.455088 -0.124822 -0.415072 0.059362],[-0.247457 -0.144644 -0.166730 0.087755],[-0.223937 -0.162988 -0.105325 0.103214],[-0.209502 -0.115168 -0.108732 0.117807],[-0.118264 -0.172272 -0.091417 0.141011],[-0.163032 -0.091037 -0.061991 0.155659],[-0.371581 -0.120171 -0.173973 0.102405],[-0.420234 -0.107914 -0.227159 0.083169],[-0.538911 -0.194898 -0.293857 0.072518],[-0.525436 -0.176055 -0.444552 0.051646],
7-7,[-0.521549 -0.325896 -0.466198 0.056351],[-0.277549 -0.298012 -0.259538 0.086774],[-0.220364 -0.271186 -0.052458 0.091048],[-0.157132 -0.264819 -0.163401 0.100246],[-0.205216 -0.267970 -0.238474 0.140708],[-0.150599 -0.210290 -0.010591 0.156425],[-0.354367 -0.197289 -0.233857 0.099845],[-0.429350 -0.296620 -0.205390 0.092860],[-0.450361 -0.272607 -0.371148 0.063311],[-0.560553 -0.363691 -0.393693 0.053194],
8-8,[-0.487302 -0.378877 -0.344506 0.075023],[-0.279229 -0.393265 -0.178852 0.129443],[-0.297512 -0.394025 -0.326434 0.158188],[-0.187555 -0.334112 -0.263279 0.161098],[-0.221966 -0.411915 -0.282239 0.180619],[-0.192791 -0.420758 -0.192294 0.234849],[-0.440998 -0.347729 -0.069614 0.208050],[-0.449514 -0.376975 -0.309225 0.140914],[-0.414519 -0.480066 -0.362928 0.077222],[-0.484256 -0.476674 -0.440191 0.049997],
9-9,[-0.078987 -0.507775 -0.402609 0.130422],[0.173397 -0.481645 -0.497511 0.208683],[0.062163 -0.507300 -0.469810 0.206723],[0.169545 -0.568099 -0.431428 0.257538],[0.205981 -0.575859 -0.402193 0.258343],[0.238819 -0.549525 -0.413015 0.254798],[0.359635 -0.516965 -0.302656 0.264067],[0.028985 -0.513738 -0.291410 0.241221],[-0.255534 -0.515270 -0.336946 0.163310],[-0.153905 -0.635537 -0.622901 0.091132],
10-10,[0.683824 -0.846367 -0.777473 0.265698],[0.608396 -0.834804 -0.764453 0.269602],[0.627446 -0.861144 -0.798911 0.314809],[0.635666 -0.899939 -0.789206 0.262846],[0.642856 -0.833980 -0.772525 0.358467],[0.721520 -0.891977 -0.791035 0.343549],[0.742189 -0.844966 -0.739160 0.348168],[0.839714 -0.843015 -0.787265 0.302937],[0.757019 -0.804933 -0.782352 0.307423],[0.552396 -0.888935 -0.826743 0.232350],
