,A,2,3,4,5,6,7,8,9,10,
21,[20768 3379 0 0],[16222 3728 0 0],[13970 3668 0 0],[9387 3333 0 0],[8574 3325 0 0],[7426 3123 0 0],[19330 3987 0 0],[23425 4457 0 0],[28991 4727 0 0],[110840 18239 0 0],
A-2,[1028 5892 1025 0],[1525 8618 1511 0],[1513 8923 1628 0],[1555 9172 1672 0],[1534 9008 1638 0],[1543 9051 1701 0],[1528 9003 1527 0],[1528 8913 1585 0],[1438 9213 1543 0],[5760 33071 5687 0],
A-3,[978 6162 1019 0],[1656 9822 1642 0],[1519 9241 1561 0],[1627 9814 1625 0],[1610 9448 2031 0],[1636 9132 2313 0],[1675 9563 1630 0],[1588 9746 1598 0],[1614 9654 1624 0],[6132 35336 6061 0],
A-4,[1031 6636 1072 0],[1653 9944 1731 0],[1588 9904 1770 0],[1541 9457 1594 0],[1586 9833 1736 0],[1666 9613 1886 0],[1708 10050 1648 0],[1641 10163 1611 0],[1694 10297 1622 0],[6168 38260 6440 0],
A-5,[1087 7300 1091 0],[1797 11054 1817 0],[1781 11002 1752 0],[1764 11126 1741 0],[1725 9807 2401 0],[1724 8611 4200 0],[1741 11231 1710 0],[1800 11038 1761 0],[1803 11041 1835 0],[6489 41019 6743 0],
A-6,[1202 7817 1240 0],[1830 11937 1917 0],[1886 12089 1893 0],[1951 11863 2062 0],[1863 11764 2234 0],[1785 10854 2426 0],[1837 12267 1915 0],[1823 12235 1875 0],[1854 12221 1976 0],[6943 45819 6983 0],
A-7,[1278 8699 1257 0],[2183 13149 2428 0],[2271 13096 2158 0],[2177 11912 3575 0],[2492 11427 3668 0],[5979 7061 4140 0],[12754 2351 1976 0],[1964 13577 2023 0],[1993 13443 2001 0],[7226 50487 7512 0],
A-8,[8647 1970 1319 0],[14419 2104 2166 0],[14224 2080 2696 0],[14703 2002 2128 0],[14200 2095 2654 0],[13178 1997 3022 0],[13967 2022 2105 0],[14187 1954 2002 0],[12705 4050 2107 0],[8016 54105 7682 0],
A-9,[9993 1374 1373 0],[15241 2206 2248 0],[15183 2195 2140 0],[15108 2148 2127 0],[15051 2132 2117 0],[14620 2048 1964 0],[14075 2110 2145 0],[15271 2176 2173 0],[14919 2111 2188 0],[60308 8198 8208 0],
A-10,[5877 834 780 0],[9190 1133 1102 0],[8304 1065 1081 0],[8117 1001 1086 0],[7051 965 974 0],[6974 960 1019 0],[8283 1091 1079 0],[9061 1125 1220 0],[9313 1133 1189 0],[37278 4496 4505 0],
A-A,[318 351 305 4966],[541 570 564 9070],[517 519 534 8794],[593 606 578 8708],[543 561 535 8508],[551 545 547 8819],[511 530 573 8540],[540 550 559 8538],[555 553 537 8684],[1998 1994 1913 32169],
2-2,[380 372 352 5891],[487 619 491 7333],[542 2584 533 3560],[578 551 516 8649],[536 522 547 8693],[539 517 514 8428],[524 1902 540 5203],[569 2932 538 3000],[541 560 560 8916],[1959 7517 1998 18380],
3-3,[386 364 348 5741],[555 562 569 8644],[444 500 455 7713],[533 554 551 8810],[541 571 555 8822],[500 553 525 8408],[537 858 567 7846],[521 1618 545 5768],[533 543 527 8507],[1991 7332 2056 18553],
4-4,[349 384 400 5624],[507 3735 566 1061],[548 3612 533 1168],[459 3176 447 937],[514 3718 574 945],[513 3701 516 997],[522 3743 550 1069],[526 3719 521 1115],[551 880 523 7686],[1970 2723 2009 28995],
5-5,[380 2579 364 758],[513 2784 1440 1020],[503 1650 2617 1121],[497 524 3731 1028],[457 492 3251 962],[518 498 3724 1133],[580 3516 744 1063],[514 3700 575 1072],[545 3393 712 1075],[1953 13554 1847 3987],
6-6,[362 376 350 5863],[593 529 563 8576],[580 562 573 8667],[537 491 536 8717],[532 530 539 8718],[483 513 507 7500],[538 590 563 8473],[556 519 535 8416],[525 515 524 8463],[1998 1951 1973 31186],
7-7,[382 361 360 5591],[571 560 544 8463],[521 528 505 8722],[558 530 544 8893],[530 554 530 8519],[507 553 516 8686],[481 513 502 7444],[528 586 526 8336],[545 586 549 8333],[2089 1961 2036 31012],
8-8,[393 371 362 5872],[547 527 553 8615],[535 524 555 8642],[508 532 533 8378],[557 576 540 8906],[566 577 553 8716],[558 510 550 8770],[481 428 528 7458],[538 519 534 8376],[1999 2010 2003 31686],
9-9,[397 388 377 5854],[1122 514 520 7158],[545 577 526 8709],[593 556 551 8479],[620 528 524 8661],[987 470 560 7697],[3609 494 533 1105],[535 524 561 8388],[450 474 477 7280],[1887 1979 1930 31318],
10-10,[44001 6782 6606 14159],[63602 9332 9366 19759],[63394 9442 9531 20270],[63546 9466 9450 20002],[63559 9499 9466 20137],[63288 9559 9486 20552],[63173 9428 9357 20558],[63235 9458 9344 20161],[62935 9548 9513 19648],[224834 33608 33628 71178],
