,A,2,3,4,5,6,7,8,9,10,
15,[-0.430810 -0.404157 -0.430472  _ ],[-0.318685 -0.357723 -0.301115  _ ],[-0.230020 -0.322811 -0.270122  _ ],[-0.211043 -0.336331 -0.271132  _ ],[-0.116452 -0.325803 -0.206189  _ ],[-0.199300 -0.340533 -0.145882  _ ],[-0.329447 -0.317216 -0.184786  _ ],[-0.385623 -0.342101 -0.361487  _ ],[-0.432816 -0.392152 -0.433848  _ ],[-0.525253 -0.402073 -0.464483  _ ],
16,[-0.475068 -0.474326 -0.438441  _ ],[-0.350940 -0.363094 -0.275029  _ ],[-0.281988 -0.355294 -0.288319  _ ],[-0.196521 -0.344714 -0.261597  _ ],[-0.145495 -0.368153 -0.209627  _ ],[-0.201282 -0.329693 -0.227434  _ ],[-0.325391 -0.333228 -0.209395  _ ],[-0.366387 -0.399559 -0.258220  _ ],[-0.442125 -0.443823 -0.388027  _ ],[-0.528871 -0.450772 -0.527811  _ ],
17,[-0.440696 -0.455992 -0.455766  _ ],[-0.158404 -0.403335 -0.236667  _ ],[-0.117975 -0.418306 -0.275796  _ ],[-0.088767 -0.420957 -0.214249  _ ],[-0.027056 -0.391872 -0.187721  _ ],[0.002763 -0.425812 -0.185139  _ ],[-0.112117 -0.389557 -0.198565  _ ],[-0.387939 -0.406812 -0.374381  _ ],[-0.435636 -0.464239 -0.462654  _ ],[-0.411730 -0.596692 -0.467647  _ ],
18,[-0.093571 -0.359236 -0.266532  _ ],[0.134765 -0.414118 -0.262615  _ ],[0.174445 -0.421654 -0.257724  _ ],[0.179391 -0.413374 -0.287674  _ ],[0.199481 -0.411874 -0.228121  _ ],[0.237054 -0.416805 -0.197996  _ ],[0.435390 -0.403282 -0.271079  _ ],[0.109590 -0.431689 -0.244646  _ ],[-0.166068 -0.445293 -0.286891  _ ],[-0.145820 -0.648991 -0.518269  _ ],
19,[0.278216 -0.396292 -0.348487  _ ],[0.378315 -0.471515 -0.363546  _ ],[0.406656 -0.481921 -0.353249  _ ],[0.444362 -0.477184 -0.354102  _ ],[0.427909 -0.460215 -0.347383  _ ],[0.515670 -0.458817 -0.333527  _ ],[0.622971 -0.470503 -0.358778  _ ],[0.588728 -0.471711 -0.371196  _ ],[0.284296 -0.489564 -0.371123  _ ],[0.060310 -0.736649 -0.571600  _ ],
20,[0.658548 -0.220196 -0.168472  _ ],[0.520655 -0.193041 -0.165134  _ ],[0.429166 -0.205278 -0.172118  _ ],[0.261609 -0.190569 -0.155382  _ ],[0.306105 -0.179836 -0.174864  _ ],[0.238520 -0.203485 -0.152376  _ ],[0.701603 -0.218085 -0.170865  _ ],[0.779070 -0.216722 -0.206524  _ ],[0.762873 -0.238604 -0.214823  _ ],[0.576012 -0.651211 -0.589174  _ ],
21,[0.887214 -0.255578 0.000000  _ ],[0.676797 -0.286925 0.000000  _ ],[0.597759 -0.291902 0.000000  _ ],[0.350324 -0.272513 0.000000  _ ],[0.348940 -0.272513 0.000000  _ ],[0.345679 -0.268865 0.000000  _ ],[0.798495 -0.303147 0.000000  _ ],[0.907026 -0.325779 0.000000  _ ],[0.934146 -0.344404 0.000000  _ ],[0.961707 -0.841962 0.000000  _ ],
A-2,[-0.063486 0.065235 -0.037114  _ ],[-0.041635 0.096246 -0.009603  _ ],[-0.046342 0.100609 -0.015853  _ ],[-0.041710 0.062756 0.001403  _ ],[-0.005221 0.002946 0.108522  _ ],[-0.018987 0.004574 0.161218  _ ],[-0.079765 0.131857 -0.060330  _ ],[-0.095672 0.129293 -0.069984  _ ],[-0.078577 0.103931 -0.058870  _ ],[-0.265083 0.188944 -0.219666  _ ],
A-3,[-0.069009 0.058688 -0.026451  _ ],[-0.037179 0.093683 -0.014244  _ ],[-0.040490 0.103099 0.008014  _ ],[-0.030713 0.082842 -0.000413  _ ],[-0.022140 0.085109 0.008724  _ ],[-0.025915 0.003951 0.143025  _ ],[-0.075383 0.132571 -0.009163  _ ],[-0.071946 0.118133 -0.046291  _ ],[-0.083556 0.099872 -0.071018  _ ],[-0.246391 0.179991 -0.198920  _ ],
A-4,[-0.064474 0.063078 -0.070201  _ ],[-0.067601 0.094468 -0.024662  _ ],[-0.025590 0.098502 -0.015863  _ ],[-0.043641 0.066450 0.002044  _ ],[-0.044910 0.087157 -0.005820  _ ],[-0.033954 0.002550 0.213710  _ ],[-0.075010 0.131145 0.001971  _ ],[-0.073348 0.119185 -0.010707  _ ],[-0.083982 0.099788 -0.085332  _ ],[-0.237863 0.155365 -0.284966  _ ],
A-5,[-0.079915 0.058670 -0.049689  _ ],[-0.044311 0.095733 -0.005826  _ ],[-0.045338 0.097311 -0.026551  _ ],[-0.029564 0.076001 0.001376  _ ],[-0.042374 0.003574 0.117773  _ ],[-0.037177 0.004482 0.202173  _ ],[-0.088824 0.144203 -0.029189  _ ],[-0.104298 0.129006 -0.011545  _ ],[-0.098430 0.109522 -0.052252  _ ],[-0.261784 0.136198 -0.236955  _ ],
A-6,[-0.036078 0.069646 -0.089355  _ ],[-0.026122 0.095435 -0.002968  _ ],[-0.012607 0.087587 -0.001692  _ ],[-0.018459 0.079142 -0.005766  _ ],[-0.015181 0.003727 0.209177  _ ],[-0.004639 0.003436 0.188595  _ ],[-0.019975 0.132632 -0.002863  _ ],[-0.082447 0.126269 -0.057374  _ ],[-0.088842 0.108462 -0.055718  _ ],[-0.222701 0.121270 -0.252758  _ ],
A-7,[-0.006750 0.068029 -0.070916  _ ],[0.129023 0.006260 0.041654  _ ],[0.004489 0.146164 0.015164  _ ],[0.042131 0.008019 0.238751  _ ],[0.044703 0.009019 0.230468  _ ],[0.043355 0.011308 0.336149  _ ],[0.380915 0.011825 0.044389  _ ],[0.134380 0.005924 -0.021360  _ ],[-0.030680 0.098804 -0.063348  _ ],[-0.093954 0.123956 -0.177568  _ ],
A-8,[0.231137 0.006003 0.007987  _ ],[0.059647 0.009522 0.264582  _ ],[0.373891 0.015472 0.039743  _ ],[0.366665 0.012533 0.051123  _ ],[0.082689 0.014783 0.443670  _ ],[0.404191 0.014623 0.072360  _ ],[0.554842 0.021173 0.022572  _ ],[0.541887 0.020018 0.029019  _ ],[0.264644 0.009523 0.004477  _ ],[0.020317 0.143449 -0.147609  _ ],
A-9,[0.563693 0.005699 -0.001414  _ ],[0.635771 0.013374 0.051592  _ ],[0.604426 0.013529 0.036119  _ ],[0.130442 0.011408 0.454882  _ ],[0.564533 0.009768 0.051719  _ ],[0.553731 0.010968 0.091877  _ ],[0.706597 0.014511 0.073348  _ ],[0.731058 0.017241 0.050213  _ ],[0.733882 0.011023 0.052244  _ ],[0.561552 0.076828 0.036501  _ ],
A-10,[0.653611 0.006454 -0.001757  _ ],[0.645299 0.007318 0.032547  _ ],[0.663780 0.008215 0.073421  _ ],[0.424565 0.006452 0.072743  _ ],[0.300182 0.006205 0.051356  _ ],[0.074912 0.005840 0.117907  _ ],[0.666592 0.010664 0.063862  _ ],[0.672914 0.010777 0.053624  _ ],[0.778935 0.011422 0.028767  _ ],[0.963668 0.094502 0.034816  _ ],
A-A,[-0.018759 0.000221 -0.009889 0.109112],[-0.020570 0.000535 -0.002223 0.192357],[-0.019236 0.001564 -0.000591 0.194473],[-0.004851 0.001377 0.036857 0.003889],[-0.018487 0.001079 0.098253 0.004096],[-0.016530 0.002053 0.057774 0.007032],[-0.024041 0.001807 -0.015056 0.208462],[-0.030306 0.001454 -0.060286 0.208632],[-0.031880 0.000880 -0.023316 0.192591],[-0.093626 0.014061 -0.091607 0.397876],
2-2,[-0.028555 0.000073 -0.057015 0.017221],[-0.016607 0.000635 -0.025365 0.050931],[-0.020428 0.001103 -0.034869 0.076297],[-0.026228 0.000846 -0.005818 0.067273],[-0.003900 0.001411 -0.038922 0.094594],[-0.003182 0.002098 -0.022699 0.092802],[-0.032178 0.001110 -0.048928 0.060014],[-0.028190 0.000307 -0.073855 0.044691],[-0.030027 0.000325 -0.039055 0.034301],[-0.106413 0.001805 -0.272754 0.070881],
3-3,[-0.023521 0.000088 -0.039331 0.015874],[-0.011699 0.000760 -0.009803 0.057053],[-0.005912 0.000591 -0.006098 0.055903],[-0.010749 0.000646 -0.037052 0.071672],[-0.009844 0.002056 -0.009643 0.098510],[-0.011741 0.001821 -0.017541 0.091678],[-0.023305 0.001446 -0.033277 0.053570],[-0.031986 0.000881 -0.058181 0.043634],[-0.029197 0.000169 -0.065753 0.036737],[-0.108960 0.002259 -0.237431 0.068673],
4-4,[-0.017642 0.000093 -0.029673 0.014139],[-0.006823 0.001360 -0.020087 0.053681],[-0.000525 0.058642 -0.029337 0.001881],[0.001998 0.050824 -0.015980 0.001527],[-0.007644 0.001224 0.003832 0.083193],[-0.003081 0.085513 0.000025 0.002993],[-0.025360 0.094853 -0.042877 0.001391],[-0.035847 0.051445 -0.015588 0.001597],[-0.033064 0.000440 -0.046957 0.029811],[-0.085710 0.002131 -0.124921 0.061459],
5-5,[-0.027430 0.081535 0.000012 0.000083],[-0.006974 0.002779 0.172148 0.000430],[0.000879 0.002228 0.172841 0.000660],[-0.014720 0.003300 0.227054 0.000859],[-0.012683 0.064522 -0.000173 0.001253],[-0.017337 0.003654 0.237855 0.002355],[-0.020518 0.121583 0.011683 0.001194],[-0.037901 0.006409 0.156262 0.000447],[-0.025300 0.133714 0.008955 0.000107],[-0.076117 0.232343 -0.004714 0.002227],
6-6,[-0.016796 -0.014796 -0.012731 0.016734],[-0.006804 -0.013895 -0.005999 0.054623],[-0.018589 -0.010020 -0.032242 0.057947],[-0.004915 -0.015442 -0.002991 0.060517],[-0.004976 -0.011630 0.004355 0.090413],[-0.007886 -0.012619 -0.022091 0.085338],[-0.030042 -0.014736 -0.009822 0.050573],[-0.032127 -0.019401 -0.009562 0.036468],[-0.039636 -0.018754 -0.024215 0.031882],[-0.107764 -0.034084 -0.098301 0.048057],
7-7,[-0.019714 -0.011192 -0.003301 0.012179],[-0.015452 -0.022573 -0.021586 0.054003],[-0.010665 -0.025147 -0.017894 0.060960],[-0.029071 -0.023474 -0.010543 0.065748],[-0.004043 -0.018533 -0.011576 0.080275],[-0.003884 -0.016495 -0.010640 0.080617],[-0.014819 -0.017206 -0.000076 0.056315],[-0.033330 -0.014946 -0.010976 0.035552],[-0.028363 -0.027446 -0.036750 0.027900],[-0.100313 -0.095920 -0.091173 0.057922],
8-8,[-0.021626 -0.025324 -0.031984 0.012737],[-0.042446 -0.039459 -0.027069 0.075772],[-0.018573 -0.032469 -0.017670 0.091684],[0.000065 -0.027954 -0.029284 0.106799],[-0.009783 -0.032177 -0.003552 0.119732],[-0.007560 -0.038361 -0.011815 0.138349],[-0.030224 -0.025346 -0.011018 0.150584],[-0.018457 -0.033291 -0.025407 0.065533],[-0.029071 -0.041596 -0.035005 0.037727],[-0.069320 -0.105226 -0.065062 0.052972],
9-9,[-0.000903 -0.018439 -0.012721 0.065015],[-0.005000 -0.040922 -0.039182 0.135770],[0.076648 -0.029059 -0.024335 0.005641],[0.117873 -0.033894 -0.015667 0.008235],[0.111092 -0.041784 -0.025405 0.007802],[0.149989 -0.047125 -0.005791 0.009694],[0.219502 -0.035992 -0.028369 0.010432],[0.052206 -0.048269 -0.040009 0.010856],[-0.011882 -0.036678 -0.017406 0.087397],[-0.048367 -0.131195 -0.105794 0.080954],
10-10,[0.670714 -0.461292 -0.408436 0.064647],[0.636419 -0.572491 -0.476140 0.118950],[0.645636 -0.536722 -0.488668 0.115741],[0.653203 -0.573190 -0.482977 0.135686],[0.668546 -0.556188 -0.473513 0.121599],[0.714025 -0.592454 -0.500543 0.130290],[0.775332 -0.558297 -0.477406 0.159080],[0.787756 -0.546704 -0.450572 0.145549],[0.760136 -0.533971 -0.468982 0.121149],[0.567471 -0.844405 -0.748279 0.186589],
