,A,2,3,4,5,6,7,8,9,10,
15,[5892 35330 6796 0],[23529 8336 31990 0],[44359 8204 9796 0],[44155 7923 8170 0],[42505 7686 7650 0],[34322 7699 13131 0],[8219 8366 46593 0],[8499 26326 33333 0],[8523 48269 12718 0],[31747 196400 32549 0],
16,[5403 14457 25723 0],[41131 7358 8260 0],[40008 7308 8333 0],[38884 7167 7079 0],[38234 7031 7028 0],[32273 6696 7120 0],[7292 7285 41712 0],[7529 7605 48403 0],[7915 7740 49778 0],[29168 82426 135356 0],
17,[10410 5482 31406 0],[43033 7460 7607 0],[41923 7294 7275 0],[39015 7285 7189 0],[37457 7195 7247 0],[35030 7022 7081 0],[41572 7096 7279 0],[10726 7748 45539 0],[28008 7997 30303 0],[194320 30049 30535 0],
18,[31573 4926 4798 0],[35656 6301 6390 0],[34671 6351 6326 0],[32214 6287 6313 0],[31952 6098 6190 0],[28720 6072 6014 0],[35814 6555 6266 0],[41171 6449 6586 0],[44593 7014 7030 0],[170969 25839 25819 0],
19,[30744 4829 4909 0],[35514 6538 6407 0],[33918 6460 6228 0],[32045 6064 6238 0],[30870 5964 6068 0],[25907 5919 5966 0],[33929 6444 6467 0],[41106 6704 6830 0],[41601 6722 6740 0],[172522 26384 26345 0],
20,[14871 1806 1769 0],[10436 1908 1839 0],[7250 1730 1746 0],[5435 1687 1659 0],[4957 1659 1649 0],[3113 1646 1583 0],[8250 1828 1921 0],[16965 2285 2212 0],[19939 2510 2481 0],[80127 10026 9882 0],
21,[12538 2245 0 0],[8097 2483 0 0],[7526 2325 0 0],[5771 2316 0 0],[5269 2118 0 0],[3442 2133 0 0],[9071 2690 0 0],[13475 2918 0 0],[16766 3301 0 0],[68646 12661 0 0],
A-2,[728 3820 691 0],[1127 5596 980 0],[1095 5898 1189 0],[1173 5095 2010 0],[1178 3856 3281 0],[1046 1079 5865 0],[1083 5883 1090 0],[1074 5792 1106 0],[1114 5852 1062 0],[4201 22012 4082 0],
A-3,[703 4105 753 0],[1137 6522 1126 0],[1050 5260 1765 0],[1144 5439 2127 0],[1134 6252 1216 0],[1121 2122 5147 0],[1106 6416 1102 0],[1108 6216 1178 0],[1159 6396 1197 0],[4150 23388 4166 0],
A-4,[715 4137 742 0],[1160 6569 1214 0],[1192 6303 1141 0],[1064 5971 1124 0],[1102 5994 1517 0],[1109 4622 2367 0],[1255 6425 1152 0],[1190 6337 1167 0],[1192 6564 1224 0],[4273 24733 4306 0],
A-5,[784 4593 818 0],[1232 7190 1250 0],[1224 7089 1203 0],[1260 7147 1399 0],[1184 6634 1174 0],[1233 1158 6543 0],[1241 7291 1276 0],[1289 7171 1217 0],[1210 7176 1314 0],[4556 26863 4633 0],
A-6,[862 5222 860 0],[1314 8116 1342 0],[1309 7640 1588 0],[1321 4855 4265 0],[1312 1301 7746 0],[1136 1191 6757 0],[1297 7920 1407 0],[1278 7794 1305 0],[1311 7785 1339 0],[4951 29544 5015 0],
A-7,[925 5705 908 0],[5562 2165 3872 0],[4492 1364 5580 0],[1315 1360 8418 0],[1312 1318 8149 0],[1275 1323 7368 0],[8457 1352 1284 0],[1531 8595 1490 0],[1407 8811 1476 0],[5206 32703 5318 0],
A-8,[5950 911 1016 0],[9036 1418 1438 0],[8948 1391 1530 0],[8830 1330 1372 0],[7531 1356 2260 0],[7536 1313 1294 0],[8984 1392 1440 0],[9139 1449 1430 0],[9425 1504 1473 0],[5760 35032 5549 0],
A-9,[6365 1036 1008 0],[9440 1471 1532 0],[9343 1442 1522 0],[9013 1370 1343 0],[8526 1361 1440 0],[6739 1357 1421 0],[9056 1428 1444 0],[9932 1527 1542 0],[9298 1501 1448 0],[39045 5829 5678 0],
A-10,[3804 577 548 0],[4943 710 734 0],[4205 702 707 0],[3960 640 685 0],[3629 637 629 0],[2594 635 608 0],[4112 698 735 0],[5781 787 775 0],[5919 809 851 0],[24539 3241 3262 0],
A-A,[228 245 219 3473],[394 382 385 5704],[407 375 383 5531],[380 424 397 5743],[373 373 386 5589],[385 410 443 5582],[384 404 367 5450],[394 368 399 5710],[381 407 354 5548],[1438 1420 1489 21135],
2-2,[271 247 291 3730],[333 365 332 4915],[380 398 375 5576],[398 374 363 5859],[400 380 380 5619],[401 422 383 5399],[373 364 330 5482],[403 387 379 5280],[362 353 356 5533],[1406 1419 1442 19854],
3-3,[261 271 267 3887],[401 401 407 5499],[333 379 346 4730],[416 409 387 5672],[343 377 358 5665],[378 402 383 5517],[378 415 357 5319],[381 346 395 5523],[395 366 373 5315],[1408 1406 1373 20145],
4-4,[278 270 258 3731],[391 2340 390 712],[379 2492 402 768],[315 2087 322 660],[372 2437 395 758],[400 2349 352 736],[368 2457 346 771],[384 2456 408 811],[392 378 400 5478],[1416 1400 1376 20407],
5-5,[237 1492 385 519],[377 388 2491 759],[382 349 2399 736],[405 375 2366 745],[341 327 2072 648],[378 350 2411 826],[388 362 2322 767],[372 372 2361 778],[356 1756 1076 769],[1416 8771 1446 2833],
6-6,[258 287 278 3699],[362 387 382 5547],[394 385 441 5430],[388 378 406 5563],[380 367 372 5710],[326 301 352 4880],[375 389 385 5450],[364 366 381 5408],[389 358 395 5216],[1407 1478 1334 20367],
7-7,[243 224 266 3850],[376 374 373 5600],[382 388 362 5515],[386 416 391 5469],[386 379 354 5408],[357 389 380 5846],[306 345 342 4859],[356 391 375 5647],[385 386 400 5598],[1398 1420 1418 19948],
8-8,[255 248 259 3872],[386 381 383 5487],[396 369 387 5674],[392 364 366 5730],[394 367 414 5766],[383 360 382 5455],[400 405 393 5577],[375 358 305 5005],[383 419 425 5466],[1445 1393 1403 20032],
9-9,[252 245 254 3844],[439 391 369 5412],[413 360 383 5803],[403 362 371 5461],[391 397 348 5468],[368 383 403 5560],[2398 398 368 719],[376 375 403 5428],[334 375 308 4724],[1432 1439 1378 20330],
10-10,[28437 4771 4651 9741],[41378 6756 6722 13921],[41172 6723 6673 13864],[41326 6642 6679 13851],[41408 6731 6836 13944],[41050 6705 6710 14158],[41221 6614 6637 14027],[41394 6624 6787 13806],[41191 6708 6601 13823],[146726 24050 23648 50122],
