,A,2,3,4,5,6,7,8,9,10,
A-2,[-0.658444 0.225468 -0.620532  _ ],[-0.279814 0.225633 -0.026602  _ ],[-0.202530 0.209363 -0.034105  _ ],[-0.197650 0.234123 0.159846  _ ],[-0.199059 0.225166 0.175509  _ ],[-0.130880 0.242100 0.074060  _ ],[-0.480801 0.288528 -0.044828  _ ],[-0.489707 0.260428 -0.343101  _ ],[-0.522120 0.218258 -0.481601  _ ],[-0.521287 0.203827 -0.541781  _ ],
A-3,[-0.605719 0.216851 -0.558667  _ ],[-0.304555 0.211653 -0.186182  _ ],[-0.225945 0.214912 -0.128308  _ ],[-0.218207 0.227423 0.034852  _ ],[-0.184715 0.212658 0.128917  _ ],[-0.076439 0.202900 0.167319  _ ],[-0.466520 0.245932 -0.330516  _ ],[-0.455177 0.246559 -0.247649  _ ],[-0.449249 0.193825 -0.432985  _ ],[-0.571375 0.171642 -0.659585  _ ],
A-4,[-0.707177 0.186733 -0.608451  _ ],[-0.287805 0.168870 -0.101450  _ ],[-0.257569 0.184010 -0.043411  _ ],[-0.200405 0.196736 0.054528  _ ],[-0.165208 0.201792 0.135411  _ ],[-0.140547 0.200929 0.114482  _ ],[-0.406636 0.239096 -0.073790  _ ],[-0.572971 0.208844 -0.381797  _ ],[-0.575816 0.181978 -0.608204  _ ],[-0.447255 0.176096 -0.507657  _ ],
A-5,[-0.670501 0.157349 -0.599232  _ ],[-0.344562 0.175446 -0.169470  _ ],[-0.241549 0.156376 0.033183  _ ],[-0.227047 0.182329 -0.101248  _ ],[-0.119803 0.160841 0.104721  _ ],[-0.088120 0.177519 0.079529  _ ],[-0.484364 0.225218 -0.044989  _ ],[-0.601491 0.193250 -0.322611  _ ],[-0.538876 0.182682 -0.460454  _ ],[-0.562133 0.142989 -0.406754  _ ],
A-6,[-0.471141 0.148024 -0.538553  _ ],[-0.182934 0.146743 -0.051067  _ ],[-0.168963 0.185878 0.044647  _ ],[-0.016040 0.163260 0.112429  _ ],[-0.058494 0.184689 0.130753  _ ],[0.003740 0.185035 0.090575  _ ],[-0.059840 0.202222 -0.032681  _ ],[-0.428420 0.210964 -0.250652  _ ],[-0.386986 0.161399 -0.352136  _ ],[-0.455501 0.120223 -0.513180  _ ],
A-7,[-0.113082 0.147817 -0.184507  _ ],[0.145867 0.187068 0.070593  _ ],[0.153932 0.200387 0.150093  _ ],[0.117612 0.221873 0.085789  _ ],[0.181328 0.209300 0.155439  _ ],[0.222121 0.243455 0.207839  _ ],[0.400529 0.315582 0.010047  _ ],[0.149020 0.218919 0.121409  _ ],[-0.113374 0.142354 -0.231577  _ ],[-0.150966 0.138490 -0.468777  _ ],
A-8,[0.287406 0.186086 -0.227469  _ ],[0.408996 0.236844 0.006531  _ ],[0.436773 0.266697 0.220551  _ ],[0.398552 0.251445 0.123295  _ ],[0.463356 0.280735 0.315742  _ ],[0.447242 0.330275 0.424799  _ ],[0.673509 0.350047 0.480052  _ ],[0.602674 0.322307 0.114593  _ ],[0.188148 0.233177 -0.062248  _ ],[0.109023 0.136780 -0.235214  _ ],
A-9,[0.658776 0.285534 -0.008271  _ ],[0.628916 0.309171 0.369192  _ ],[0.684682 0.300530 0.551372  _ ],[0.701991 0.315698 0.421401  _ ],[0.699083 0.331430 0.525141  _ ],[0.650528 0.344750 0.574810  _ ],[0.771053 0.379267 0.252489  _ ],[0.790250 0.379322 0.263209  _ ],[0.730909 0.326551 0.206470  _ ],[0.565994 0.248991 -0.108000  _ ],
A-10,[0.948039 0.342128 0.193329  _ ],[0.884570 0.335157 0.410612  _ ],[0.890544 0.345398 0.526785  _ ],[0.856224 0.392912 0.517449  _ ],[0.894711 0.376668 0.461718  _ ],[0.905959 0.400044 0.697242  _ ],[0.941086 0.410127 0.480791  _ ],[0.927105 0.391391 0.325503  _ ],[0.948048 0.367579 0.193855  _ ],[0.957660 0.325025 0.122767  _ ],
A-A,[-0.496953 0.131146 -0.345020 0.430987],[-0.260081 0.169771 -0.074426 0.424010],[-0.235474 0.192390 0.100717 0.457538],[-0.211102 0.184948 0.093442 0.467709],[-0.101361 0.207853 -0.036218 0.444460],[-0.065503 0.241275 0.140020 0.495834],[-0.421807 0.235903 -0.194843 0.526059],[-0.444787 0.208661 -0.397376 0.485549],[-0.470351 0.209970 -0.443476 0.434718],[-0.560524 0.215711 -0.414625 0.390605],
2-2,[-0.491888 0.054858 -1.051881 0.095383],[-0.261902 0.088567 -0.619263 0.097866],[-0.237368 0.098405 -0.456148 0.128497],[-0.189213 0.110298 -0.195778 0.163096],[-0.172457 0.139585 -0.361665 0.160216],[-0.094013 0.143466 -0.207282 0.186541],[-0.416343 0.106595 -0.862305 0.127244],[-0.401572 0.092178 -0.912234 0.117053],[-0.502254 0.075122 -1.030372 0.091260],[-0.565536 0.079759 -1.054840 0.066732],
3-3,[-0.565223 0.053726 -0.889310 0.081897],[-0.326466 0.082145 -0.380592 0.097226],[-0.239846 0.075738 -0.362396 0.117946],[-0.134089 0.090355 -0.290175 0.141098],[-0.124329 0.122800 -0.134410 0.172591],[-0.164064 0.136568 -0.369610 0.187762],[-0.364365 0.096118 -0.721222 0.108350],[-0.505195 0.074454 -0.931939 0.102055],[-0.521587 0.066112 -0.985555 0.085764],[-0.613510 0.055155 -1.118437 0.074540],
4-4,[-0.491341 0.035929 -0.523169 0.072932],[-0.207396 0.115589 -0.169180 0.092219],[-0.230540 0.140600 0.048370 0.086925],[-0.159443 0.178862 0.028373 0.113116],[-0.147523 0.182787 -0.091986 0.116804],[-0.133839 0.222986 -0.034585 0.143983],[-0.442119 0.248346 -0.125299 0.119416],[-0.450200 0.143006 -0.395211 0.088494],[-0.472472 0.050098 -0.731709 0.088662],[-0.500702 0.048423 -0.761338 0.064317],
5-5,[-0.499317 0.306817 0.051887 0.051295],[-0.264688 0.315698 0.241523 0.092125],[-0.195485 0.323399 0.281155 0.082948],[-0.152504 0.325521 0.263384 0.114307],[-0.118363 0.253218 0.500209 0.146618],[-0.105958 0.286806 0.573599 0.149714],[-0.412557 0.439922 0.325451 0.108456],[-0.478385 0.344798 0.219391 0.094190],[-0.477108 0.343209 0.154437 0.068256],[-0.504924 0.256073 0.009031 0.057279],
6-6,[-0.504262 -0.149385 -0.446465 0.067893],[-0.173579 -0.197876 -0.055745 0.103621],[-0.203967 -0.140434 -0.196664 0.114993],[-0.194591 -0.152128 -0.054255 0.123691],[-0.141643 -0.133025 -0.010096 0.142708],[-0.106830 -0.131945 -0.020762 0.159201],[-0.438583 -0.102960 -0.246473 0.094694],[-0.374850 -0.096537 -0.261458 0.091943],[-0.518873 -0.168531 -0.368989 0.064671],[-0.518727 -0.140884 -0.407461 0.060756],
7-7,[-0.506374 -0.270325 -0.355692 0.071055],[-0.248969 -0.311310 -0.266765 0.070140],[-0.211211 -0.310181 -0.141335 0.104533],[-0.129656 -0.272909 -0.237551 0.107543],[-0.074802 -0.276154 -0.312146 0.126720],[-0.151446 -0.214400 -0.271101 0.141687],[-0.467587 -0.204463 -0.194133 0.110886],[-0.429179 -0.186635 -0.285232 0.076094],[-0.536694 -0.299801 -0.382986 0.085530],[-0.550620 -0.330175 -0.390312 0.064289],
8-8,[-0.562250 -0.350692 -0.339040 0.065264],[-0.287708 -0.401241 -0.212485 0.121101],[-0.193518 -0.383097 -0.220139 0.143825],[-0.123005 -0.426779 -0.286346 0.175534],[-0.103253 -0.428332 -0.229546 0.218357],[-0.136638 -0.421552 -0.162315 0.222564],[-0.419431 -0.356601 -0.241500 0.222535],[-0.505371 -0.453432 -0.280154 0.127575],[-0.441202 -0.452419 -0.372413 0.070602],[-0.578457 -0.443153 -0.562554 0.053930],
9-9,[-0.026178 -0.506927 -0.270679 0.147338],[0.078777 -0.516601 -0.487324 0.196618],[0.157291 -0.503858 -0.484260 0.213197],[0.181671 -0.551191 -0.410733 0.220690],[0.177777 -0.508869 -0.461698 0.252331],[0.220638 -0.497130 -0.384053 0.268100],[0.410126 -0.482471 -0.258868 0.241278],[0.043148 -0.498771 -0.356034 0.261791],[-0.183966 -0.506740 -0.426606 0.161191],[-0.240839 -0.610302 -0.501222 0.094608],
10-10,[0.657191 -0.853821 -0.772235 0.238668],[0.590520 -0.867160 -0.791360 0.292765],[0.625901 -0.810605 -0.780333 0.284036],[0.679737 -0.834839 -0.740544 0.300369],[0.631269 -0.816175 -0.742832 0.308739],[0.668651 -0.848211 -0.833501 0.319564],[0.793141 -0.833735 -0.737844 0.359121],[0.814279 -0.835861 -0.796543 0.323106],[0.754959 -0.836052 -0.693006 0.269758],[0.568311 -0.884669 -0.801283 0.222018],
