,A,2,3,4,5,6,7,8,9,10,
17,[-0.147026 -0.147189 -0.147030  _ ],[-0.078360 -0.078427 -0.078303  _ ],[-0.062943 -0.069271 -0.062710  _ ],[-0.051095 -0.072359 -0.051486  _ ],[-0.033406 -0.069198 -0.034077  _ ],[0.010831 -0.066111 -0.025084  _ ],[-0.066957 -0.067878 -0.067755  _ ],[-0.149362 -0.149657 -0.149651  _ ],[-0.182150 -0.182674 -0.182684  _ ],[-0.398217 -0.401121 -0.400031  _ ],
18,[-0.056131 -0.057333 -0.057665  _ ],[0.083441 -0.067690 -0.042356  _ ],[0.083661 -0.069471 -0.040479  _ ],[0.104497 -0.062384 -0.040882  _ ],[0.111266 -0.067142 -0.042639  _ ],[0.143299 -0.065366 -0.038344  _ ],[0.227823 -0.069898 -0.044185  _ ],[0.066143 -0.065120 -0.036674  _ ],[-0.110904 -0.111476 -0.111449  _ ],[-0.170267 -0.238912 -0.178883  _ ],
19,[0.150252 -0.059191 -0.046677  _ ],[0.206338 -0.078078 -0.052329  _ ],[0.206477 -0.074012 -0.050799  _ ],[0.214166 -0.074971 -0.052773  _ ],[0.225027 -0.075068 -0.046214  _ ],[0.243703 -0.073727 -0.055261  _ ],[0.317484 -0.077195 -0.051039  _ ],[0.336323 -0.073119 -0.051442  _ ],[0.175771 -0.080070 -0.056367  _ ],[0.064562 -0.265627 -0.191852  _ ],
20,[0.164541 -0.021992 -0.020638  _ ],[0.080784 -0.022387 -0.019257  _ ],[0.071484 -0.022599 -0.019766  _ ],[0.060258 -0.020936 -0.018779  _ ],[0.040967 -0.022870 -0.015337  _ ],[0.047945 -0.021794 -0.015623  _ ],[0.106948 -0.024289 -0.019422  _ ],[0.132448 -0.025029 -0.018362  _ ],[0.177818 -0.028025 -0.023829  _ ],[0.469813 -0.104463 -0.087172  _ ],
21,[0.177539 -0.031011 0.000000  _ ],[0.109751 -0.031882 0.000000  _ ],[0.093925 -0.030138 0.000000  _ ],[0.079222 -0.032753 0.000000  _ ],[0.066795 -0.034975 0.000000  _ ],[0.048835 -0.032850 0.000000  _ ],[0.125971 -0.036422 0.000000  _ ],[0.168256 -0.035168 0.000000  _ ],[0.204220 -0.042570 0.000000  _ ],[0.721229 -0.151774 0.000000  _ ],
A-2,[-0.008645 0.000898 -0.008949  _ ],[-0.003582 0.001561 -0.000296  _ ],[-0.006054 0.002437 -0.002996  _ ],[-0.002972 0.002544 -0.002567  _ ],[-0.003175 0.000041 0.023426  _ ],[-0.001881 0.000065 0.025368  _ ],[-0.007443 0.003466 -0.002369  _ ],[-0.007640 0.002810 -0.009733  _ ],[-0.009607 0.002464 -0.005930  _ ],[-0.037337 0.022486 -0.030972  _ ],
A-3,[-0.009838 0.001188 -0.007545  _ ],[-0.006928 0.001905 -0.003539  _ ],[-0.003173 0.002491 -0.003550  _ ],[-0.003367 0.002549 -0.000603  _ ],[-0.004559 0.000057 0.022718  _ ],[-0.001390 0.000044 0.030171  _ ],[-0.010213 0.003558 -0.002797  _ ],[-0.008626 0.003089 -0.004366  _ ],[-0.009529 0.002563 -0.003760  _ ],[-0.032955 0.020938 -0.034664  _ ],
A-4,[-0.008454 0.001085 -0.007158  _ ],[-0.001883 0.001727 -0.000451  _ ],[-0.003672 0.001972 -0.000025  _ ],[-0.005445 0.000036 0.005684  _ ],[-0.001285 0.000102 0.024811  _ ],[-0.004349 0.000042 0.037257  _ ],[-0.006852 0.003287 -0.002389  _ ],[-0.009025 0.002723 -0.005932  _ ],[-0.009318 0.002499 -0.012285  _ ],[-0.037522 0.022713 -0.029413  _ ],
A-5,[-0.007560 0.001252 -0.003364  _ ],[-0.003869 0.002164 -0.003378  _ ],[-0.004460 0.002986 -0.006127  _ ],[-0.002960 0.002760 -0.000772  _ ],[-0.002384 0.000035 0.016611  _ ],[-0.002077 0.000039 0.040041  _ ],[-0.009114 0.004390 -0.003002  _ ],[-0.009015 0.003426 -0.004730  _ ],[-0.010409 0.003237 -0.008901  _ ],[-0.038367 0.023454 -0.034187  _ ],
A-6,[-0.006660 0.001245 -0.008346  _ ],[-0.003759 0.002259 -0.000995  _ ],[-0.000206 0.000067 0.021862  _ ],[-0.001395 0.002631 -0.000792  _ ],[-0.000126 0.001813 -0.000014  _ ],[0.000091 0.000049 0.042239  _ ],[-0.002774 0.004386 -0.001608  _ ],[-0.007015 0.003609 -0.002592  _ ],[-0.006235 0.003652 -0.008744  _ ],[-0.028952 0.025658 -0.036132  _ ],
A-7,[-0.001400 0.001481 -0.004376  _ ],[0.023501 0.000141 -0.001806  _ ],[0.043486 0.000104 0.002767  _ ],[0.033948 0.000091 0.003195  _ ],[0.039785 0.000117 0.006886  _ ],[0.007437 0.000167 0.067017  _ ],[0.095386 0.000218 0.001796  _ ],[0.025364 0.000098 -0.000604  _ ],[-0.005335 0.003690 -0.005723  _ ],[-0.012428 0.027427 -0.033959  _ ],
A-8,[0.047990 0.000111 -0.000015  _ ],[0.088859 0.000254 0.008689  _ ],[0.088310 0.000279 0.001787  _ ],[0.091826 0.000248 0.001590  _ ],[0.008923 0.000238 0.084141  _ ],[0.009107 0.000286 0.090765  _ ],[0.150493 0.000391 0.007137  _ ],[0.134492 0.000257 0.005132  _ ],[0.074671 0.000173 -0.001571  _ ],[0.038390 0.000850 -0.016506  _ ],
A-9,[0.114719 0.000107 -0.001185  _ ],[0.014254 0.000166 0.074008  _ ],[0.124730 0.000165 0.009503  _ ],[0.134026 0.000189 0.005144  _ ],[0.114991 0.000117 0.006499  _ ],[0.012586 0.000216 0.090758  _ ],[0.164837 0.000198 0.012426  _ ],[0.171578 0.000214 0.001166  _ ],[0.188152 0.000161 0.002975  _ ],[0.372099 0.001852 0.005045  _ ],
A-10,[0.091450 0.000071 0.000599  _ ],[0.093107 0.000080 0.005178  _ ],[0.090275 0.000087 0.002784  _ ],[0.095955 0.000117 0.006373  _ ],[0.023696 0.000083 0.005389  _ ],[0.054034 0.000075 0.004785  _ ],[0.106754 0.000113 0.003579  _ ],[0.108966 0.000152 0.003393  _ ],[0.126486 0.000116 0.000986  _ ],[0.463759 0.001824 0.011993  _ ],
A-A,[-0.001797 0.000002 -0.000799 0.001620],[-0.000999 0.000011 -0.000997 0.003239],[-0.000099 0.000012 -0.000395 0.004166],[-0.000700 0.000018 -0.001592 0.004146],[-0.001296 0.000022 0.011592 0.000053],[-0.001394 0.000018 -0.000207 0.003767],[-0.003889 0.000017 -0.000423 0.004755],[-0.002790 0.000022 -0.001199 0.004194],[-0.003288 0.000009 -0.002196 0.004520],[-0.012967 0.000188 -0.008108 0.044611],
2-2,[-0.004190 0.000000 -0.004990 0.000058],[-0.001695 0.000004 -0.002791 0.001220],[-0.001495 0.000012 -0.003194 0.002239],[-0.000995 0.000010 -0.000002 0.001883],[-0.000896 0.000021 -0.000000 0.002997],[-0.000701 0.001146 -0.000798 0.000031],[-0.002993 0.000012 -0.005184 0.001638],[-0.004087 0.000010 -0.005383 0.001045],[-0.004090 0.000005 -0.006983 0.000659],[-0.009902 0.000026 -0.024314 0.004291],
3-3,[-0.003294 0.000000 -0.004594 0.000054],[-0.001996 0.000015 -0.003790 0.001582],[0.000000 0.000002 -0.003395 0.001407],[-0.001097 0.000007 -0.000002 0.001979],[-0.001496 0.000013 -0.000607 0.002962],[-0.000701 0.000022 -0.000203 0.002764],[-0.001495 0.000012 -0.004787 0.001803],[-0.003091 0.000013 -0.005387 0.000832],[-0.004385 0.000007 -0.008574 0.000786],[-0.011869 0.000028 -0.019228 0.003855],
4-4,[-0.002297 0.000099 -0.004191 0.000000],[-0.002194 0.001722 0.000001 0.000013],[-0.001595 0.000029 -0.000565 0.000755],[-0.000895 0.001814 -0.000597 0.000009],[-0.000997 0.002561 -0.001000 0.000013],[-0.000501 0.003027 0.000004 0.000011],[-0.003590 0.003826 -0.000199 0.000025],[-0.001496 0.001670 -0.004390 0.000021],[-0.002694 0.000005 -0.004984 0.000593],[-0.008920 0.000040 -0.019565 0.004170],
5-5,[-0.002993 0.001722 -0.000200 0.000000],[-0.001893 0.000055 0.017897 0.000013],[-0.002493 0.000089 0.018981 0.000004],[-0.002093 0.000045 0.022337 0.000005],[-0.000499 0.000045 0.032065 0.000006],[-0.001095 0.002442 -0.000397 0.000015],[-0.002890 0.003642 -0.000002 0.000009],[-0.002493 0.000067 0.016524 0.000004],[-0.001597 0.003032 -0.000405 0.000001],[-0.013365 0.000578 0.008794 0.000030],
6-6,[-0.003792 -0.001583 -0.002591 0.000059],[-0.001097 -0.002844 -0.004485 0.001633],[-0.000797 -0.002064 -0.001598 0.001925],[-0.000101 -0.001565 -0.001199 0.002004],[-0.000299 -0.001656 -0.001198 0.002531],[-0.000799 -0.002261 0.004590 0.000087],[-0.004386 -0.001462 -0.000301 0.001385],[-0.004287 -0.003167 -0.001298 0.000886],[-0.004089 -0.001766 -0.003788 0.000730],[-0.013350 -0.008005 -0.012269 0.003749],
7-7,[-0.002195 -0.001790 -0.000101 0.000064],[-0.001992 -0.003461 -0.000402 0.001489],[-0.002493 -0.002670 -0.001398 0.001954],[-0.001598 -0.002154 -0.000601 0.002167],[-0.001495 -0.002257 -0.002198 0.002898],[-0.001398 -0.002352 -0.000901 0.003216],[-0.002196 -0.002640 -0.000301 0.001815],[-0.003987 -0.004047 -0.002191 0.001149],[-0.004585 -0.003553 -0.002794 0.000638],[-0.011664 -0.007719 -0.012356 0.004002],
8-8,[-0.002396 -0.002177 -0.000499 0.000231],[-0.001795 -0.005447 -0.002191 0.003934],[-0.001296 -0.003251 -0.001503 0.003890],[-0.001293 -0.003457 -0.001895 0.004739],[-0.001395 -0.003656 -0.002393 0.005303],[-0.002590 -0.002348 -0.001995 0.006558],[-0.003191 -0.002847 -0.002888 0.008291],[-0.002994 -0.002813 -0.000201 0.002817],[-0.003387 -0.003365 -0.001296 0.001120],[-0.013144 -0.013126 -0.004757 0.003857],
9-9,[-0.000199 -0.003969 -0.001098 0.003029],[0.007927 -0.003066 -0.002493 0.000168],[0.008447 -0.004071 -0.003790 0.000086],[0.011922 -0.004244 -0.001198 0.000107],[0.000398 -0.004658 -0.003592 0.007288],[0.017885 -0.005752 -0.002690 0.000092],[0.023742 -0.003471 -0.000996 0.000157],[0.006620 -0.005331 -0.002294 0.000092],[-0.000598 -0.003465 -0.003092 0.004924],[-0.003161 -0.014857 -0.011867 0.014730],
10-10,[0.370165 -0.061887 -0.054360 0.001768],[0.444531 -0.085156 -0.075911 0.003522],[0.453103 -0.088100 -0.075408 0.003576],[0.460723 -0.089437 -0.077615 0.003811],[0.464101 -0.089586 -0.078434 0.003580],[0.497892 -0.091324 -0.077146 0.004039],[0.538704 -0.087966 -0.077639 0.004470],[0.547750 -0.091653 -0.074338 0.004639],[0.520511 -0.086462 -0.079834 0.003546],[0.552477 -0.278718 -0.232860 0.026398],
