,A,2,3,4,5,6,7,8,9,10,
A-8,[0.262481 0.003844 -0.064151  _ ],[0.354293 0.013469 0.055584  _ ],[0.065879 0.012191 0.278574  _ ],[0.410383 0.015838 0.064307  _ ],[0.421955 0.016213 0.082606  _ ],[0.382420 0.018370 0.049153  _ ],[0.600671 0.025693 0.077659  _ ],[0.562748 0.024938 0.024340  _ ],[0.288340 0.012369 -0.036960  _ ],[0.034063 0.129501 -0.118294  _ ],
A-9,[0.563672 0.006686 0.016955  _ ],[0.630388 0.010736 0.054983  _ ],[0.575918 0.011585 0.082190  _ ],[0.131202 0.010356 0.419047  _ ],[0.587987 0.010445 0.089038  _ ],[0.600008 0.011869 0.095255  _ ],[0.738364 0.017917 0.060023  _ ],[0.725855 0.015691 0.013262  _ ],[0.721586 0.013964 0.057222  _ ],[0.568360 0.073601 -0.003712  _ ],
A-10,[0.622336 0.004900 0.027652  _ ],[0.630694 0.006855 0.025956  _ ],[0.626816 0.010296 0.026946  _ ],[0.594256 0.007226 0.059365  _ ],[0.512812 0.007943 0.054138  _ ],[0.399463 0.007646 0.056101  _ ],[0.642294 0.011764 0.063071  _ ],[0.665999 0.013564 0.030201  _ ],[0.733044 0.011557 0.067872  _ ],[0.963652 0.079412 0.029135  _ ],
A-A,[-0.013814 0.000596 -0.025423 0.103352],[-0.020431 0.001579 0.002201 0.185562],[-0.007787 0.001684 -0.027160 0.178649],[-0.008802 0.000903 0.005269 0.161139],[-0.012667 0.001056 0.003670 0.192316],[-0.007834 0.002261 -0.005433 0.189997],[-0.032271 0.001599 -0.010506 0.212096],[-0.030270 0.001836 -0.021662 0.197771],[-0.027218 0.001625 -0.015545 0.206848],[-0.126701 0.008301 -0.113518 0.405909],
2-2,[-0.021690 0.000075 -0.056726 0.019128],[-0.012539 0.000888 -0.021633 0.053891],[-0.009047 0.000641 -0.025330 0.065445],[-0.012723 0.001513 -0.058668 0.075745],[-0.002973 0.000897 0.001881 0.092267],[-0.003758 0.001341 -0.024757 0.102093],[-0.016680 0.000686 -0.034772 0.063161],[-0.031185 0.000822 -0.048560 0.041981],[-0.017665 0.000390 -0.083669 0.033168],[-0.089118 0.002372 -0.180303 0.072370],
3-3,[-0.035374 0.000027 -0.060701 0.016361],[-0.026184 0.000581 -0.027324 0.051249],[-0.005734 0.000455 -0.033360 0.057934],[-0.008660 0.000616 -0.000544 0.061187],[-0.016462 0.001509 -0.027166 0.085823],[-0.008088 0.002549 -0.013482 0.093346],[-0.034779 0.001397 -0.071879 0.070972],[-0.019706 0.000855 -0.060117 0.042400],[-0.035018 0.000220 -0.064136 0.028262],[-0.087266 0.002450 -0.129067 0.063210],
4-4,[-0.020726 0.013415 -0.023638 0.000134],[-0.031751 0.048112 -0.011834 0.001346],[-0.013491 0.038295 0.000735 0.001648],[-0.011763 0.056728 -0.007761 0.001574],[-0.015170 0.037719 0.003080 0.001910],[0.000196 0.089817 -0.019554 0.004838],[-0.015666 0.099113 -0.004023 0.001639],[-0.017453 0.042616 -0.035403 0.001421],[-0.023466 0.021219 -0.031049 0.000665],[-0.100118 0.002126 -0.084746 0.058541],
5-5,[-0.022458 0.060870 0.000203 0.000068],[-0.019408 0.002339 0.223945 0.000274],[0.005456 0.003456 0.175754 0.000634],[-0.013590 0.002179 0.233037 0.000858],[-0.000099 0.002696 0.298356 0.001256],[-0.005919 0.003127 0.313775 0.001436],[-0.037920 0.003930 0.155824 0.000518],[-0.036895 0.004464 0.123771 0.000755],[-0.029468 0.128748 0.000131 0.000323],[-0.100016 0.228985 0.003282 0.002858],
6-6,[-0.022653 -0.013342 -0.020980 0.016330],[-0.024188 -0.010669 -0.025249 0.055616],[-0.008546 -0.012436 -0.016682 0.057951],[-0.011692 -0.013343 0.001337 0.061570],[-0.023387 -0.020645 -0.000355 0.085834],[0.001033 -0.015540 -0.009574 0.093583],[-0.019618 -0.014500 -0.009646 0.057286],[-0.022552 -0.012591 -0.006985 0.038371],[-0.026393 -0.018009 -0.016563 0.024851],[-0.088065 -0.036027 -0.078176 0.055443],
7-7,[-0.014713 -0.013227 -0.013898 0.015342],[-0.007870 -0.021379 -0.003893 0.048590],[-0.027158 -0.023249 -0.021359 0.058018],[-0.010847 -0.029848 -0.009557 0.068592],[-0.013724 -0.023418 -0.003935 0.090498],[0.005063 -0.020693 -0.011552 0.103269],[-0.025410 -0.015142 -0.014642 0.065766],[-0.025272 -0.010807 -0.015700 0.033719],[-0.030163 -0.025268 -0.040851 0.029665],[-0.108508 -0.074083 -0.088008 0.054831],
8-8,[-0.032245 -0.020671 -0.013861 0.018549],[-0.019471 -0.024248 -0.007712 0.081241],[-0.007859 -0.028822 -0.024386 0.084482],[-0.007865 -0.036252 -0.012624 0.095904],[-0.009548 -0.038625 -0.015064 0.115453],[-0.000861 -0.039691 -0.025377 0.136398],[-0.012691 -0.024763 -0.000158 0.157215],[-0.028281 -0.017436 -0.017627 0.058609],[-0.025410 -0.037717 -0.023434 0.033508],[-0.102611 -0.096171 -0.117169 0.049988],
9-9,[0.001022 -0.024848 -0.024498 0.074607],[0.059132 -0.030489 -0.023494 0.006396],[0.059410 -0.039878 -0.012669 0.006876],[0.134368 -0.026866 -0.028313 0.004939],[0.087553 -0.030895 -0.011831 0.007987],[0.178286 -0.042365 -0.028183 0.009580],[0.180915 -0.047527 -0.027884 0.009233],[0.003035 -0.034676 -0.029480 0.182123],[-0.007812 -0.039422 -0.019305 0.098480],[-0.039361 -0.121753 -0.083616 0.080025],
10-10,[0.645815 -0.446540 -0.399143 0.061748],[0.634834 -0.544112 -0.480123 0.112585],[0.644677 -0.530393 -0.461405 0.123073],[0.658588 -0.540825 -0.474910 0.114291],[0.676228 -0.566042 -0.506602 0.117903],[0.704750 -0.538972 -0.474160 0.123108],[0.773928 -0.557290 -0.468505 0.141404],[0.787148 -0.555843 -0.489824 0.146108],[0.762181 -0.517993 -0.474905 0.124597],[0.574752 -0.831078 -0.747106 0.197264],
