,A,2,3,4,5,6,7,8,9,10,
A-A,[-0.021632 0.000582 -0.021606 0.101711],[-0.014671 0.001645 -0.009901 0.181826],[-0.011735 0.000562 0.001954 0.143363],[-0.014687 0.000752 -0.033216 0.173456],[-0.014614 0.000762 -0.003999 0.165107],[-0.018282 0.001551 0.116701 0.005341],[-0.018490 0.001511 -0.021582 0.214622],[-0.028027 0.001873 -0.009583 0.195061],[-0.031155 0.001553 -0.044366 0.194397],[-0.089598 0.010370 -0.063784 0.388496],
2-2,[-0.026567 0.000049 -0.047136 0.017683],[-0.013662 0.000254 -0.043005 0.054606],[-0.013770 0.000525 -0.031546 0.062382],[-0.000301 0.000620 -0.019419 0.075138],[-0.000877 0.001327 0.007877 0.084591],[-0.009700 0.001420 -0.029112 0.104275],[-0.037844 0.000778 -0.069415 0.061749],[-0.031084 0.000748 -0.050424 0.038431],[-0.030874 0.000129 -0.054658 0.029858],[-0.096525 0.002831 -0.224511 0.075731],
3-3,[-0.024679 0.010590 -0.017760 0.000111],[-0.025353 0.000885 -0.019127 0.056709],[-0.005824 0.000755 -0.022960 0.054798],[-0.024082 0.000773 -0.002206 0.063718],[-0.002034 0.053991 -0.011420 0.003104],[-0.000133 0.001343 -0.019259 0.105845],[-0.022453 0.001073 -0.017454 0.060742],[-0.020549 0.000240 -0.032915 0.040465],[-0.025379 0.000152 -0.048655 0.032261],[-0.106407 0.003503 -0.189131 0.068183],
4-4,[-0.027480 0.012965 -0.031416 0.000071],[-0.019471 0.051271 -0.029019 0.000849],[-0.006011 0.061899 -0.002218 0.001317],[-0.017550 0.049812 0.004157 0.001115],[-0.012608 0.066145 -0.013060 0.003012],[-0.010704 0.090473 -0.017698 0.002078],[-0.025409 0.100868 -0.009944 0.001051],[-0.014573 0.043664 -0.009569 0.001151],[-0.022501 0.000570 -0.029032 0.025951],[-0.099064 0.051015 -0.152383 0.002838],
5-5,[-0.022578 0.061202 0.000622 0.000226],[-0.013568 0.003201 0.269230 0.000327],[-0.020496 0.003615 0.159744 0.000819],[-0.015503 0.003265 0.215733 0.000533],[-0.005802 0.003266 0.288969 0.000930],[-0.005907 0.004818 0.297503 0.001494],[-0.027013 0.138234 0.011856 0.000615],[-0.030218 0.136411 -0.005625 0.000307],[-0.020564 0.003138 0.159506 0.000332],[-0.111736 0.236849 0.011055 0.002072],
6-6,[-0.029342 -0.008253 -0.026593 0.016887],[-0.013453 -0.015447 -0.001381 0.054434],[-0.008750 -0.015125 -0.022175 0.058262],[-0.018413 -0.015400 -0.006335 0.065394],[-0.015534 -0.006952 -0.004685 0.094544],[-0.011676 -0.014234 -0.007912 0.089724],[-0.019587 -0.014269 -0.025356 0.054332],[-0.013673 -0.014605 -0.012713 0.043194],[-0.024288 -0.013376 -0.036914 0.027617],[-0.095135 -0.030034 -0.110447 0.054454],
7-7,[-0.023551 -0.014069 -0.015696 0.017059],[-0.014611 -0.023428 -0.019536 0.050165],[-0.021347 -0.024255 -0.016579 0.059279],[-0.006928 -0.018202 -0.003849 0.058492],[-0.014575 -0.021637 -0.015527 0.090164],[-0.018377 -0.022247 0.001306 0.086556],[-0.015697 -0.019708 -0.027456 0.060674],[-0.029077 -0.014529 -0.012931 0.033538],[-0.043816 -0.025657 -0.032311 0.024639],[-0.116025 -0.079967 -0.086502 0.056310],
8-8,[-0.018706 -0.021953 -0.008533 0.018837],[-0.013537 -0.029740 -0.023346 0.075975],[-0.008836 -0.039601 0.002984 0.096944],[-0.006862 -0.040105 -0.007587 0.103620],[-0.008861 -0.027256 -0.014631 0.119655],[-0.005965 -0.032188 -0.008625 0.146285],[-0.020344 -0.039233 -0.023377 0.156843],[-0.029308 -0.027445 0.000826 0.058627],[-0.035013 -0.033875 -0.043404 0.031801],[-0.083214 -0.097987 -0.075069 0.045851],
9-9,[-0.001863 -0.032056 -0.024662 0.076096],[0.054274 -0.041132 -0.000912 0.005929],[0.082377 -0.026828 -0.011591 0.007738],[0.097537 -0.037435 -0.029424 0.008507],[0.082700 -0.029336 -0.012762 0.005067],[0.126540 -0.034072 -0.022435 0.005687],[0.229867 -0.042213 -0.037144 0.007799],[0.002103 -0.048594 -0.014554 0.176960],[-0.010893 -0.029105 -0.026435 0.092194],[-0.020778 -0.135925 -0.096789 0.084435],
10-10,[0.655287 -0.431973 -0.383836 0.076651],[0.626133 -0.555349 -0.463935 0.115166],[0.647410 -0.563410 -0.453352 0.123186],[0.646307 -0.563418 -0.487894 0.117674],[0.661609 -0.570025 -0.481992 0.130863],[0.686152 -0.558314 -0.496146 0.129006],[0.766659 -0.563867 -0.440326 0.136819],[0.785183 -0.582486 -0.493243 0.132888],[0.759264 -0.539654 -0.449655 0.123701],[0.546318 -0.818126 -0.743694 0.198104],
