,A,2,3,4,5,6,7,8,9,10,
15,[-0.436317 -0.410687 -0.434303  _ ],[-0.321388 -0.328789 -0.328051  _ ],[-0.250004 -0.321108 -0.322613  _ ],[-0.218973 -0.283887 -0.242822  _ ],[-0.162869 -0.266627 -0.206473  _ ],[-0.157455 -0.280375 -0.201222  _ ],[-0.277098 -0.274494 -0.223359  _ ],[-0.359009 -0.355725 -0.310007  _ ],[-0.436340 -0.366957 -0.439238  _ ],[-0.558076 -0.424538 -0.472288  _ ],
16,[-0.468952 -0.465414 -0.422185  _ ],[-0.293263 -0.330632 -0.329683  _ ],[-0.250953 -0.320608 -0.311439  _ ],[-0.199130 -0.305662 -0.271903  _ ],[-0.160538 -0.322079 -0.212974  _ ],[-0.194921 -0.282983 -0.206217  _ ],[-0.281882 -0.277799 -0.193733  _ ],[-0.356692 -0.350256 -0.301753  _ ],[-0.474779 -0.470614 -0.409679  _ ],[-0.527954 -0.510895 -0.519379  _ ],
17,[-0.463844 -0.466836 -0.457283  _ ],[-0.130024 -0.392553 -0.191618  _ ],[-0.144107 -0.340148 -0.202327  _ ],[-0.087516 -0.375191 -0.195875  _ ],[-0.043056 -0.367929 -0.167736  _ ],[0.021230 -0.359478 -0.149961  _ ],[-0.128205 -0.361151 -0.179680  _ ],[-0.375198 -0.374045 -0.283461  _ ],[-0.397174 -0.461220 -0.460399  _ ],[-0.444188 -0.584378 -0.489112  _ ],
18,[-0.093803 -0.316951 -0.224282  _ ],[0.134511 -0.366614 -0.206457  _ ],[0.181224 -0.384069 -0.236147  _ ],[0.173444 -0.388075 -0.253184  _ ],[0.187114 -0.343426 -0.226153  _ ],[0.298586 -0.335330 -0.202275  _ ],[0.359916 -0.375261 -0.198578  _ ],[0.095282 -0.358549 -0.181237  _ ],[-0.176553 -0.374584 -0.260374  _ ],[-0.158765 -0.675618 -0.483358  _ ],
19,[0.284196 -0.362366 -0.249686  _ ],[0.380227 -0.439142 -0.327389  _ ],[0.396262 -0.394543 -0.310769  _ ],[0.393704 -0.405524 -0.296499  _ ],[0.437314 -0.382890 -0.272471  _ ],[0.472147 -0.382073 -0.309507  _ ],[0.630642 -0.389125 -0.312821  _ ],[0.589175 -0.413200 -0.309696  _ ],[0.287875 -0.433570 -0.331746  _ ],[0.073278 -0.710199 -0.577408  _ ],
20,[0.658421 -0.182172 -0.121048  _ ],[0.548457 -0.171794 -0.123069  _ ],[0.435498 -0.151249 -0.115918  _ ],[0.268009 -0.151744 -0.134018  _ ],[0.188173 -0.132619 -0.120586  _ ],[0.193703 -0.129649 -0.127320  _ ],[0.587519 -0.149703 -0.130042  _ ],[0.763610 -0.182618 -0.146565  _ ],[0.765723 -0.200326 -0.191804  _ ],[0.533844 -0.609377 -0.498695  _ ],
21,[0.911009 -0.208731 0.000000  _ ],[0.746130 -0.216608 0.000000  _ ],[0.585601 -0.221297 0.000000  _ ],[0.368913 -0.204763 0.000000  _ ],[0.294605 -0.211102 0.000000  _ ],[0.302089 -0.203170 0.000000  _ ],[0.738616 -0.229049 0.000000  _ ],[0.919653 -0.284782 0.000000  _ ],[0.921479 -0.294730 0.000000  _ ],[0.954172 -0.769091 0.000000  _ ],
A-2,[-0.043337 0.062118 -0.030530  _ ],[-0.029049 0.107227 -0.015696  _ ],[-0.042513 0.104380 0.008230  _ ],[-0.019773 0.096185 -0.002923  _ ],[-0.015973 0.115249 0.001440  _ ],[-0.006027 0.002906 0.117653  _ ],[-0.072902 0.132924 -0.045004  _ ],[-0.062755 0.120991 -0.035663  _ ],[-0.063015 0.117392 -0.036713  _ ],[-0.200053 0.178087 -0.236390  _ ],
A-3,[-0.062891 0.062682 -0.061616  _ ],[-0.045350 0.108403 -0.014520  _ ],[-0.024545 0.095604 -0.017453  _ ],[-0.022410 0.106706 0.006221  _ ],[-0.021215 0.002323 0.136252  _ ],[0.000572 0.002617 0.238833  _ ],[-0.046029 0.137727 -0.041612  _ ],[-0.070480 0.128969 -0.018847  _ ],[-0.078993 0.114333 -0.087165  _ ],[-0.232752 0.160826 -0.167414  _ ],
A-4,[-0.060855 0.062872 -0.080127  _ ],[-0.045053 0.111710 0.004503  _ ],[-0.038731 0.110336 -0.002492  _ ],[-0.017607 0.096718 -0.005412  _ ],[-0.023381 0.102032 -0.003880  _ ],[-0.018459 0.096319 0.003592  _ ],[-0.066121 0.124823 0.000223  _ ],[-0.080785 0.119090 -0.050906  _ ],[-0.073617 0.106062 -0.065258  _ ],[-0.238726 0.156064 -0.277369  _ ],
A-5,[-0.062582 0.063586 -0.075885  _ ],[-0.022346 0.098507 0.004807  _ ],[-0.041482 0.089946 0.001788  _ ],[-0.023209 0.092447 -0.001493  _ ],[-0.017813 0.100272 -0.003874  _ ],[-0.009094 0.003157 0.156065  _ ],[-0.065170 0.144784 -0.014866  _ ],[-0.052976 0.119032 -0.038858  _ ],[-0.075993 0.116360 -0.041458  _ ],[-0.229212 0.133847 -0.235608  _ ],
A-6,[-0.025380 0.063260 -0.056046  _ ],[-0.033088 0.100238 -0.010769  _ ],[-0.030993 0.097357 0.001346  _ ],[-0.002302 0.003468 0.108091  _ ],[-0.020554 0.003240 0.267624  _ ],[-0.005469 0.002613 0.220397  _ ],[-0.019983 0.143634 -0.010146  _ ],[-0.071849 0.117309 -0.063864  _ ],[-0.052844 0.112591 -0.054100  _ ],[-0.183079 0.134197 -0.116550  _ ],
A-7,[-0.011479 0.067714 -0.025042  _ ],[-0.000760 0.004766 0.110350  _ ],[0.125507 0.004581 0.024499  _ ],[0.205129 0.005889 0.031915  _ ],[0.194622 0.007119 0.029759  _ ],[0.038429 0.007904 0.355716  _ ],[0.379349 0.012330 0.008438  _ ],[0.118159 0.005280 -0.026036  _ ],[-0.034247 0.101418 -0.015670  _ ],[-0.081206 0.129826 -0.161088  _ ],
A-8,[0.218713 0.003871 0.007030  _ ],[0.372528 0.009707 0.035920  _ ],[0.396949 0.011907 0.058024  _ ],[0.060959 0.010600 0.337218  _ ],[0.411307 0.013138 0.059332  _ ],[0.419655 0.011501 0.075018  _ ],[0.580815 0.019061 0.026675  _ ],[0.566535 0.014120 0.037781  _ ],[0.293531 0.010235 -0.012802  _ ],[0.063153 0.023979 -0.132318  _ ],
A-9,[0.575030 0.006841 -0.028236  _ ],[0.611335 0.010208 0.088103  _ ],[0.608245 0.007677 0.053345  _ ],[0.612602 0.006855 0.078656  _ ],[0.105666 0.006831 0.501754  _ ],[0.584174 0.007627 0.081033  _ ],[0.710521 0.012400 0.066180  _ ],[0.760653 0.011413 0.085913  _ ],[0.740148 0.013402 0.014278  _ ],[0.555289 0.062082 -0.077766  _ ],
A-10,[0.651774 0.002015 0.015542  _ ],[0.654043 0.004349 0.022961  _ ],[0.633338 0.007016 0.042261  _ ],[0.592506 0.005807 0.026790  _ ],[0.561332 0.004687 0.017882  _ ],[0.052544 0.003295 0.325875  _ ],[0.664679 0.007246 0.034587  _ ],[0.661654 0.009488 0.023100  _ ],[0.735419 0.006229 0.004271  _ ],[0.976614 0.055630 0.061338  _ ],
A-A,[-0.015790 0.000037 -0.009674 0.116732],[-0.014794 0.001505 -0.002141 0.198047],[-0.006856 0.001544 -0.013813 0.181108],[-0.008861 0.000708 -0.000053 0.189601],[-0.016731 0.001367 -0.005875 0.193923],[-0.003079 0.000632 0.002219 0.175718],[-0.022606 0.001491 -0.023809 0.216246],[-0.031141 0.000327 -0.025418 0.200718],[-0.017617 0.000759 -0.017733 0.200245],[-0.086268 0.004585 -0.045986 0.407225],
2-2,[-0.015870 0.000033 -0.035453 0.017804],[-0.012789 0.000900 -0.037406 0.066792],[-0.021348 0.000811 -0.003839 0.067433],[-0.020433 0.000317 -0.005718 0.084038],[-0.009760 0.001335 -0.039185 0.094916],[-0.013672 0.000644 -0.019573 0.093396],[-0.019602 0.039959 -0.050710 0.001802],[-0.020498 0.028096 -0.056763 0.000244],[-0.028264 0.000288 -0.027421 0.031895],[-0.077376 0.001557 -0.154199 0.071941],
3-3,[-0.028491 0.000033 -0.047326 0.018744],[-0.019616 0.000642 -0.023297 0.056510],[-0.015619 0.000310 -0.011960 0.064402],[-0.003954 0.000803 -0.004040 0.079344],[-0.006870 0.001315 -0.027360 0.086819],[-0.006822 0.001246 0.003253 0.101445],[-0.021488 0.000887 -0.044999 0.064504],[-0.016733 0.000089 -0.044707 0.049400],[-0.029160 0.000531 -0.035224 0.031984],[-0.084388 0.002120 -0.115540 0.064507],
4-4,[-0.019763 0.000049 -0.035331 0.014823],[-0.008836 0.056726 -0.013688 0.001112],[-0.012749 0.000901 -0.006630 0.061084],[-0.011796 0.061063 0.006067 0.002009],[-0.021586 0.077642 -0.007814 0.001156],[-0.003265 0.083662 -0.005870 0.002015],[-0.011832 0.107422 -0.017576 0.001058],[-0.019652 0.052331 -0.007659 0.000723],[-0.025554 0.000699 -0.035073 0.030722],[-0.069900 0.001568 -0.145131 0.064857],
5-5,[-0.026555 0.086480 -0.008023 0.000029],[-0.015433 0.104446 0.006027 0.000525],[-0.013568 0.002891 0.210728 0.001509],[-0.012738 0.003125 0.175493 0.000716],[-0.017695 0.002047 0.299488 0.001212],[-0.004933 0.001572 0.265991 0.000574],[-0.027216 0.004057 0.209083 0.000846],[-0.014676 0.138581 0.001337 0.000329],[-0.018358 0.003398 0.049374 0.000177],[-0.078729 0.222880 0.002501 0.001894],
6-6,[-0.028517 -0.015252 -0.025634 0.017478],[-0.012753 -0.015356 -0.010777 0.057562],[-0.015662 -0.013173 -0.007810 0.068422],[-0.014836 -0.017066 0.003166 0.071092],[-0.005917 -0.006893 -0.010059 0.091630],[-0.014771 -0.002432 0.000270 0.036147],[-0.034276 -0.016209 -0.005073 0.058727],[-0.015718 -0.008647 -0.016609 0.041596],[-0.030345 -0.019632 -0.030428 0.025189],[-0.091107 -0.041604 -0.061344 0.053565],
7-7,[-0.024643 -0.010727 -0.012830 0.017966],[-0.027154 -0.026189 -0.011795 0.060926],[-0.003930 -0.025000 -0.021495 0.059406],[-0.010797 -0.017014 -0.002111 0.073835],[-0.007727 -0.019496 -0.003949 0.090519],[-0.006956 -0.022033 -0.006858 0.092638],[-0.017708 -0.021557 -0.011844 0.056589],[-0.021719 -0.019985 -0.021555 0.041232],[-0.016572 -0.010253 -0.012628 0.028500],[-0.079325 -0.054377 -0.067183 0.056104],
8-8,[-0.021701 -0.017151 -0.006883 0.022462],[-0.009690 -0.026341 -0.012856 0.085075],[-0.019584 -0.021386 -0.025454 0.099033],[-0.008755 -0.030229 -0.019364 0.107157],[-0.008024 -0.023101 -0.023648 0.123554],[-0.005813 -0.025509 -0.021483 0.135771],[-0.014821 -0.020019 -0.019565 0.168540],[-0.018590 -0.019629 -0.002789 0.062313],[-0.021579 -0.012149 -0.028399 0.030744],[-0.075127 -0.091112 -0.067091 0.046655],
9-9,[-0.000984 -0.020193 -0.016804 0.069017],[0.002988 -0.032460 -0.037160 0.143742],[0.093064 -0.029026 -0.008715 0.005007],[0.001913 -0.027868 -0.010697 0.166428],[0.096211 -0.029786 -0.027467 0.002726],[0.154755 -0.029425 -0.011865 0.003567],[0.267049 -0.030975 -0.005909 0.004772],[0.008460 -0.026227 -0.010767 0.164452],[-0.004897 -0.031794 -0.009778 0.103432],[-0.017014 -0.094588 -0.070818 0.084244],
10-10,[0.652155 -0.376675 -0.328442 0.058631],[0.624615 -0.503830 -0.430236 0.106825],[0.681421 -0.494709 -0.441425 0.111126],[0.641293 -0.487776 -0.422254 0.099144],[0.675617 -0.481116 -0.415310 0.100931],[0.700736 -0.499130 -0.413534 0.110171],[0.774000 -0.499816 -0.385758 0.105981],[0.803660 -0.466034 -0.414116 0.126583],[0.750042 -0.481947 -0.398289 0.109215],[0.572822 -0.775930 -0.718331 0.190470],
