,A,2,3,4,5,6,7,8,9,10,
A-2,[73 1121 68 0],[113 1715 138 0],[131 1743 260 0],[125 1524 483 0],[131 1774 177 0],[139 115 1885 0],[130 1729 125 0],[129 1677 109 0],[119 1863 136 0],[525 6669 494 0],
A-3,[100 1316 80 0],[134 1966 140 0],[116 1833 125 0],[122 1976 127 0],[129 120 1916 0],[112 108 1797 0],[131 1863 160 0],[135 1942 116 0],[141 2032 136 0],[494 7104 449 0],
A-4,[92 1335 95 0],[138 1882 227 0],[148 2061 135 0],[139 1646 412 0],[129 1847 148 0],[104 1380 426 0],[141 1924 244 0],[156 1992 130 0],[145 2136 155 0],[516 7512 517 0],
A-5,[98 1414 110 0],[126 2260 159 0],[150 2200 143 0],[143 1936 410 0],[140 2002 152 0],[156 119 1915 0],[125 2213 159 0],[126 2183 147 0],[127 2347 139 0],[561 8381 537 0],
A-6,[99 1587 105 0],[134 2544 168 0],[143 2084 607 0],[140 198 2375 0],[159 161 2414 0],[120 118 1832 0],[150 2413 312 0],[164 2430 159 0],[141 2510 143 0],[599 9269 576 0],
A-7,[127 1810 102 0],[178 151 2756 0],[1956 175 994 0],[2577 161 207 0],[2573 156 168 0],[132 158 2250 0],[2680 155 157 0],[2796 162 168 0],[170 2879 173 0],[611 10509 583 0],
A-8,[1900 118 115 0],[2920 165 169 0],[2871 168 163 0],[181 147 2658 0],[2668 166 153 0],[2075 144 144 0],[2854 162 160 0],[2659 165 140 0],[3008 174 194 0],[11309 628 665 0],
A-9,[2062 111 111 0],[2999 198 187 0],[2470 165 164 0],[2414 150 163 0],[161 159 2143 0],[1917 146 127 0],[2566 174 161 0],[2944 167 174 0],[3163 200 167 0],[12046 657 690 0],
A-10,[1232 64 73 0],[1370 76 78 0],[1233 88 80 0],[1088 85 69 0],[994 72 75 0],[59 43 723 0],[1263 82 82 0],[1280 89 82 0],[1533 83 89 0],[7475 341 353 0],
A-A,[32 32 38 1147],[33 62 66 1570],[41 44 41 1667],[43 34 66 1842],[37 45 41 1663],[47 25 154 1628],[37 45 40 1668],[54 31 40 1645],[36 38 59 1633],[174 161 161 6746],
2-2,[22 27 28 1148],[31 73 37 1577],[54 52 40 1800],[51 46 43 1731],[48 57 54 1811],[40 42 40 1756],[46 775 50 101],[47 692 43 77],[43 40 46 1611],[153 154 176 6436],
3-3,[39 33 32 1232],[34 37 52 1757],[44 40 48 1449],[40 40 38 1704],[37 44 45 1762],[39 37 89 1622],[42 40 47 1670],[33 37 55 1958],[48 41 41 1702],[156 144 158 6200],
4-4,[30 25 34 1110],[49 764 47 77],[43 47 90 1693],[28 629 42 85],[48 769 38 91],[61 738 42 88],[30 740 39 105],[40 742 37 87],[48 73 47 1863],[157 165 167 6632],
5-5,[37 512 33 55],[52 736 51 102],[42 48 755 94],[39 60 747 74],[40 43 609 94],[37 45 706 67],[56 48 745 82],[37 676 83 99],[53 53 732 80],[167 2544 273 287],
6-6,[33 45 53 1143],[49 51 54 1741],[52 40 40 1803],[47 60 40 1806],[44 35 59 1753],[33 34 497 451],[41 44 54 1741],[38 41 39 1684],[43 42 41 1775],[166 166 172 6301],
7-7,[35 35 32 1170],[54 46 63 1882],[38 54 38 1922],[47 43 72 1695],[38 45 54 1880],[45 39 41 1936],[34 40 37 1573],[36 45 48 1702],[41 30 45 1622],[164 161 157 6512],
8-8,[28 32 24 1277],[42 41 32 1791],[52 54 51 1864],[41 47 59 1734],[50 46 43 1741],[48 53 51 1690],[47 38 55 1765],[45 39 37 1477],[40 33 44 1716],[172 171 172 6566],
9-9,[41 30 22 1239],[40 42 51 1865],[811 35 44 87],[45 43 46 1930],[725 41 40 100],[749 41 26 70],[755 43 46 72],[88 45 46 1694],[34 36 35 1485],[173 157 147 6225],
10-10,[8863 525 509 1161],[12622 786 749 1555],[12619 783 765 1585],[12618 766 769 1657],[12476 750 757 1576],[12510 764 759 1564],[12493 797 735 1468],[12662 719 681 1634],[12710 779 719 1550],[44684 2720 2738 5906],
