,A,2,3,4,5,6,7,8,9,10,
17,[-0.530318 -0.589719 -0.584910  _ ],[-0.129221 -0.468435 -0.351432  _ ],[-0.167745 -0.539078 -0.394345  _ ],[-0.068322 -0.535492 -0.320507  _ ],[-0.018944 -0.557691 -0.424035  _ ],[-0.009235 -0.557044 -0.238832  _ ],[-0.109650 -0.460929 -0.279532  _ ],[-0.491486 -0.507618 -0.314666  _ ],[-0.435512 -0.589274 -0.565321  _ ],[-0.430451 -0.554833 -0.598819  _ ],
18,[-0.035404 -0.632746 -0.585733  _ ],[0.170148 -0.650177 -0.468401  _ ],[0.129479 -0.686564 -0.392326  _ ],[0.169227 -0.630683 -0.343891  _ ],[0.174095 -0.618526 -0.406087  _ ],[0.259795 -0.612986 -0.510304  _ ],[0.441419 -0.653758 -0.316545  _ ],[0.077091 -0.612948 -0.429230  _ ],[-0.183369 -0.561448 -0.473365  _ ],[-0.236473 -0.630044 -0.658266  _ ],
19,[0.293191 -0.709009 -0.620025  _ ],[0.380876 -0.796963 -0.636961  _ ],[0.401120 -0.668486 -0.619739  _ ],[0.447545 -0.677220 -0.638667  _ ],[0.441986 -0.671637 -0.580396  _ ],[0.467161 -0.721538 -0.654712  _ ],[0.669104 -0.705951 -0.565593  _ ],[0.590680 -0.737859 -0.660918  _ ],[0.265385 -0.709796 -0.719247  _ ],[0.039646 -0.734610 -0.651454  _ ],
20,[0.655810 -0.875172 -0.841291  _ ],[0.623139 -0.830842 -0.789092  _ ],[0.648964 -0.885658 -0.811591  _ ],[0.654614 -0.822026 -0.785946  _ ],[0.703821 -0.889721 -0.810374  _ ],[0.731109 -0.798231 -0.793560  _ ],[0.785544 -0.861031 -0.756228  _ ],[0.826719 -0.841747 -0.781052  _ ],[0.785076 -0.842321 -0.775827  _ ],[0.546659 -0.860112 -0.836437  _ ],
21,[0.915514 -1.000000 0.000000  _ ],[0.859639 -1.000000 0.000000  _ ],[0.881425 -1.000000 0.000000  _ ],[0.901984 -1.000000 0.000000  _ ],[0.899334 -1.000000 0.000000  _ ],[0.888053 -1.000000 0.000000  _ ],[0.933317 -1.000000 0.000000  _ ],[0.917844 -1.000000 0.000000  _ ],[0.940464 -1.000000 0.000000  _ ],[0.972681 -1.000000 0.000000  _ ],
A-2,[-0.680438 0.214183 -0.620205  _ ],[-0.261627 0.208542 -0.040330  _ ],[-0.278463 0.219879 -0.079267  _ ],[-0.203972 0.205207 0.050455  _ ],[-0.127585 0.227366 0.105071  _ ],[-0.176273 0.225126 0.191981  _ ],[-0.534976 0.283339 -0.309953  _ ],[-0.483721 0.275880 -0.284785  _ ],[-0.506652 0.237910 -0.358900  _ ],[-0.569159 0.207081 -0.468159  _ ],
A-3,[-0.652713 0.189281 -0.681731  _ ],[-0.228653 0.200232 -0.199418  _ ],[-0.230220 0.176630 0.073370  _ ],[-0.241290 0.231431 0.014736  _ ],[-0.189062 0.224219 0.171294  _ ],[-0.051458 0.213638 0.183317  _ ],[-0.386476 0.286358 -0.415088  _ ],[-0.428183 0.229548 -0.241013  _ ],[-0.555511 0.220870 -0.416540  _ ],[-0.567282 0.163763 -0.572857  _ ],
A-4,[-0.700383 0.156227 -0.636599  _ ],[-0.256091 0.191038 -0.141335  _ ],[-0.296075 0.193146 0.043610  _ ],[-0.178560 0.193658 -0.128803  _ ],[-0.170961 0.206618 0.157762  _ ],[-0.159820 0.224037 0.137696  _ ],[-0.426332 0.244935 -0.192535  _ ],[-0.598843 0.202506 -0.349082  _ ],[-0.622734 0.197783 -0.628674  _ ],[-0.482422 0.146046 -0.605271  _ ],
A-5,[-0.735708 0.148247 -0.548728  _ ],[-0.244200 0.156702 0.016135  _ ],[-0.246168 0.177433 0.003944  _ ],[-0.181331 0.173422 0.107237  _ ],[-0.144653 0.185207 0.003104  _ ],[-0.150953 0.215496 0.142100  _ ],[-0.403016 0.207197 -0.007037  _ ],[-0.548855 0.223276 -0.433031  _ ],[-0.556596 0.169344 -0.417517  _ ],[-0.590690 0.139676 -0.463124  _ ],
A-6,[-0.452763 0.150444 -0.606070  _ ],[-0.140957 0.155154 -0.122842  _ ],[-0.192231 0.169072 0.029779  _ ],[-0.089725 0.174431 0.034506  _ ],[-0.105556 0.186220 0.084351  _ ],[0.034234 0.175898 0.056548  _ ],[-0.042861 0.224670 0.082012  _ ],[-0.406468 0.199313 -0.333072  _ ],[-0.413019 0.153090 -0.410589  _ ],[-0.444489 0.130731 -0.589451  _ ],
A-7,[-0.116045 0.130535 -0.399792  _ ],[-0.028401 0.182446 0.101931  _ ],[0.135661 0.186729 0.126861  _ ],[0.152974 0.213106 0.097071  _ ],[0.176023 0.237971 0.082152  _ ],[0.200222 0.240804 0.168709  _ ],[0.402758 0.267237 0.282556  _ ],[0.175832 0.217554 -0.004100  _ ],[-0.147581 0.159020 -0.344560  _ ],[-0.132858 0.105474 -0.458809  _ ],
A-8,[0.281625 0.160014 -0.188263  _ ],[0.445150 0.252386 0.188743  _ ],[0.337250 0.232824 0.109677  _ ],[0.388109 0.243869 0.263218  _ ],[0.504351 0.283357 0.193231  _ ],[0.494400 0.283021 0.390835  _ ],[0.638977 0.345740 0.463193  _ ],[0.567796 0.307368 0.133410  _ ],[0.254436 0.190080 -0.000863  _ ],[0.086887 0.145060 -0.197164  _ ],
A-9,[0.645983 0.258844 -0.000982  _ ],[0.624693 0.287043 0.319075  _ ],[0.633490 0.295937 0.327502  _ ],[0.676841 0.323853 0.416142  _ ],[0.680578 0.315413 0.426868  _ ],[0.687282 0.366330 0.561430  _ ],[0.782599 0.417234 0.392385  _ ],[0.769636 0.374231 0.360162  _ ],[0.748240 0.297793 0.317103  _ ],[0.598872 0.233654 -0.036360  _ ],
A-10,[0.919105 0.333245 0.167124  _ ],[0.882383 0.339476 0.496562  _ ],[0.881063 0.380880 0.529526  _ ],[0.907411 0.409387 0.787196  _ ],[0.899283 0.387262 0.600169  _ ],[0.891995 0.405701 0.687695  _ ],[0.932327 0.399224 0.388792  _ ],[0.946031 0.390689 0.223952  _ ],[0.933583 0.404612 0.330947  _ ],[0.970896 0.334758 0.243282  _ ],
A-A,[-0.454973 0.156840 -0.576667 0.436262],[-0.280077 0.211206 -0.212457 0.446754],[-0.135658 0.196675 -0.031159 0.430085],[-0.280105 0.209335 0.111280 0.477096],[-0.096952 0.250115 0.326682 0.484888],[-0.122208 0.289791 0.101019 0.500875],[-0.365237 0.273812 -0.249387 0.490730],[-0.502458 0.257098 -0.238655 0.475815],[-0.534135 0.218016 -0.569767 0.453743],[-0.565199 0.194994 -0.235706 0.393896],
2-2,[-0.556422 0.065634 -1.143211 0.089290],[-0.179936 0.094440 -0.387237 0.106730],[-0.178881 0.111464 -0.338487 0.105069],[-0.197087 0.104117 -0.450794 0.119569],[-0.063870 0.137717 -0.164939 0.168743],[-0.091847 0.171320 -0.216890 0.195922],[-0.348632 0.118913 -0.956267 0.125267],[-0.470288 0.137898 -0.802063 0.105719],[-0.530464 0.078936 -0.896168 0.097931],[-0.549036 0.062728 -0.964161 0.068799],
3-3,[-0.583408 0.059897 -1.134676 0.067805],[-0.235734 0.084857 -0.521285 0.075877],[-0.213245 0.089105 -0.331662 0.102227],[-0.156183 0.099721 -0.427241 0.108492],[-0.257485 0.125627 -0.204840 0.165939],[-0.140840 0.124770 -0.307416 0.200853],[-0.478084 0.096953 -0.900671 0.121784],[-0.413884 0.087510 -0.767366 0.099343],[-0.437714 0.076406 -0.900266 0.082488],[-0.563374 0.069010 -1.213890 0.052834],
4-4,[-0.552630 0.044470 -0.706420 0.069921],[-0.243936 0.122129 -0.196687 0.085266],[-0.183809 0.125334 -0.088788 0.118956],[-0.123896 0.163764 0.027961 0.123409],[-0.064313 0.188035 -0.019723 0.170890],[-0.087211 0.234600 0.109271 0.160356],[-0.496391 0.251583 -0.037084 0.112393],[-0.485096 0.133259 -0.603151 0.099504],[-0.489905 0.066716 -0.624665 0.079299],[-0.631900 0.051287 -0.823129 0.056098],
5-5,[-0.493391 0.312063 0.146769 0.059194],[-0.233578 0.298566 0.259031 0.097209],[-0.168346 0.321553 0.304026 0.099621],[-0.158790 0.286366 0.718909 0.119445],[-0.256775 0.290206 0.645127 0.129684],[-0.113610 0.327218 0.525653 0.136618],[-0.441025 0.394206 0.343858 0.116829],[-0.463446 0.391880 0.165254 0.086381],[-0.553146 0.332551 0.131347 0.073180],[-0.441012 0.256491 0.119641 0.049055],
6-6,[-0.518439 -0.143418 -0.482026 0.058376],[-0.260992 -0.167616 -0.333539 0.078466],[-0.135563 -0.133227 -0.191387 0.094502],[-0.223588 -0.136751 -0.207189 0.099018],[-0.143363 -0.172365 0.068296 0.135877],[-0.141423 -0.135729 -0.049824 0.141620],[-0.449716 -0.135913 -0.179566 0.109382],[-0.434116 -0.084637 -0.344474 0.086524],[-0.459885 -0.143202 -0.284275 0.077429],[-0.542956 -0.165454 -0.517201 0.052964],
7-7,[-0.561423 -0.292573 -0.435764 0.074579],[-0.176474 -0.254974 -0.400537 0.079237],[-0.229618 -0.293576 -0.193491 0.090147],[-0.228040 -0.256153 -0.301616 0.084827],[-0.195756 -0.300473 -0.177142 0.129107],[-0.115956 -0.301530 -0.222089 0.162461],[-0.432255 -0.177302 -0.111850 0.118025],[-0.484598 -0.255038 -0.286278 0.073188],[-0.483718 -0.308577 -0.465903 0.076100],[-0.501059 -0.336589 -0.420708 0.055802],
8-8,[-0.600639 -0.370092 -0.241742 0.067172],[-0.245588 -0.414760 -0.273432 0.111627],[-0.170553 -0.472785 -0.267159 0.154584],[-0.120810 -0.392053 -0.336823 0.140251],[-0.161895 -0.430383 -0.209467 0.180215],[-0.128103 -0.355873 -0.157212 0.241472],[-0.402709 -0.335641 -0.280570 0.208874],[-0.524465 -0.350384 -0.260727 0.115821],[-0.464209 -0.428821 -0.392953 0.073384],[-0.551079 -0.542010 -0.540032 0.052230],
9-9,[-0.018925 -0.527353 -0.366987 0.145591],[0.138095 -0.624573 -0.487454 0.178304],[0.149328 -0.531025 -0.501414 0.219644],[0.133906 -0.527188 -0.432806 0.226254],[0.197074 -0.568061 -0.435317 0.231905],[0.228828 -0.606870 -0.339886 0.267712],[0.400753 -0.577091 -0.316629 0.249135],[0.131330 -0.566747 -0.334378 0.243788],[-0.179884 -0.568547 -0.408915 0.165382],[-0.196273 -0.614574 -0.471094 0.080547],
10-10,[0.652403 -0.896942 -0.769536 0.257438],[0.604819 -0.854969 -0.820370 0.306499],[0.614469 -0.865724 -0.860236 0.293450],[0.638081 -0.888146 -0.780916 0.313038],[0.673625 -0.826394 -0.746053 0.360219],[0.690290 -0.837566 -0.759854 0.343186],[0.819682 -0.903268 -0.752316 0.362161],[0.808404 -0.840977 -0.747454 0.306438],[0.757935 -0.834306 -0.777999 0.279645],[0.548580 -0.848483 -0.841652 0.203745],
