,A,2,3,4,5,6,7,8,9,10,
19,[0.000406 -0.926807 -0.537009  _ ],[0.270097 -0.973771 -0.772638  _ ],[0.561690 -0.537305 -0.527066  _ ],[0.181150 -0.617462 -0.627891  _ ],[0.317449 -0.704457 -0.480173  _ ],[0.239995 -0.824701 -0.887006  _ ],[0.653154 -0.545673 -0.734295  _ ],[0.781230 -0.451283 -0.642124  _ ],[0.492015 -0.824186 -0.805516  _ ],[0.192404 -0.936433 -0.379175  _ ],
20,[0.798671 -0.958594 -0.732260  _ ],[0.630067 -0.940881 -0.964617  _ ],[0.747987 -0.982382 -0.920775  _ ],[0.329062 -0.866024 -0.979921  _ ],[0.677977 -0.766467 -0.931796  _ ],[0.561031 -0.661055 -0.689495  _ ],[0.680229 -0.940682 -0.846834  _ ],[0.899030 -0.954142 -0.444447  _ ],[0.743978 -0.872584 -0.733633  _ ],[0.420006 -0.851223 -0.938828  _ ],
21,[0.956272 -1.000000 0.000000  _ ],[0.831672 -1.000000 0.000000  _ ],[0.877471 -1.000000 0.000000  _ ],[0.763755 -1.000000 0.000000  _ ],[0.719565 -1.000000 0.000000  _ ],[0.934095 -1.000000 0.000000  _ ],[0.902486 -1.000000 0.000000  _ ],[0.748598 -1.000000 0.000000  _ ],[0.815587 -1.000000 0.000000  _ ],[0.920502 -1.000000 0.000000  _ ],
A-2,[-0.665952 0.268005 -1.029997  _ ],[-0.576371 0.192506 -0.505170  _ ],[-0.119535 0.240137 -0.019811  _ ],[-0.100474 0.159022 -0.155706  _ ],[-0.076235 0.202484 0.042275  _ ],[-0.174147 0.193716 -0.111489  _ ],[-0.655386 0.165098 -0.426440  _ ],[-0.143918 0.295984 -0.425053  _ ],[-0.229009 0.219590 -0.541215  _ ],[-0.427960 0.248860 -0.227363  _ ],
A-3,[-0.851693 0.297604 -0.274243  _ ],[-0.530334 0.176119 -0.345801  _ ],[-0.213421 0.211401 0.099431  _ ],[0.029382 0.266614 -0.215540  _ ],[-0.420146 0.207967 -0.198504  _ ],[-0.243008 0.125217 -0.354108  _ ],[-0.757907 0.170385 -0.420518  _ ],[-0.742932 0.280441 0.138738  _ ],[-0.380075 0.144259 -0.096262  _ ],[-0.321294 0.222655 -0.379656  _ ],
A-4,[-0.854829 0.212233 -0.710361  _ ],[-0.470120 0.244037 -0.339370  _ ],[-0.000835 0.175470 -0.030519  _ ],[-0.349460 0.203187 -0.111351  _ ],[-0.112201 0.210469 -1.016863  _ ],[-0.180300 0.204881 -0.237055  _ ],[-0.448863 0.205052 -0.535982  _ ],[-0.636057 0.204952 -0.276634  _ ],[-0.806259 0.247826 -0.525890  _ ],[-0.222743 0.098696 -0.128264  _ ],
A-5,[-0.737358 0.173085 -0.643589  _ ],[-0.109255 0.253918 -0.400134  _ ],[0.019702 0.169015 -0.846125  _ ],[-0.216623 0.163384 -0.380255  _ ],[-0.039339 0.205679 0.033578  _ ],[-0.278842 0.216538 -0.004449  _ ],[-0.189056 0.253367 -0.808302  _ ],[-0.744532 0.267568 -0.270339  _ ],[-0.105757 0.116756 -0.860099  _ ],[-0.488560 0.246202 -1.330470  _ ],
A-6,[-0.274501 0.219137 -0.903822  _ ],[-0.234554 0.175833 -0.238765  _ ],[-0.306587 0.067364 -0.258969  _ ],[0.090558 0.310720 -0.384025  _ ],[-0.094417 0.191413 -0.437771  _ ],[-0.054318 0.279898 0.035919  _ ],[0.001384 0.083315 -0.389153  _ ],[-0.504721 0.412829 -0.706704  _ ],[-0.669008 0.059724 0.033898  _ ],[-0.385784 0.036579 -0.155584  _ ],
A-7,[-0.055800 0.084686 -0.690352  _ ],[-0.057815 0.166694 -0.012742  _ ],[-0.119792 0.078084 0.342753  _ ],[0.057991 0.133587 -0.086428  _ ],[-0.241895 0.294460 -0.024912  _ ],[0.127172 0.251218 0.147403  _ ],[0.083628 0.156214 -0.102559  _ ],[0.088585 0.178263 -0.608775  _ ],[-0.175800 0.103997 -0.457674  _ ],[-0.115028 0.223686 -0.911989  _ ],
A-8,[-0.079261 0.188832 -0.345157  _ ],[0.155723 0.195749 -0.101826  _ ],[0.105898 0.246994 -0.148780  _ ],[0.108008 0.148317 0.015023  _ ],[0.248955 0.194740 -0.057163  _ ],[0.029580 0.247247 -0.321950  _ ],[0.086305 0.194861 -0.437869  _ ],[0.924943 0.218292 0.250296  _ ],[-0.016021 0.294561 -0.119870  _ ],[0.010714 0.105401 -0.514904  _ ],
A-9,[0.837586 0.312507 0.000261  _ ],[0.672196 0.273855 0.152931  _ ],[0.300107 0.246569 0.204924  _ ],[0.617374 0.352959 0.253852  _ ],[0.837885 0.123292 -0.495816  _ ],[0.854374 0.221764 -0.118077  _ ],[0.748456 0.259073 0.213758  _ ],[0.872576 0.483084 -0.147547  _ ],[0.897343 0.195581 -0.533637  _ ],[0.408153 0.142695 -0.364899  _ ],
A-10,[0.994180 0.316885 0.507884  _ ],[0.860738 0.406647 0.336262  _ ],[0.900727 0.534840 0.339968  _ ],[0.861332 0.441964 0.635821  _ ],[0.860598 0.536849 0.322407  _ ],[0.857873 0.510394 0.210755  _ ],[0.927601 0.428469 0.422602  _ ],[0.864967 0.535388 -0.245408  _ ],[0.999725 0.392725 -0.071340  _ ],[0.979411 0.256997 0.381057  _ ],
A-A,[-0.681373 0.179386 0.149169 0.583655],[-0.117353 0.272655 0.415634 0.451716],[0.094439 0.248141 -0.664710 0.412145],[0.237618 0.225147 -0.726166 0.376285],[0.033908 0.303048 -0.251044 0.425052],[-0.245265 0.258494 0.304127 0.456772],[-0.577495 0.184269 -0.994029 0.309595],[-0.659283 0.279676 0.256310 0.665355],[-0.529387 0.180777 -0.365923 0.430291],[-0.384164 0.145374 -1.680164 0.597708],
2-2,[-0.476229 0.092029 -1.029588 0.029671],[-0.150473 0.058555 -0.500671 0.115553],[-0.348594 0.116468 -0.701168 0.077121],[-0.220945 0.077021 -0.585501 0.128072],[-0.226050 0.164010 -0.646764 0.065387],[-0.065717 0.088358 -0.710832 0.187384],[-0.557470 0.212953 -0.906106 0.085834],[-0.435070 0.083116 -0.702841 0.147071],[-0.606496 0.147988 -0.630418 0.053229],[-0.711411 0.066734 -1.509371 0.032757],
3-3,[-0.762191 0.119979 -1.205738 0.044793],[-0.428083 0.150964 -0.174386 0.056804],[-0.037620 0.057929 -0.496041 0.214234],[-0.418125 0.070109 -0.021985 0.163546],[-0.018119 0.052253 -0.227813 0.104923],[-0.521151 0.077484 -0.550513 0.074285],[-0.337311 0.083424 -0.309537 0.090512],[-0.466515 0.112536 -1.177641 0.056341],[-0.668417 0.046054 -1.366175 0.035709],[-0.741978 0.061765 -0.767043 0.036698],
4-4,[-0.945771 0.078301 -1.066527 0.027142],[-0.402321 0.131426 -0.329643 0.073592],[-0.352838 0.113107 -0.493707 0.040488],[-0.126565 0.144763 -0.219555 0.057431],[-0.015281 0.214318 -0.201352 0.070123],[-0.200778 0.243787 0.120239 0.121866],[-0.531944 0.327934 -0.462699 0.124054],[-0.703059 0.151349 0.045889 0.059589],[-0.528123 0.035008 -1.062256 0.042695],[-0.857560 0.022686 -0.423360 0.022043],
5-5,[-0.842483 0.280696 -0.256420 0.090745],[-0.235194 0.376440 0.271784 0.073058],[-0.172865 0.462354 -0.000483 0.160510],[-0.136076 0.311357 0.113901 0.107772],[-0.425577 0.356748 0.094346 0.160791],[-0.304983 0.275323 -0.049246 0.155308],[-0.216336 0.538659 -0.047531 0.210026],[-0.612805 0.446452 -0.123809 0.078461],[-0.313075 0.357945 -0.035629 0.099019],[-0.569939 0.312102 -0.341097 0.099199],
6-6,[-0.627322 -0.225677 -0.432238 0.050616],[-0.518539 -0.101468 -0.443426 0.116743],[-0.237903 -0.226902 -0.212678 0.133723],[-0.178591 -0.139315 -0.141550 0.059473],[-0.155701 -0.127744 -0.459433 0.120439],[0.005541 -0.009426 -0.100058 0.210926],[-0.284778 -0.127475 -0.065311 0.084527],[-0.632594 -0.152758 -0.042200 0.087910],[-0.497256 -0.368020 -0.894980 0.060210],[-0.523866 -0.268091 -0.664599 0.038637],
7-7,[-0.679566 -0.411748 -0.800869 0.044032],[-0.251574 -0.179952 -0.857175 0.054030],[-0.451874 -0.250069 -0.767422 0.117884],[-0.317379 -0.485227 -0.381440 0.098353],[-0.582603 -0.266028 -0.324899 0.165355],[-0.514476 -0.376023 -0.181645 0.171291],[-0.668700 -0.228124 -0.168534 0.128033],[-0.505487 -0.263295 -0.314336 0.165239],[-0.543322 -0.589349 -0.776449 0.046699],[-0.750721 -0.244083 -0.823736 0.060188],
8-8,[-0.595542 -0.167567 -0.913716 0.089077],[-0.279656 -0.584219 -0.076127 0.172145],[-0.471493 -0.325110 -0.434107 0.110912],[-0.161287 -0.586914 -0.423307 0.129178],[-0.160362 -0.394606 -0.508636 0.161048],[-0.258439 -0.428708 -0.262001 0.237198],[-0.133681 -0.502318 -0.273359 0.081654],[-0.533097 -0.450735 -0.105281 0.173777],[-0.348898 -0.631403 -0.528914 0.041475],[-0.649971 -0.693620 -0.643645 0.067852],
9-9,[-0.280731 -0.721146 -0.731249 0.141964],[-0.025170 -0.511798 -0.059507 0.215281],[-0.003055 -0.786971 -0.745760 0.160509],[0.083097 -0.585965 -0.804424 0.226960],[0.078965 -0.819337 -0.095823 0.198187],[-0.051675 -0.678577 -0.348413 0.335963],[-0.032787 -0.776991 -0.243224 0.277097],[-0.008635 -0.434586 -0.282198 0.231892],[-0.203626 -0.755705 -0.188383 0.166593],[-0.248851 -0.574650 -0.348618 0.151670],
10-10,[0.741139 -0.985042 -0.792009 0.358334],[0.717267 -0.692453 -0.963736 0.077156],[0.718238 -0.830550 -0.800388 0.148098],[0.512148 -0.803608 -0.996716 0.117281],[0.688472 -0.932399 -0.771371 0.222103],[0.590321 -0.639419 -0.784520 0.174989],[0.854107 -0.972510 -0.818889 0.247667],[0.741018 -0.742221 -0.542386 0.261979],[0.964468 -0.874417 -0.588703 0.348972],[0.582437 -0.738105 -0.796086 0.111240],
