,A,2,3,4,5,6,7,8,9,10,
A-6,[126 4534 129 0],[186 6718 219 0],[192 6921 229 0],[178 6926 203 0],[205 6658 268 0],[195 6464 363 0],[196 6681 213 0],[183 6883 219 0],[193 6954 203 0],[745 25396 734 0],
A-7,[143 5014 137 0],[237 7756 221 0],[289 7891 253 0],[212 7105 782 0],[415 7231 464 0],[607 6555 1030 0],[7487 181 208 0],[212 7792 223 0],[221 8009 206 0],[816 28774 804 0],
A-8,[5376 131 142 0],[1882 6618 379 0],[7994 234 686 0],[8304 187 361 0],[8067 199 539 0],[8208 196 339 0],[8048 210 241 0],[8303 226 188 0],[8286 236 259 0],[818 30865 804 0],
A-9,[5630 156 140 0],[9289 250 246 0],[8858 209 205 0],[8987 216 214 0],[8761 215 294 0],[8731 206 237 0],[8151 218 202 0],[8864 221 240 0],[8693 224 217 0],[34672 834 891 0],
A-10,[3390 97 84 0],[5970 100 112 0],[5369 115 101 0],[5436 101 106 0],[4906 120 108 0],[5344 87 121 0],[4759 85 110 0],[5409 131 116 0],[5454 128 131 0],[22429 467 468 0],
A-A,[36 38 35 2915],[53 51 51 4761],[63 53 56 5103],[62 63 64 4734],[61 65 65 4815],[54 49 62 5163],[57 56 49 4884],[46 59 68 4789],[49 56 64 4911],[189 197 213 18134],
2-2,[39 51 26 3187],[47 43 40 4194],[46 58 66 4685],[44 56 53 4915],[66 60 56 4960],[73 65 59 5047],[63 60 47 4764],[60 52 67 4964],[61 54 53 4807],[227 7035 246 1116],
3-3,[41 1404 35 72],[47 57 48 4959],[45 42 55 4051],[44 50 52 4870],[61 61 57 4978],[79 54 65 5054],[51 62 60 4841],[72 62 43 4770],[52 66 56 4903],[234 4314 224 8099],
4-4,[40 46 44 3279],[60 59 66 4859],[47 52 165 4763],[55 55 41 4202],[76 1969 55 137],[36 58 79 4653],[69 1971 59 100],[54 2038 58 124],[54 45 50 4535],[192 203 213 17501],
5-5,[37 1319 125 74],[59 1220 1018 100],[61 59 1914 118],[67 2017 133 97],[58 47 1770 86],[68 63 2109 120],[62 1384 696 152],[52 1989 53 98],[52 2011 61 133],[222 7389 186 405],
6-6,[35 38 47 3170],[41 57 58 5068],[54 56 53 4989],[47 60 64 4993],[50 57 63 4945],[53 53 88 4081],[68 58 59 4639],[57 61 54 4789],[59 41 68 4926],[224 215 192 17225],
7-7,[44 37 38 3188],[49 52 61 4940],[55 61 47 5110],[69 48 67 4890],[64 62 67 4974],[51 50 69 5109],[47 51 56 4159],[66 45 44 4762],[63 51 58 4798],[198 213 207 17469],
8-8,[35 43 32 3351],[66 76 67 4943],[48 61 40 4793],[57 71 67 4885],[58 66 59 4948],[58 49 51 4940],[63 62 63 4887],[57 53 47 4194],[58 43 68 4803],[200 220 210 17743],
9-9,[37 32 35 3316],[65 56 61 4888],[44 45 62 4777],[58 53 64 5168],[50 57 55 4845],[151 49 75 4673],[56 58 74 4722],[51 69 54 4986],[53 47 45 4565],[211 198 241 17857],
10-10,[23391 697 708 1407],[33759 1001 1007 2091],[33822 967 1011 2157],[34056 1012 964 2075],[33953 1014 996 1918],[33550 1044 1014 2104],[33752 1004 972 2110],[33786 998 1022 2145],[33710 1007 1034 1901],[120363 3491 3425 7443],
