,A,2,3,4,5,6,7,8,9,10,
A-9,[1959 128 152 0],[2748 202 212 0],[2443 209 224 0],[2104 210 178 0],[1854 205 206 0],[2052 198 190 0],[2740 215 232 0],[2803 224 205 0],[2957 231 227 0],[11853 913 864 0],
A-10,[1125 73 76 0],[1261 104 117 0],[1093 102 106 0],[910 98 99 0],[651 91 80 0],[794 95 98 0],[1232 98 102 0],[1323 121 89 0],[1802 109 137 0],[7591 511 438 0],
A-A,[34 36 42 1030],[56 67 46 1708],[56 69 62 1667],[61 64 126 1565],[51 56 63 1664],[66 53 84 1790],[53 63 67 1618],[50 59 58 1809],[61 60 51 1765],[210 210 200 6164],
2-2,[43 489 37 86],[53 52 46 1487],[55 66 54 1636],[58 50 55 1660],[76 59 63 1735],[53 64 87 1602],[58 59 54 1685],[47 75 57 1539],[62 57 64 1530],[236 246 217 6180],
3-3,[53 33 45 1095],[66 53 63 1647],[51 50 53 1343],[51 57 64 1642],[66 60 71 1600],[49 79 64 1488],[57 53 58 1701],[58 53 60 1730],[55 62 58 1726],[222 247 210 5986],
4-4,[39 44 49 1156],[47 627 143 115],[51 52 62 1676],[43 678 54 104],[54 648 98 114],[63 584 189 103],[58 734 59 121],[53 681 68 80],[61 60 62 1490],[234 199 232 5861],
5-5,[38 486 52 82],[62 72 690 118],[57 52 659 129],[77 53 678 101],[50 46 627 70],[64 37 675 135],[55 60 706 138],[71 723 64 87],[60 730 56 101],[198 2608 247 384],
6-6,[48 43 31 1121],[58 54 69 1594],[60 63 53 1817],[57 46 69 1696],[45 58 67 1692],[60 54 70 1414],[55 58 66 1648],[64 65 51 1648],[61 51 63 1640],[217 207 198 5781],
7-7,[38 51 38 1048],[69 63 53 1887],[52 64 62 1754],[54 56 61 1605],[55 50 56 1759],[61 63 105 1703],[44 52 48 1509],[66 50 61 1632],[50 45 56 1632],[213 225 223 6024],
8-8,[49 44 37 1218],[68 70 55 1627],[56 57 66 1709],[58 54 62 1707],[51 65 60 1779],[65 63 56 1756],[64 66 60 1638],[59 56 57 1491],[57 48 68 1820],[234 230 218 5942],
9-9,[42 40 37 1062],[681 51 46 123],[81 59 55 1749],[708 55 62 104],[630 81 51 146],[58 65 50 1634],[674 48 45 125],[53 62 54 1641],[54 46 34 1396],[206 201 210 6134],
10-10,[8353 713 723 1526],[11989 1028 1047 2189],[11910 1059 988 2114],[12015 1023 1032 2156],[11964 991 1015 2247],[12051 998 958 2179],[12060 1069 994 2115],[11889 1054 997 2215],[11871 945 993 2112],[42548 3514 3453 7467],
