,A,2,3,4,5,6,7,8,9,10,
15,[-0.450622 -0.399450 -0.450974  _ ],[-0.220460 -0.339942 -0.339065  _ ],[-0.229984 -0.352074 -0.284840  _ ],[-0.211032 -0.344281 -0.251032  _ ],[-0.126583 -0.332582 -0.191414  _ ],[-0.164728 -0.324013 -0.187823  _ ],[-0.339017 -0.322499 -0.200672  _ ],[-0.363551 -0.364711 -0.267956  _ ],[-0.429398 -0.394265 -0.437839  _ ],[-0.526186 -0.435051 -0.455871  _ ],
16,[-0.475889 -0.475425 -0.390699  _ ],[-0.286482 -0.364257 -0.337227  _ ],[-0.234910 -0.357910 -0.272325  _ ],[-0.165034 -0.367949 -0.238114  _ ],[-0.149340 -0.354655 -0.203071  _ ],[-0.139456 -0.338494 -0.192615  _ ],[-0.297431 -0.366318 -0.197774  _ ],[-0.350884 -0.380079 -0.321061  _ ],[-0.451485 -0.453755 -0.360245  _ ],[-0.525823 -0.533032 -0.532493  _ ],
17,[-0.447471 -0.447225 -0.408512  _ ],[-0.143252 -0.418564 -0.241484  _ ],[-0.123952 -0.421102 -0.292883  _ ],[-0.100776 -0.410995 -0.268061  _ ],[-0.003575 -0.418652 -0.181916  _ ],[0.010512 -0.415642 -0.208085  _ ],[-0.103179 -0.392617 -0.183076  _ ],[-0.367334 -0.434008 -0.299368  _ ],[-0.403562 -0.446618 -0.447053  _ ],[-0.461792 -0.597916 -0.432911  _ ],
18,[-0.117347 -0.383445 -0.230013  _ ],[0.156954 -0.453633 -0.275121  _ ],[0.153475 -0.418393 -0.297804  _ ],[0.158436 -0.401873 -0.265129  _ ],[0.198162 -0.400586 -0.284757  _ ],[0.269616 -0.405549 -0.223662  _ ],[0.357556 -0.440117 -0.194881  _ ],[0.081947 -0.450275 -0.245481  _ ],[-0.200946 -0.481556 -0.298229  _ ],[-0.192151 -0.644507 -0.521906  _ ],
19,[0.252314 -0.423829 -0.325969  _ ],[0.404727 -0.503466 -0.408392  _ ],[0.423026 -0.482360 -0.379481  _ ],[0.428362 -0.480288 -0.366803  _ ],[0.426674 -0.481992 -0.361379  _ ],[0.509841 -0.496158 -0.296786  _ ],[0.635667 -0.511956 -0.344511  _ ],[0.618713 -0.513842 -0.379823  _ ],[0.293795 -0.506878 -0.372320  _ ],[0.060059 -0.734023 -0.626356  _ ],
20,[0.644723 -0.202383 -0.163989  _ ],[0.503247 -0.210648 -0.160629  _ ],[0.326189 -0.199908 -0.186346  _ ],[0.260336 -0.192344 -0.168611  _ ],[0.215790 -0.194429 -0.182409  _ ],[0.281240 -0.166136 -0.158896  _ ],[0.592177 -0.196708 -0.177231  _ ],[0.781669 -0.224000 -0.200055  _ ],[0.772214 -0.263852 -0.210522  _ ],[0.543695 -0.669840 -0.615363  _ ],
21,[0.896671 -0.275419 0.000000  _ ],[0.695577 -0.288351 0.000000  _ ],[0.431062 -0.303147 0.000000  _ ],[0.373887 -0.287638 0.000000  _ ],[0.371356 -0.279755 0.000000  _ ],[0.380177 -0.286212 0.000000  _ ],[0.701604 -0.296140 0.000000  _ ],[0.891063 -0.352876 0.000000  _ ],[0.922725 -0.364426 0.000000  _ ],[0.955944 -0.837960 0.000000  _ ],
A-2,[-0.064986 0.060259 -0.084994  _ ],[-0.058454 0.092237 -0.060391  _ ],[-0.045998 0.094894 0.010769  _ ],[-0.024939 0.002687 0.124648  _ ],[-0.005697 0.005535 0.165020  _ ],[-0.047091 0.113401 0.005736  _ ],[-0.062801 0.135392 -0.002385  _ ],[-0.084480 0.114035 -0.044984  _ ],[-0.095505 0.110156 -0.078921  _ ],[-0.262042 0.180359 -0.263327  _ ],
A-3,[-0.070042 0.062897 -0.053571  _ ],[-0.040760 0.103027 -0.016850  _ ],[-0.034353 0.095564 -0.001873  _ ],[-0.037360 0.103903 -0.043211  _ ],[-0.007413 0.003434 0.158936  _ ],[-0.002028 0.121051 0.013192  _ ],[-0.056462 0.138392 -0.021477  _ ],[-0.072108 0.124091 -0.004350  _ ],[-0.108377 0.094982 -0.070555  _ ],[-0.261043 0.166094 -0.276081  _ ],
A-4,[-0.077440 0.063966 -0.082065  _ ],[-0.051203 0.092190 -0.015518  _ ],[-0.047803 0.092234 0.003782  _ ],[-0.030223 0.085633 -0.027117  _ ],[-0.022906 0.003462 0.062730  _ ],[-0.034168 0.006754 0.153108  _ ],[-0.098044 0.131048 -0.022370  _ ],[-0.062111 0.123071 -0.053772  _ ],[-0.091135 0.102893 -0.077557  _ ],[-0.270441 0.169459 -0.221574  _ ],
A-5,[-0.076150 0.063339 -0.089585  _ ],[-0.048852 0.100164 -0.032297  _ ],[-0.034695 0.089372 -0.029824  _ ],[-0.035759 0.101857 -0.025194  _ ],[-0.049535 0.091544 0.004249  _ ],[-0.040604 0.005679 0.141259  _ ],[-0.096702 0.141742 -0.000842  _ ],[-0.094935 0.116737 -0.047652  _ ],[-0.100310 0.096476 -0.101814  _ ],[-0.257869 0.137464 -0.289060  _ ],
A-6,[-0.050777 0.064688 -0.065861  _ ],[-0.018647 0.085991 -0.015250  _ ],[-0.010654 0.079095 0.002314  _ ],[-0.014243 0.003583 0.132314  _ ],[-0.008466 0.004109 0.182009  _ ],[0.000289 0.005602 0.174684  _ ],[-0.014116 0.141597 -0.000715  _ ],[-0.062700 0.116881 -0.084490  _ ],[-0.070886 0.106996 -0.097210  _ ],[-0.254551 0.144534 -0.270410  _ ],
A-7,[-0.004026 0.065344 -0.060551  _ ],[0.018558 0.005559 0.107778  _ ],[0.158937 0.007256 0.021920  _ ],[0.018106 0.008645 0.283281  _ ],[0.042086 0.009322 0.343649  _ ],[0.069185 0.011270 0.345850  _ ],[0.392970 0.012119 0.057382  _ ],[0.122904 0.009661 -0.008938  _ ],[-0.034497 0.106223 -0.039969  _ ],[-0.075690 0.140055 -0.224666  _ ],
A-8,[0.241374 0.008240 0.009145  _ ],[0.367258 0.015354 0.001019  _ ],[0.362445 0.012637 0.075223  _ ],[0.381385 0.015897 0.090047  _ ],[0.418891 0.016454 0.077085  _ ],[0.440783 0.017401 0.072123  _ ],[0.600589 0.021561 0.090980  _ ],[0.590146 0.018770 0.038533  _ ],[0.258652 0.013506 0.021045  _ ],[0.011920 0.143518 -0.089679  _ ],
A-9,[0.567090 0.007675 0.003132  _ ],[0.592235 0.011260 0.078252  _ ],[0.591501 0.014177 0.084791  _ ],[0.589503 0.011867 0.101409  _ ],[0.574776 0.012923 0.076655  _ ],[0.645233 0.011601 0.081726  _ ],[0.702825 0.017040 0.082161  _ ],[0.722396 0.019087 0.053186  _ ],[0.720326 0.016493 0.037117  _ ],[0.558530 0.082866 -0.029546  _ ],
A-10,[0.633223 0.005509 -0.001644  _ ],[0.634254 0.007558 0.035654  _ ],[0.583124 0.009667 0.074503  _ ],[0.526919 0.009162 0.059442  _ ],[0.427062 0.009621 0.051723  _ ],[0.496329 0.008848 0.046575  _ ],[0.659599 0.008117 0.037857  _ ],[0.681243 0.011671 0.065611  _ ],[0.788244 0.008969 0.001899  _ ],[0.964557 0.100818 0.047386  _ ],
A-A,[-0.019637 0.000498 -0.041038 0.107047],[-0.007649 0.001565 -0.025412 0.188947],[-0.011441 0.001302 -0.001907 0.164375],[-0.010542 0.001791 0.008761 0.177411],[-0.001167 0.002028 0.006076 0.183076],[-0.017400 0.002850 -0.000305 0.192327],[-0.024406 0.001379 0.002111 0.212257],[-0.027434 0.001328 -0.032890 0.224813],[-0.028062 0.000601 -0.019562 0.205713],[-0.095853 0.010909 -0.120488 0.389850],
2-2,[-0.024555 0.011346 -0.056992 0.000114],[-0.020468 0.000949 -0.031385 0.054518],[-0.016580 0.001223 -0.015493 0.064588],[-0.007852 0.000544 -0.013615 0.077348],[-0.007780 0.001280 -0.021466 0.086810],[-0.012799 0.001429 -0.006466 0.098192],[-0.034872 0.000895 -0.074057 0.062683],[-0.022555 0.000900 -0.056578 0.044410],[-0.036991 0.000522 -0.034943 0.029552],[-0.110805 0.003318 -0.218555 0.072595],
3-3,[-0.026460 0.000104 -0.064444 0.016305],[-0.029163 0.001233 -0.013758 0.059294],[-0.003000 0.000672 -0.035107 0.052838],[-0.002862 0.000472 -0.007942 0.069130],[-0.004002 0.001220 -0.002502 0.085544],[-0.002893 0.002942 -0.034851 0.091841],[-0.020627 0.000939 -0.062353 0.059419],[-0.029114 0.000743 -0.050488 0.045067],[-0.028293 0.000301 -0.046302 0.030256],[-0.119269 0.002061 -0.202452 0.067295],
4-4,[-0.024562 0.000214 -0.041198 0.015178],[-0.006808 0.054011 -0.002900 0.000727],[0.005072 0.001803 -0.025556 0.061375],[-0.018483 0.057464 -0.005822 0.001711],[0.000055 0.067456 0.005111 0.002430],[-0.012639 0.086220 0.003238 0.001653],[-0.035017 0.099151 -0.001469 0.001012],[-0.036026 0.050403 -0.042902 0.000593],[-0.033933 0.000598 -0.037201 0.025888],[-0.081245 0.002467 -0.144423 0.060321],
5-5,[-0.021624 0.080695 -0.008156 0.000078],[-0.023291 0.004734 0.170895 0.000714],[-0.020335 0.002982 0.199353 0.000786],[-0.005123 0.002353 0.233392 0.001252],[-0.011636 0.002133 0.279873 0.000794],[-0.013726 0.002092 0.316105 0.002216],[-0.022368 0.004651 0.255400 0.000978],[-0.043564 0.134522 -0.003492 0.000312],[-0.033016 0.119949 -0.015292 0.000262],[-0.107353 0.209708 -0.004410 0.002992],
6-6,[-0.027454 -0.015368 -0.015626 0.012879],[-0.035074 -0.008953 -0.020976 0.054825],[-0.011873 -0.013935 -0.014621 0.058958],[-0.016557 -0.009001 -0.023524 0.070599],[-0.014742 -0.014552 0.002023 0.088454],[-0.000116 -0.013263 0.003682 0.089393],[-0.018417 -0.012595 -0.023486 0.055499],[-0.032983 -0.019080 0.000237 0.044499],[-0.033819 -0.007919 -0.015783 0.025306],[-0.109513 -0.044775 -0.084757 0.053838],
7-7,[-0.025565 -0.022112 -0.018796 0.014061],[-0.022362 -0.019847 -0.007680 0.053796],[-0.023422 -0.025642 -0.006360 0.059115],[-0.023415 -0.021635 -0.028955 0.065134],[-0.004925 -0.025193 -0.025235 0.078459],[-0.030016 -0.020664 0.000410 0.104244],[-0.013693 -0.020853 -0.024123 0.063642],[-0.040681 -0.017858 -0.006770 0.034788],[-0.013590 -0.015794 -0.020511 0.032500],[-0.100434 -0.069927 -0.126508 0.055872],
8-8,[-0.032174 -0.028876 -0.019637 0.022112],[-0.017219 -0.038180 -0.014583 0.079833],[-0.015636 -0.035222 -0.011012 0.098120],[-0.009912 -0.029871 -0.020252 0.106415],[-0.001041 -0.030122 -0.008838 0.116990],[-0.004910 -0.036137 -0.021238 0.143036],[-0.028997 -0.040053 -0.024480 0.151770],[-0.036064 -0.027299 0.000981 0.065088],[-0.034032 -0.023310 -0.023132 0.032193],[-0.093568 -0.109406 -0.055940 0.051467],
9-9,[-0.002988 -0.029181 -0.017709 0.060348],[0.094226 -0.038452 -0.037167 0.007648],[0.011479 -0.041802 -0.037997 0.139285],[0.089769 -0.040609 -0.028197 0.004559],[0.101418 -0.053116 -0.026363 0.005939],[0.001932 -0.037058 -0.019281 0.165900],[0.208267 -0.039934 -0.033257 0.008120],[0.004895 -0.048068 -0.030128 0.167719],[-0.000075 -0.030364 -0.002025 0.095971],[-0.036893 -0.132167 -0.109382 0.079574],
10-10,[0.669359 -0.475911 -0.401139 0.074482],[0.646273 -0.590204 -0.505376 0.120866],[0.633626 -0.578625 -0.492019 0.131402],[0.672943 -0.569376 -0.496039 0.124760],[0.657356 -0.569404 -0.502205 0.136712],[0.678916 -0.574954 -0.482300 0.146443],[0.790953 -0.583223 -0.516112 0.169680],[0.789940 -0.592212 -0.490300 0.165505],[0.752226 -0.544281 -0.464328 0.135738],[0.545478 -0.821673 -0.734779 0.176704],
