,A,2,3,4,5,6,7,8,9,10,
20,[24506 2588 2694 0],[20585 2816 2852 0],[13506 2716 2718 0],[13520 2531 2553 0],[7964 2368 2441 0],[7437 2413 2381 0],[23503 3092 3138 0],[29264 3469 3526 0],[34223 3864 3856 0],[129615 14467 14554 0],
21,[21006 3504 0 0],[16300 3726 0 0],[13103 3583 0 0],[9582 3382 0 0],[8494 3220 0 0],[7997 3128 0 0],[19387 4040 0 0],[23694 4374 0 0],[28968 4800 0 0],[111229 18539 0 0],
A-2,[987 5864 1020 0],[1489 8612 1476 0],[1528 9320 1544 0],[1545 9231 1754 0],[1602 8925 1744 0],[1590 9133 1604 0],[1584 9088 1565 0],[1583 9173 1641 0],[1630 9272 1601 0],[5731 32552 5792 0],
A-3,[1089 6070 1044 0],[1609 9775 1566 0],[1486 9271 1552 0],[1604 9860 1571 0],[1591 9420 1913 0],[1609 8820 2582 0],[1669 9524 1584 0],[1589 9744 1626 0],[1590 9477 1640 0],[5925 34812 5881 0],
A-4,[1046 6520 1114 0],[1625 9943 1651 0],[1660 9993 1631 0],[1595 9247 1588 0],[1685 9029 2555 0],[1620 9110 2506 0],[1659 9947 1694 0],[1613 9876 1634 0],[1617 10322 1751 0],[6305 38500 6239 0],
A-5,[1150 7222 1171 0],[1717 11048 1760 0],[1854 11235 1706 0],[1729 11094 1717 0],[1718 10145 2030 0],[1762 10528 2230 0],[1782 11281 1790 0],[1745 11132 1794 0],[1804 11082 1725 0],[6605 40897 6594 0],
A-6,[1219 7803 1226 0],[1797 12165 1882 0],[1943 12110 2128 0],[1804 11671 2410 0],[1846 11803 2374 0],[1748 8546 4841 0],[1831 12158 1873 0],[1831 11980 1839 0],[1893 12255 1964 0],[6930 45656 6783 0],
A-7,[1276 8745 1290 0],[2368 13354 1954 0],[2003 13188 2608 0],[2139 10254 5275 0],[2116 11842 3620 0],[5458 7565 4398 0],[13122 1877 1919 0],[1966 13364 2022 0],[2017 13732 1984 0],[7215 50487 7451 0],
A-8,[9319 1443 1346 0],[14885 2050 2137 0],[14825 2095 2107 0],[14548 2082 2291 0],[13624 1934 3114 0],[13794 2095 2331 0],[13939 2049 2011 0],[14034 2090 2017 0],[14459 2022 2014 0],[8134 53405 7796 0],
A-9,[9719 1414 1460 0],[15237 2190 2130 0],[15429 2246 2141 0],[15019 2224 2127 0],[14915 2089 2395 0],[13858 2086 2700 0],[14138 2099 2121 0],[15470 2145 2172 0],[14801 2007 2054 0],[60182 8407 8254 0],
A-10,[5840 787 716 0],[8561 1106 1077 0],[7597 1081 1120 0],[8224 1042 1052 0],[7079 993 975 0],[6501 989 947 0],[8156 1082 1047 0],[8976 1196 1190 0],[9224 1219 1191 0],[36919 4478 4540 0],
A-A,[319 333 360 5007],[553 529 533 8729],[506 534 550 8862],[536 520 531 8858],[537 560 585 8688],[563 516 528 8442],[521 505 537 8726],[591 510 573 8335],[548 532 555 8692],[2027 1988 2061 32256],
2-2,[349 354 383 6065],[462 445 469 7444],[521 618 508 8648],[543 547 534 8751],[510 535 562 8566],[505 513 511 8795],[525 576 535 8606],[565 550 554 8665],[555 554 541 8726],[1938 10777 1922 10543],
3-3,[396 379 378 5894],[538 522 564 8946],[482 484 465 7658],[503 550 589 8710],[545 573 554 8719],[575 567 542 8749],[508 594 531 8415],[517 489 575 8579],[522 550 539 8065],[1980 10724 1994 10352],
4-4,[385 385 357 5927],[525 3737 532 1057],[534 3670 509 1074],[467 3077 528 930],[577 3591 591 1567],[494 3692 518 1021],[536 3693 486 1080],[550 3629 545 1016],[524 543 554 8270],[1941 2083 1957 30716],
5-5,[336 2524 343 736],[530 532 3614 1093],[510 520 3671 1171],[502 562 3779 1015],[487 432 3207 963],[548 536 3677 1096],[524 2013 2197 1033],[521 3699 499 1076],[549 3594 524 1179],[1948 13662 1944 3852],
6-6,[371 386 394 5612],[567 531 535 8817],[566 544 538 8752],[557 542 552 8528],[550 557 546 8721],[445 521 498 7412],[548 541 568 8346],[509 540 504 8526],[512 570 543 8205],[1922 1964 1938 31315],
7-7,[359 361 373 5736],[541 565 548 8886],[561 520 577 8873],[512 563 511 8713],[564 536 546 8897],[521 509 538 8654],[490 471 486 7158],[539 523 493 8430],[542 556 578 8591],[2011 2024 2026 31691],
8-8,[378 380 379 5832],[555 530 557 8756],[559 538 548 8796],[506 533 521 8969],[513 542 537 8653],[548 571 535 8873],[537 522 529 8482],[453 483 492 7595],[528 486 522 8537],[2023 1990 1971 30632],
9-9,[374 349 397 5638],[743 519 529 8213],[537 517 554 8728],[623 521 589 8826],[597 563 536 8509],[1156 504 535 7543],[3682 500 522 1050],[565 529 515 8640],[457 466 484 7129],[1918 1961 2021 31024],
10-10,[43803 6554 6615 13975],[63119 9608 9404 19886],[63593 9369 9327 20090],[63175 9458 9473 19673],[63061 9424 9593 19683],[63031 9557 9439 19746],[63068 9597 9482 19560],[62938 9511 9402 19984],[63161 9520 9453 20067],[225203 33759 33759 70466],
