,A,2,3,4,5,6,7,8,9,10,
15,[-0.461187 -0.407603 -0.459447  _ ],[-0.333242 -0.356201 -0.302157  _ ],[-0.267314 -0.340981 -0.290439  _ ],[-0.199606 -0.335791 -0.257225  _ ],[-0.113589 -0.346229 -0.196723  _ ],[-0.159975 -0.344394 -0.197594  _ ],[-0.335969 -0.321813 -0.209258  _ ],[-0.356830 -0.355236 -0.280574  _ ],[-0.440019 -0.388006 -0.437718  _ ],[-0.543937 -0.425986 -0.464297  _ ],
16,[-0.427556 -0.431020 -0.390163  _ ],[-0.275890 -0.393887 -0.342387  _ ],[-0.261718 -0.383313 -0.292543  _ ],[-0.208396 -0.363149 -0.282643  _ ],[-0.189300 -0.395783 -0.238403  _ ],[-0.166305 -0.354235 -0.175566  _ ],[-0.313970 -0.342123 -0.213849  _ ],[-0.358950 -0.369268 -0.282510  _ ],[-0.474973 -0.475633 -0.406833  _ ],[-0.544300 -0.477730 -0.530492  _ ],
17,[-0.461001 -0.497413 -0.497774  _ ],[-0.147436 -0.433733 -0.249917  _ ],[-0.106301 -0.430506 -0.283866  _ ],[-0.104903 -0.428258 -0.266718  _ ],[-0.042727 -0.412979 -0.272895  _ ],[0.006552 -0.416826 -0.251655  _ ],[-0.112639 -0.389242 -0.188573  _ ],[-0.355417 -0.416524 -0.291983  _ ],[-0.456854 -0.456008 -0.429073  _ ],[-0.420927 -0.595053 -0.505503  _ ],
18,[-0.108334 -0.387772 -0.250558  _ ],[0.144253 -0.411030 -0.311686  _ ],[0.153991 -0.440472 -0.295699  _ ],[0.172046 -0.438577 -0.246054  _ ],[0.185549 -0.434717 -0.279203  _ ],[0.277576 -0.411744 -0.262146  _ ],[0.427595 -0.442735 -0.309118  _ ],[0.108392 -0.431582 -0.237167  _ ],[-0.179063 -0.468964 -0.295031  _ ],[-0.196074 -0.641989 -0.536488  _ ],
19,[0.334338 -0.396771 -0.311758  _ ],[0.334258 -0.476660 -0.376055  _ ],[0.419520 -0.478406 -0.378105  _ ],[0.421835 -0.476921 -0.399209  _ ],[0.442080 -0.499965 -0.356625  _ ],[0.463107 -0.484489 -0.378251  _ ],[0.609221 -0.482236 -0.352530  _ ],[0.607445 -0.506005 -0.385710  _ ],[0.289504 -0.519928 -0.372608  _ ],[0.040871 -0.754577 -0.591328  _ ],
20,[0.659956 -0.196269 -0.198135  _ ],[0.506618 -0.199830 -0.168466  _ ],[0.457229 -0.209612 -0.169666  _ ],[0.228787 -0.192492 -0.176483  _ ],[0.244469 -0.191812 -0.135720  _ ],[0.256040 -0.201231 -0.153277  _ ],[0.631765 -0.194467 -0.175466  _ ],[0.742157 -0.235033 -0.181154  _ ],[0.775109 -0.258718 -0.193788  _ ],[0.549041 -0.684651 -0.582886  _ ],
21,[0.904086 -0.275419 0.000000  _ ],[0.656729 -0.296844 0.000000  _ ],[0.616929 -0.277590 0.000000  _ ],[0.361003 -0.275419 0.000000  _ ],[0.363401 -0.279755 0.000000  _ ],[0.355374 -0.257066 0.000000  _ ],[0.731900 -0.273240 0.000000  _ ],[0.886128 -0.303147 0.000000  _ ],[0.920304 -0.374519 0.000000  _ ],[0.964384 -0.849222 0.000000  _ ],
A-2,[-0.048601 0.062798 -0.086449  _ ],[-0.036889 0.087051 -0.017261  _ ],[-0.068066 0.022350 0.004045  _ ],[-0.035749 0.003402 0.036163  _ ],[-0.023647 0.112721 0.003976  _ ],[-0.036619 0.004263 0.127913  _ ],[-0.058748 0.141120 -0.033852  _ ],[-0.075685 0.109641 -0.073892  _ ],[-0.078765 0.105937 -0.052167  _ ],[-0.238173 0.180594 -0.264322  _ ],
A-3,[-0.074518 0.067536 -0.062592  _ ],[-0.048630 0.090196 0.008587  _ ],[-0.036395 0.089448 -0.035572  _ ],[-0.036184 0.074020 -0.014525  _ ],[-0.028950 0.113625 -0.017738  _ ],[-0.021463 0.003068 0.273755  _ ],[-0.096208 0.132584 -0.033459  _ ],[-0.075630 0.116975 -0.018764  _ ],[-0.079865 0.100845 -0.062469  _ ],[-0.224985 0.171354 -0.256736  _ ],
A-4,[-0.093066 0.058721 -0.058577  _ ],[-0.049238 0.087563 -0.005700  _ ],[-0.056231 0.094339 -0.004134  _ ],[-0.060489 0.003004 0.016454  _ ],[-0.024538 0.003675 0.144524  _ ],[-0.024892 0.101347 -0.026909  _ ],[-0.078592 0.128996 -0.037084  _ ],[-0.096189 0.117249 -0.043115  _ ],[-0.105444 0.103799 -0.068065  _ ],[-0.265424 0.163447 -0.247012  _ ],
A-5,[-0.069833 0.063892 -0.058665  _ ],[-0.068316 0.086787 0.005056  _ ],[-0.021490 0.096783 -0.009201  _ ],[-0.040076 0.062120 0.002554  _ ],[-0.037441 0.004130 0.101225  _ ],[-0.026761 0.003517 0.166359  _ ],[-0.084401 0.131607 -0.025762  _ ],[-0.085687 0.113262 -0.058791  _ ],[-0.100502 0.097668 -0.085268  _ ],[-0.239215 0.145198 -0.277973  _ ],
A-6,[-0.052441 0.059118 -0.100531  _ ],[-0.005916 0.086276 0.001463  _ ],[-0.016661 0.003726 0.137290  _ ],[-0.019227 0.075677 -0.024210  _ ],[0.001438 0.003710 0.222842  _ ],[0.002033 0.004985 0.249667  _ ],[-0.023237 0.137002 0.001821  _ ],[-0.078404 0.114295 -0.097693  _ ],[-0.082417 0.101889 -0.090746  _ ],[-0.238683 0.138019 -0.177237  _ ],
A-7,[-0.012109 0.067434 -0.030172  _ ],[0.098744 0.006978 0.017085  _ ],[0.017261 0.007344 0.165639  _ ],[0.033521 0.007183 0.239591  _ ],[0.215365 0.009620 0.050531  _ ],[0.272105 0.006543 0.018984  _ ],[0.366354 0.017032 0.059652  _ ],[0.111908 0.007962 -0.021657  _ ],[-0.043619 0.111108 -0.057375  _ ],[-0.109081 0.131381 -0.223468  _ ],
A-8,[0.255666 0.004043 -0.037212  _ ],[0.389814 0.015567 0.041034  _ ],[0.375228 0.014352 0.037105  _ ],[0.096901 0.014897 0.328652  _ ],[0.083242 0.013956 0.450502  _ ],[0.071151 0.016756 0.501565  _ ],[0.598580 0.020124 0.049702  _ ],[0.556275 0.017047 0.004649  _ ],[0.261376 0.012952 0.003459  _ ],[0.037598 0.143622 -0.183985  _ ],
A-9,[0.553870 0.005830 -0.052661  _ ],[0.566940 0.016426 0.063323  _ ],[0.572150 0.012598 0.036445  _ ],[0.577926 0.009681 0.093845  _ ],[0.582405 0.012320 0.093312  _ ],[0.592838 0.012544 0.107874  _ ],[0.723220 0.019298 0.074391  _ ],[0.736636 0.018842 0.080331  _ ],[0.713497 0.012020 0.061360  _ ],[0.569851 0.079173 -0.119053  _ ],
A-10,[0.625847 0.007272 -0.001462  _ ],[0.583380 0.006389 0.039849  _ ],[0.488412 0.007540 0.054365  _ ],[0.307579 0.005105 0.017581  _ ],[0.514311 0.007771 0.049527  _ ],[0.419096 0.006525 0.059062  _ ],[0.657668 0.011574 0.072171  _ ],[0.654703 0.008515 0.018438  _ ],[0.712530 0.007931 0.026565  _ ],[0.959654 0.078668 0.071189  _ ],
A-A,[-0.021550 0.000289 -0.027394 0.109821],[-0.007869 0.001465 0.001840 0.123160],[-0.020177 0.000653 0.006381 0.127532],[-0.019575 0.001485 0.030810 0.003202],[-0.000232 0.001551 0.005905 0.190775],[-0.014571 0.001047 0.002382 0.167487],[-0.016630 0.000758 -0.004123 0.219769],[-0.018635 0.001058 0.007569 0.205320],[-0.031293 0.000905 -0.038810 0.178394],[-0.102300 0.008539 -0.120779 0.389721],
2-2,[-0.014719 0.000045 -0.047373 0.017421],[-0.015484 0.000447 -0.029596 0.047857],[-0.011638 0.000377 -0.025484 0.064578],[-0.007855 0.001536 -0.031383 0.076602],[-0.008852 0.001523 -0.011854 0.092446],[-0.009514 0.001576 -0.005574 0.094288],[-0.026375 0.001509 -0.064309 0.063806],[-0.028359 0.027673 -0.060396 0.000735],[-0.030889 0.000437 -0.043174 0.029322],[-0.125396 0.002509 -0.197175 0.059613],
3-3,[-0.037079 0.000018 -0.045244 0.017504],[-0.005740 0.000587 -0.025031 0.047897],[-0.028280 0.001193 -0.009712 0.059091],[0.000063 0.000718 -0.022528 0.061294],[-0.008889 0.001388 -0.025428 0.080389],[-0.009723 0.001087 -0.008391 0.098028],[-0.025291 0.001114 -0.013745 0.056353],[-0.042680 0.000364 -0.070370 0.042145],[-0.028303 0.000501 -0.017743 0.030057],[-0.106923 0.001736 -0.175446 0.058440],
4-4,[-0.030415 0.000200 -0.049090 0.014827],[-0.005829 0.048449 -0.017462 0.000831],[-0.017354 0.001022 -0.013530 0.056534],[-0.008920 0.054404 -0.013764 0.001016],[-0.013741 0.028699 -0.000232 0.003090],[0.002787 0.003621 0.093420 0.002247],[-0.022179 0.096369 -0.011996 0.001361],[-0.031130 0.041390 0.003600 0.000624],[-0.025291 0.000521 -0.046588 0.026425],[-0.104107 0.001645 -0.168570 0.049846],
5-5,[-0.028450 0.075732 -0.003867 0.000181],[-0.022471 0.004256 0.258442 0.000467],[-0.009617 0.086015 0.006309 0.001054],[-0.013666 0.002239 0.260428 0.001535],[-0.020470 0.002325 0.246100 0.002136],[-0.024306 0.003481 0.280894 0.001390],[-0.020559 0.006597 0.227735 0.001066],[-0.015432 0.003004 0.207922 0.000398],[-0.026257 0.110561 0.002007 0.000263],[-0.095113 0.230754 -0.005489 0.001964],
6-6,[-0.020744 -0.007587 -0.012699 0.017013],[-0.015633 -0.021041 -0.016322 0.051363],[-0.019609 -0.013108 -0.016855 0.065547],[-0.008690 -0.015546 0.003173 0.061993],[0.000894 -0.014541 -0.018609 0.085641],[-0.008852 -0.021003 -0.006672 0.095472],[-0.024505 -0.015570 -0.013242 0.053174],[-0.022513 -0.010575 -0.011728 0.035414],[-0.033833 -0.014140 -0.009350 0.026010],[-0.090375 -0.047102 -0.075846 0.044154],
7-7,[-0.024585 -0.014143 -0.025701 0.018623],[-0.017360 -0.022621 -0.023559 0.038324],[-0.006087 -0.027729 -0.019168 0.054970],[-0.021376 -0.022292 -0.015626 0.072701],[-0.005890 -0.018720 -0.027945 0.083019],[-0.000939 -0.014630 0.003435 0.089858],[-0.023619 -0.022219 -0.006157 0.055723],[-0.026719 -0.018717 -0.025448 0.030502],[-0.032986 -0.016632 -0.039870 0.029532],[-0.092187 -0.073331 -0.113034 0.046981],
8-8,[-0.018717 -0.019845 -0.012875 0.020484],[-0.016630 -0.034107 -0.012854 0.082819],[-0.028273 -0.036500 -0.024013 0.089896],[-0.011756 -0.024680 -0.022363 0.102669],[-0.024182 -0.033482 -0.014521 0.125001],[-0.013519 -0.032585 -0.003950 0.144424],[-0.029095 -0.029267 -0.015631 0.159226],[-0.026082 -0.030556 -0.034697 0.062165],[-0.029418 -0.033930 -0.033265 0.033458],[-0.101932 -0.102555 -0.123908 0.040184],
9-9,[-0.013799 -0.028407 -0.023463 0.074249],[0.002957 -0.050463 -0.038789 0.111304],[0.009116 -0.041012 -0.031154 0.142327],[0.063089 -0.046703 -0.030914 0.011831],[0.001051 -0.043747 -0.037973 0.160854],[0.140877 -0.044214 -0.022339 0.008294],[0.218873 -0.043397 -0.022401 0.007041],[0.041660 -0.046320 -0.014620 0.008651],[-0.012603 -0.037178 -0.014695 0.090717],[-0.016818 -0.137232 -0.108203 0.069081],
10-10,[0.629510 -0.466559 -0.393167 0.084473],[0.627466 -0.596995 -0.509750 0.124879],[0.659359 -0.575922 -0.498840 0.111625],[0.674486 -0.587718 -0.520488 0.122950],[0.674906 -0.574512 -0.513716 0.149561],[0.698158 -0.572711 -0.529445 0.165735],[0.773937 -0.574772 -0.485627 0.157805],[0.801226 -0.581072 -0.485113 0.145060],[0.758089 -0.543880 -0.494448 0.125862],[0.557512 -0.819505 -0.761885 0.193396],
